"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17"
"323136",0.196167033763269,-0.00509756346386894,0.538451384096473,-0.870253065472731,0.619743421014935,-0.647216024333297,-0.228345147240917,0.569746580884968,0.471178257121479,0.475204505387304,0.317594587167556,0.56136519323861,0.116117213922825,-1.18268443657121,-0.509933793721513,-1.74569642426262,-0.747504799085408
"323137",0.265285360363947,1.14147401313744,1.70192590430034,-0.318116448701779,0.468233982061324,1.33025195574907,0.635600151143805,-0.089381530205713,-0.15809952797073,0.720739175269277,1.07481712513269,-0.0775309606737131,0.0337635693849833,0.257390929606068,0.760825817567599,-1.59528305352694,0.811480020169158
"323138",1.74126024941005,-0.407081368687795,0.703313885206656,-2.2046140934889,-2.15852785055914,-0.13634552674171,0.160284862930397,0.759469024858865,0.435593241270271,0.501854410527321,-1.621661257977,-0.974138529610477,0.554403665360924,0.425245842819783,-0.58341196678922,2.18511791570473,1.61748686415302
"323139",-1.06219849906281,5.13341516802698,-0.0121398158006528,3.19362264563598,0.605932184549769,0.504667182624591,-1.88778968531739,3.44477120054907,2.3070765575348,0.257392471979081,-1.72354924420436,0.578630098949309,1.14736376783528,1.7767004006376,0.851515376309221,-1.36692076447267,1.78817906934893
"323140",0.679412269667645,-0.808643362840873,0.860662833454702,0.35784704014668,-0.701285595270034,1.24480355088055,-0.619772421945023,-0.767205195601399,1.80710322318819,-1.2324988231414,0.365748610379475,0.22492163476649,0.778547595057252,0.241395594701254,-0.346077902619891,-0.238499991835985,-0.0980934001735317
"323141",-3.33663810599546,-2.48895049760132,0.150667586250081,0.578001038968081,0.447402062101864,-0.80058493043801,0.833727735596442,0.109514852344623,-0.534629503911788,-0.839389331868526,0.556462563760944,0.154581587087069,0.321031412756966,-1.46392970673638,-0.317160451935181,0.050236106666738,0.998172418812887
"323142",1.38718165408802,-0.144935030671126,2.3420313686191,0.779966105409036,-0.533866694406652,-0.0963347644182182,-1.05446693834939,-2.08842211443664,1.02934257521049,-0.905769297965069,-0.922723889890279,0.155168657223467,-0.0372167049755485,-0.546472999235147,-0.560024028501417,-0.510919063963439,1.22030478605789
"323143",-0.740032620971585,-0.73759716517175,-0.513344771011504,0.855591752738021,-0.484118660346255,0.415980927918259,1.39662115431526,-0.72374878901953,-0.0868429974273785,0.31529738235235,-0.507192600516824,0.93902601211132,-0.919633251445862,0.535890245646383,-0.476067920510242,0.228302935656492,-1.91879475997201
"323144",0.294299338401696,-0.801047041788273,1.15576428620899,0.564742736029417,-1.18065236716481,0.409318613484893,-0.95439663688107,-0.207047990681644,0.167880892078283,-0.0896959573252982,-0.204463498059082,-0.359200462169505,0.914693748516315,0.438397321792298,-0.59027632478802,0.576714966882587,-0.852869213491318
"323145",-1.78516896335307,2.88691645033953,1.46337833815767,-1.51564415179519,-0.207409055825686,-0.203324323856856,1.09718045898342,-1.362822049016,0.448333497361648,-1.70901665640658,-1.00540418626156,1.32779991349986,0.661648734369085,-0.228783864646898,0.393651783451065,1.06366278802181,0.689241851667846
"323146",-0.0663999213537051,0.329934174734067,-2.0184674557481,-2.75549014098098,0.503591517514905,-0.298167288409901,-1.23039181479745,1.21261553638103,1.18260369875413,1.24877274156158,-0.924719764351271,-1.46665321863451,2.30863130738337,-0.148213044564989,-0.224062298433522,1.66702118310635,0.0484465274896616
"323147",1.39844242783813,-1.30745001917694,-0.162825810870411,-0.238714084163591,-0.84142538664943,0.866780546341527,-1.17516213965876,-0.241922840225512,-0.19309376773209,-0.219430331934885,-0.341185713184298,-0.0449762804026722,-1.47100459566794,-1.0999354693447,0.246323763953164,1.58229952887114,-0.422507219805812
"323148",-0.438288952833696,-0.780411384791999,-0.355701815468517,0.896984038670283,-1.02731007880868,0.230900570815616,0.640043188894005,-0.25424469046491,0.92183604205381,-0.0467085354529962,-1.24639674385774,0.572141157587747,0.0233580297655183,0.249085720881377,-0.564127969132091,0.074889142565922,-1.36606937426417
"323149",-0.598513308184322,0.755398926011491,1.73027216156867,0.692720209129964,-0.189582777723719,-0.160846854612782,-0.0864053346378077,-0.412712768356903,-0.31375833976533,0.481224091978938,0.23752566393216,0.347848011550076,0.223074279579016,0.0304863422952596,-0.596848346659949,-0.804764278479742,-1.30986119795652
"323150",-0.930741036096987,1.90444345426646,-0.454305894218094,0.365706281154699,-1.22810170014691,-0.416332090753333,-0.56769608086017,0.415611285928815,-0.875351087904859,-0.822736963516828,0.599490274360998,-0.836158406073086,-1.53982448409149,-0.0398210656033285,-0.045109091399434,0.586463874585849,-1.20963888467817
"323151",-0.439201424725064,-0.148192431134725,-0.912464218760889,3.52981646661322,-0.342201622883802,0.00224531813701979,2.15717389376625,-0.137490822423254,-1.7640624680501,1.82160795177411,-0.178470442426275,-0.0479900980043195,3.38609833483864,-0.526260087979697,2.44182233802918,-0.1586245020156,1.29859546502945
"323152",0.497451628073285,0.950092391222335,-1.27406208938735,2.97147764889361,0.77633274542447,0.512124840634816,0.272430918399949,-2.24440072850977,-1.08024490502926,0.574422375451209,-0.466854017439083,1.19437799713924,1.52681647614679,-0.443999024300615,1.91082654960406,1.10904969091333,-1.08138792964096
"323153",-1.95346882363965,-0.127563706380905,-3.18442061914088,-0.367434386808106,-1.72303473736058,0.200650014392247,-0.900626144905364,2.78250947445861,0.242140178904888,0.48559558003848,2.41748799521004,2.48863899999351,-0.481218112218642,-0.855200954699613,0.0760328586083145,0.956120875424529,2.47018025432943
"323154",-0.239418622460578,-0.814393580711792,0.335896343888547,-0.240405948382436,0.253647991907348,1.58691390729911,-0.0421977483468305,0.369541591998878,-0.305390788173885,0.00793507856295022,0.408578575837255,0.0372484742067933,-0.387648441140049,-0.189599281210924,0.0629456063659321,-1.07398799686447,-0.520366372769544
"323155",-4.05810868640137,-0.390732122436064,-0.632610550244884,-0.154042651714369,1.93670440353019,0.154727301349834,-0.0184568600086491,-2.12861980193499,1.4882620634159,1.0240676109597,-0.180062901545701,-1.01196130870337,-0.202775034736361,1.57125181855624,-0.111346468798608,-0.317800421353182,0.230012230092709
"323156",0.11450682836952,0.739288245455527,1.24894271853286,0.0281668698886704,0.240900119182715,-0.0808596946682986,0.418569624531079,0.499924593412088,-0.023113659193234,0.603810065951363,0.555813306969205,0.241733059221767,-0.963168659751617,-1.00244401327211,0.074563935669064,0.202398115672358,0.853882544668049
"323157",2.18491377990032,0.0236127141314585,-2.34853871397936,0.439224285899021,-0.747619380824188,-0.455028701174744,1.86838992794328,-1.76297237937514,0.188034862986104,2.25523286150605,-0.864563467004359,-1.39916856377827,1.6787109021371,-2.72834943134735,1.83141487793908,-1.00663222657471,-0.167744281870877
"323158",1.97856333138102,-0.16502643428912,1.95565691345522,0.0320961147618823,0.18082268875651,1.11714041034421,-1.78048012188486,-1.9909646336899,-2.91000854556805,0.710335616530722,0.141284553549007,1.6135910973709,-1.11868485143254,-1.27000611030631,0.512190872331119,-1.9907408666723,1.84932850635307
"323159",2.76822809275277,1.79174053504711,-2.37682300326914,1.26633285727019,0.122845552415579,-0.750222845200135,0.7289734734624,-1.65768957884947,0.539195621408735,-0.980795415657337,2.81238488355236,-0.653952009706496,-1.53246108037159,-0.201550034743777,-0.543834096948045,1.24212896250982,0.145283878258342
"323160",0.667652313986874,0.324116836947085,0.880273587964134,-0.359579165358155,-0.256468231263175,-0.476946697638593,-1.13451899821258,-0.177518380915247,-0.978521605384218,-0.546317562239862,-0.225291530745457,-0.523910691866644,-0.274699059169498,-0.936393921834922,-0.838743970177303,-0.305030772481145,-0.456518290186726
