"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16"
"199189",0.467204247551914,1.52239210818636,-0.72695144850556,0.855938544602964,-0.695969926548766,0.213882028594288,-0.737775507061073,-0.125411059169177,1.04435678640358,-0.143559532520064,0.38631470253956,-0.979761076635808,-0.570208758197423,1.16782390460566,-0.3205274759216,0.0414174189399143
"199190",1.04585003836494,-0.680815633376614,0.143688274997905,0.853735115671923,-0.262758195509062,-1.2955732323464,0.759731056386102,0.6533572477324,0.509843458245029,-0.143362490844557,-0.932525234982068,-0.966580485109253,0.226454183265258,0.5925354613935,-1.08190532200043,0.404120783158266
"199191",-1.31525663012943,-1.03924644029989,-0.0546911412084214,2.08919808613804,-0.451278846320075,1.75419252740547,-0.777868177981037,0.418949967262462,0.283286468073526,2.79513458255515,-0.743908620472178,-0.750995160992855,-0.632385917765759,0.658514042840201,0.571051631937668,-0.941518295828439
"199192",1.05933614257361,-0.668566926150576,0.179955961047027,-0.674104220999571,-0.20030685087835,0.108431267875544,0.0487099309629926,0.0408641596127544,0.485230227083579,-0.629009614607855,0.769804640736837,0.483787513328335,-0.936146595127971,-1.36042399228804,0.406886567326972,0.353673768373465
"199193",2.16142687389112,-0.282778916692741,2.38971967128436,-0.588416884330579,-0.829840687586035,-1.39525827735214,-0.550676561158901,0.694656128792188,1.50495212198848,-1.95450652538698,-1.87423356221622,0.158529881042624,0.550503553628644,-1.50714377030485,-1.13349937197243,0.498098784312384
"199194",0.589499237959828,-0.531339959478655,-0.372265514384695,1.36764345578128,-1.22244934025495,1.48621094555105,-1.4541668632423,-1.52941828084795,-1.00748188990772,0.773438731217763,-1.93986250488255,1.65610567556178,0.378366887021325,1.87531739330278,0.970251351794851,0.09762312364879
"199195",-0.0130081988330518,-0.190703337418292,-0.231467976637722,-0.129473064875183,1.45965082548121,-1.72020785923762,0.0925684625290401,1.20641106073495,0.288530741974266,-0.865153193645202,-1.37666340281853,1.57215619816222,-0.181654105414155,1.67452684834124,1.21138985835082,-1.28036780308187
"199196",0.239818414557112,0.376085851033141,0.973144352967229,-1.90167104769163,-0.649983502563762,-0.427226446571914,-1.18283131865516,-0.481612271585462,-0.218482709960255,1.6920860925544,-0.701175704961588,0.202040600102625,-0.107727038172238,1.82837974392899,0.213053474460767,-0.881228545014656
"199197",2.754891438945,2.59504866476779,0.09317499767507,1.77126736285363,0.890029490498631,0.249007446635381,1.95565222647169,1.11810045661126,0.931412101339708,0.354874878795332,0.112647177211584,-0.634435050044336,-0.153226210734712,-0.341946040371092,0.904866852872799,0.301427544533526
"199198",-1.11862730042089,0.424416686280411,-2.87886679579432,-1.37352182234868,-2.60968672779174,0.912110149045135,2.26855571012322,0.961471299516551,-2.13354389933957,-1.12100076368957,-9.62864675685196e-05,-0.773730904245005,-1.43980996041648,-1.12447803011973,-0.689713460182195,-1.31370495269921
"199199",0.571982122613991,-0.980980862614203,-1.17178935511679,1.67498534990116,1.06989992261791,-0.616487914816416,0.730922066984024,0.0888768076946319,-0.726893572062952,0.758818413550445,-0.248417365183141,1.05645066108296,0.230564163356051,-0.681085908787738,-1.30371406742692,-1.37421388067589
"199200",-1.27433705862686,-0.492204464704197,0.27177479929453,-0.432548741585618,0.68861822806765,0.572597871451623,2.02536889077654,-0.782557327688499,-1.51341605228597,-0.874260406627386,-0.356870208757269,0.162901742654389,0.430007203931323,0.264751724421838,0.635596007396407,-0.739187058566584
"199201",1.14502101387186,-0.126918788156471,1.58727787559088,-0.258498852204523,-1.56370831515641,-3.42962653538657,-1.70858626968599,-0.783549866600583,5.32631208201118,1.22205375581846,-1.50717435395447,4.15673055876787,3.06245190912361,0.376519680027614,0.974591059750689,1.74513078159602
"199202",-0.394028919760997,0.579593292954129,0.609519988769164,-0.752524527098897,-2.47865047067447,0.000244392771502122,1.78131205448369,0.450436622917954,-0.872148224216461,1.53442231777118,0.984669414534166,0.278945706675234,0.538009433410814,0.785030434643992,-0.118226518465455,-0.739421085906121
"199203",-1.5493570034731,1.17895079669048,-1.01336639977822,-0.584896960415484,0.120789971905806,0.6023913949034,-1.63476952126925,-0.0486769445792514,-0.66767392439581,-0.268822321496515,0.961647895209809,0.623661289475183,-0.341220582806301,-1.23082396640291,0.353001540852609,1.73042209767242
"199204",0.623537755686948,2.10092517303126,1.02826540530385,-0.703845614037439,1.82597452673454,2.68902495731416,2.58939050674402,3.04088094091665,1.50302366858182,1.95210190381844,2.85247641154897,2.80380572068761,0.536370727586336,3.34004943930973,0.50999982313803,-1.10342011250075
"199205",-0.143926636082337,-0.932486080515325,-0.48080123299456,-1.5481462834446,0.424412907557881,-1.51546141121002,-0.153493802929352,0.702616244857231,0.617545598995196,0.405728578981785,1.22461412917663,-2.18862251282435,-0.603958378494612,0.0624875230441671,-1.00031452119189,-2.1279619197604
"199206",-0.963651269746557,1.30630830865595,-3.23490825875345,-2.80865449166953,2.50410238405971,1.43369437920833,-1.74802285301161,-2.4480648974298,1.08115030917116,1.52569645426079,0.256968737772294,-0.138776530218077,0.684662227475558,-0.332211397904372,-0.389196404670459,-0.626348214882399
"199207",2.05362241857102,1.61427025466177,-0.517556167967664,-0.263423975561428,1.4740673582905,-0.179883604526859,-0.836537195880054,-0.437898243353344,-0.158940485554369,-1.48397726699693,0.662512203177172,-1.25447686320231,0.293227285411992,1.70841503944486,-0.198145499566667,1.29822245013208
"199208",2.79435336078283,-0.0406103702255637,-0.628459436671096,0.206114662066225,0.217640149869607,0.459441171241253,1.27108936789398,-0.680877630499696,-0.465861965815242,-0.122269617732987,-0.0416644902590645,0.408662716762015,0.915380927590572,0.0331790534406556,0.36405437670947,-0.330582841280015
"199209",-0.193139871709533,1.51262181363392,-0.721342228671694,-1.17813532376298,-0.291360778428997,2.16108889767492,3.6246442096118,1.19314986841726,-2.33766156074378,-1.38667058096188,-0.177551286694705,1.86156597176328,-2.0957676778424,2.32865696987309,0.582312742343001,-4.86560565882308
"199210",-2.06039249591772,0.446617261946804,-0.826968563599843,0.910506033268892,-0.785582794238015,0.72710559693955,1.52682011605363,-1.70553977205768,1.10098706690518,-1.37713582791659,-1.56570115274192,-2.67603665355972,-0.298499332252475,0.457797744720385,-0.330018697492088,-0.976231645682442
"199211",0.183066491124339,-0.605121561908278,-1.15716676580752,0.554818582635163,1.4290288034291,-0.83217122092665,0.361097056728784,0.0124360594166343,0.174585865001746,0.712901285688871,-0.0985266016865989,0.209738136584682,0.25246127773641,0.064665452314583,-1.01193006487302,0.497753688758168
"199212",-1.70561307926667,-0.319538187324749,0.293377933827374,0.747593556796507,0.262545795419859,-0.918054697115019,0.336487317229985,-1.25296578941186,0.463082517497103,-0.394440456629711,1.61690081827635,-1.65719156733864,-0.301371332140522,0.790514591758662,0.476732165090255,-0.545676089624578
"199213",1.59737452764836,0.773218314692502,1.08807040768941,0.951748841857756,0.10108432213627,-1.54787152933726,1.49703878584272,1.30380514970474,1.94890336838834,-2.47930011462228,-3.12355693388224,-0.990961966025739,0.972843042367755,0.388826135044013,-2.47979835105754,0.608772364960316
