"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15"
"171628",1.38554359325312,0.938092802762324,0.0328764981328228,0.733216217038927,-0.0845156289578523,0.28013602159242,0.0793526091528912,1.10955693699148,-0.178913790018218,-1.01362739980459,0.98427434276971,0.547850432731426,1.75212845263461,-0.0320403545082197,-0.886044693403637
"171629",0.668609612937478,-0.307753332754922,2.38091627494046,-1.72519465190281,1.50313447990489,0.911543438772809,-2.15015594070415,-0.587838504332704,0.638518886736127,0.245116761860132,-0.549989200982931,-1.76813412798427,0.0167205757328704,0.132070135102523,-1.48919225131265
"171630",1.99191477159705,1.25223139190457,0.678147535272869,-0.604072448476216,-0.768526993038558,0.331680533638917,0.119406021171245,3.04810655506813,0.290003324362444,-0.00969582927225848,-0.561332077473927,1.30400612671215,-0.569150572901561,1.05301805825834,1.45121569711195
"171631",1.05715901837351,-0.173592118796159,-1.01173509716463,-0.169136610014068,-1.3842128554304,0.099341583627564,-0.210425797219058,0.00638281131029376,-0.507009041459128,-0.520513750899745,0.922394365877833,-0.461978592781814,0.663597483581627,0.712357912540499,-0.136335675738503
"171632",-2.23298745314142,1.03314406870899,0.0810599093997001,0.0449743492844207,-0.465240014339999,-0.331115317824827,0.0926861050929982,2.0179298139869,0.085799828144731,-0.78318307441372,0.0163193632601548,0.734559985942451,-0.0434685716882472,-1.3373405021065,-0.429133856108852
"171633",0.959340356962193,0.313794329265535,0.0979944700376597,1.09036112609467,0.176427255575747,0.938417728988848,-0.0564671490721342,0.263770454299507,0.0968231707520833,-0.0696962603513088,0.931513597392815,-0.645347556182273,0.199397070729238,-0.0901547826595424,-0.641974467270319
"171634",0.636409079905634,-0.840912321907268,-1.83929307309638,0.386910700020441,-1.89790426240125,0.435054771134266,1.3199558821883,1.54634702256377,-0.0342437244216149,-0.0941530105225679,0.12107977618663,-1.17342887850311,0.286472720652113,-1.38462183375642,-1.82832495064714
"171635",1.49171631568943,-1.45848326992246,-1.05737326639843,-0.305024419856446,0.215754883848456,-0.65042185683239,0.657251370902024,-1.35031371099218,-0.141771248785683,-1.27153700945514,-0.495778119608144,3.23289716785141,-2.70743431023603,-0.297164813003612,-1.25356155212047
"171636",-0.499021444256686,-0.642166690489127,-0.530956103453386,0.120489956378671,-0.0517367229761621,0.122162936968268,-0.187942768635273,-0.478143934968846,1.78918733193973,-0.532328621836459,-1.31531270611673,1.27435531716213,0.769315093654175,0.0216792760124111,-0.228810371927394
"171637",-0.394221552486895,-1.37289343387874,-0.858790434866183,-0.141358770785871,0.0347017390148146,0.97664764161163,-0.070427275208696,0.866082529065992,-0.704758762456705,1.10754324649447,-0.498121719722909,-0.310013324953301,-0.0614440154516094,-0.109487465165346,1.50352987767864
"171638",-2.04351438202888,0.171942847223989,0.737355938917835,-0.747260867308035,0.282923688691503,0.102854356313268,-1.12594974080599,0.849172029523451,0.107416432016196,0.0183902331347847,-0.957412595986428,-0.449665959061934,-0.589826168986327,0.141412436502112,-0.587578636763051
"171639",0.298607879363373,0.462181180568434,0.124942167247816,-1.24122386132364,-0.627236147205477,-0.246157939041485,1.48972879397512,-1.29544250959236,-1.96769603247855,1.14589777102493,-0.799142052065071,1.48500904372283,-1.0768172396867,-0.172743355267848,-0.0746443721612313
"171640",-0.306772240675228,-2.12570635223263,2.09160338641235,-0.757393765990197,0.325406757169675,0.961486075297593,-0.210612475521843,-0.23515904461721,0.0119702250520658,1.51729626040133,0.118656687422303,-0.858714874762352,0.896522520106328,1.16537455273649,-0.72276549641453
"171641",-0.927904479394396,-0.55074582156911,-0.239146863730349,0.795640879931711,0.177086294530554,0.319388496291251,-0.617334034084487,-0.122274140756912,-0.294060131084388,1.90339363736413,-0.963166584406959,-0.122677324508603,0.670870528128382,-0.0748890716875698,-0.402930041371212
"171642",2.0649056630045,0.107466997955516,0.190491863537975,0.723544299227592,0.411919319377998,1.86619734228406,-0.234210395146279,-0.259507179800789,-0.921404852131371,0.215313058342528,-1.80760928802542,-1.3534476670901,1.16930404145369,0.927744111372004,-1.2749920315909
"171643",1.65917703114158,-0.422150978376958,-1.96959953123961,0.511810878460784,-0.252518534063718,0.646183343622247,-1.60462162125693,0.845138520700082,-1.59681930383265,0.565362402273799,-0.0383607525545801,0.64270317291656,0.430468107465732,-0.725712997693961,0.0878730689716217
"171644",-0.837984313625686,1.43445233020916,-1.17946764067318,0.75208014671482,0.60371978920193,0.265869087669154,0.740244877997709,0.939300077321697,1.09226413982864,0.461635517996763,1.07533968904874,0.432798872030212,0.617075423995188,-0.352581687116443,-0.488359554386315
"171645",-1.95783332505399,1.39958709487743,0.0732392918644763,0.278412772074497,0.329557517839533,-0.213553018377362,-0.377531764057605,1.52105726028404,0.183956334404771,-0.443781051253923,0.31999197922549,0.67597639639423,0.120137245965993,-0.916498850799039,-0.122275078200141
"171646",-1.79436629296931,1.54572837736209,-0.176585500396814,0.299628417746154,0.582628960107166,-0.578701614397804,-0.844832986696616,1.04594292142736,0.0382708537192352,-0.256317925191699,0.901663492185034,1.02118889265482,0.529280475096113,-0.208065195769336,0.415757277501358
"171647",-0.217182254417123,-1.57574606693895,2.3377473077454,0.497958320518244,1.05354563190624,1.34060995450354,0.46267497935357,-0.0987850337046946,-0.191527124138654,-0.955271484239401,1.30516729885684,-1.03468744472762,-0.359806026769305,0.300286548054876,0.103280446974908
"171648",-0.821645072291101,-2.63359065469968,-2.61148361172728,-1.07603402206258,-2.4265900411253,1.59142145146989,2.18899093693481,0.852344652252661,1.20309723594514,1.12608630801644,-4.28245265269884,-4.16793699944783,-1.46984074488443,-2.63462103165511,-0.829346456198891
"171649",-0.484197516768905,-0.656606874713096,-1.29080592947757,-0.744637357088948,-1.89108802311478,1.54436181411234,0.912859838919884,-3.76364231549992,-0.523005690011554,-0.812432033140784,-0.150896378963505,0.703670149778217,0.723401808814211,-3.61977292826093,2.39394845790536
"171650",-0.154320525948349,-0.173360592698908,1.52054870116636,1.10940345479594,-0.654388908833825,-0.422169170844777,0.81965383191657,0.677261476894676,-0.662071198234392,0.354237612625565,-0.155680360913493,0.487031773542665,0.47360142849553,-0.251892412374909,0.721738596633857
"171651",0.0366198544782939,1.09945902035462,-0.626740187916767,0.409238733851038,-0.571684973254327,-0.0472250168656024,0.8348390678322,0.83250464560212,-0.230981957720176,-1.03509447289556,0.196598863447954,-0.0326352912044469,0.908201025832802,0.546269703917119,-0.390200030305649
"171652",0.247036390146725,-1.14021708181828,-0.0189555848050465,-1.06965543882675,-0.386446905225923,-0.0645229076573828,-0.0770729619292964,0.973346051621483,0.169650441906518,0.342353015854303,-0.737145070684413,-0.482743962198933,-0.916715402973437,1.07959366876239,2.04770241669339
"171653",1.15489218713597,-0.0434857529071023,0.301511444239184,-0.213366354169578,-1.38742924132143,-0.62524326569151,0.434071910472518,0.515886931463466,0.173496902785316,0.0627100945960479,-0.74502955372823,-0.327336660561974,-1.21086965291856,0.164521863070692,1.04741046600595
"171654",-1.02415623736706,-0.0867732671653172,0.45925148716501,-1.0492419033971,-1.55149510509531,0.511139551547247,-0.045651811069817,-0.017739845093659,0.734406061582719,0.132456959280111,0.24116159019823,-1.18982273737824,-1.34829875140717,0.71429549752799,0.849848706537853
"171655",0.191532189109638,-0.217908487000232,1.45703146661406,0.104284337326067,3.14584169799363,-1.06838027566698,1.99176798878265,-0.331867991859109,-0.718187555941318,0.220976045795775,-0.451109168083434,-1.13759499260178,-0.810892348592586,-0.695471663666404,1.19261716953401
"171656",-1.38739973217907,0.652714183721803,0.503365739124832,-0.945435404309462,-0.0927066030845078,0.779077626165448,0.0262457013359981,-0.0956353609132317,-1.32763337710511,0.533917510022742,-0.416948237623094,1.95812179748861,0.103217312802784,-0.039282386158573,-1.47307097543145
"171657",0.322022687767411,0.189846481770957,-0.343427037745136,0.0317126438528977,-2.37092047498131,0.208844809488182,1.86016869467245,0.373680703980965,0.724740284617169,0.227018218317526,0.7520149719014,-0.463252376061287,0.204456448645333,0.880425621306926,-0.402781334320096
"171658",0.0489798811736176,-0.148579370471775,-0.656445856773199,-0.418421260235485,0.45971017154585,0.56338856350437,-0.129491656050906,-0.327300699557395,2.15397723742743,-0.874969875534082,-1.37177686034715,1.107106789532,0.738128731195889,0.279476580423983,0.0612067352189972
"171659",-1.00743450988282,-2.20658780905964,0.971269523974184,-0.00773759719460932,0.556781643748758,-1.00905257134781,-1.21215979629815,0.0353490992918173,-0.628947504388843,0.431254438961279,0.877762169825918,-0.780309584961545,-0.821181401177788,-1.57166622732729,0.0255423390553963
"171660",-1.47480054478017,2.26813492841069,-1.01264420045915,-0.433127266318526,1.00785882150968,-0.94990214686661,0.339588822603789,-0.28308750348683,-0.0205956111729102,1.5571508012606,-0.121899633170294,0.152446102671018,-0.274443061010685,-0.299948020078148,-0.225699936625191
"171661",2.10394175403958,1.66333204874565,-0.37582312354762,0.81782127539763,-0.944335899004547,-0.727303214996612,-1.02515846189362,0.762601264362519,-0.0726269727539532,-0.299815488704911,1.18929184284628,-0.69865399632328,-1.47462988207231,-0.950729025390022,0.000938028477183925
"171662",-1.29716247223002,0.8789511891024,0.724725646799863,-0.259180744271535,-0.255034663437042,-0.863475793079994,-0.660421983889568,0.117820276914182,-0.157814263996273,0.579518456928028,-1.26540877103707,-0.105986360318328,0.657002298952608,0.271277584718452,-0.635959124644703
