"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14"
"54407",-0.234811871284117,3.53188715693518,-0.606331247535552,0.0576633472900613,-0.642308422632523,-0.162945414960142,0.0137252076851931,0.922539013494701,0.0587780340921634,0.85116869696697,0.454842127674104,0.380827198235423,-0.347071242549746,0.0531652829642454
"54408",-0.369141260396633,-1.29828077660647,0.592507930874638,1.63709777947889,-0.314054565452037,1.01443368241871,-0.31473309744178,-0.314879557273516,0.531344712061051,-0.0149724752627438,-0.342742446834658,-0.275769557323063,1.58851522534747,-1.04789546412962
"54409",0.653533328469175,0.236127877011429,0.441250911676901,0.0688081063468531,0.234729067660718,-0.00864082972666986,-0.678236530198954,1.16729823468827,-0.30535103989623,-0.571099177601204,2.12835609695832,0.0479279156620087,2.29821493630883,-1.75011185688824
"54410",-0.19866429641883,0.266368963254736,0.840901295898778,1.73460089034771,0.765295350412679,1.57239064786841,0.155048112136229,0.433793328443292,0.293517478207107,-0.206274294079744,0.701219487373857,0.0415400562899879,-1.04928399328328,-0.200601430994029
"54411",-0.445740792600965,0.0184594278443732,-0.993657965530638,0.659459014764606,-0.542098188402536,0.862926477170124,-1.71213551917,-0.789809410398891,-1.97432679024288,0.0487206037026095,-0.270189392274831,-0.955673055640564,0.199010794275076,0.273400411786975
"54412",-2.08657819459698,-1.6402192733721,1.43207401087242,-0.0801187521861398,-1.17531364582146,-0.744579147778102,1.58414170808153,-1.32547852649758,-0.94548509344942,0.402332103780899,-1.22391919623989,-0.761599810181995,0.251098721341269,-0.403208250098529
"54413",2.58812058188545,0.577889962742343,0.65818195359084,0.905068514273769,1.25323125269008,-0.331715206876965,0.489551082319055,-0.496677713278018,1.52830141621548,1.5001503371047,-0.56537332926042,-0.610115017056259,-0.0458278328481659,0.615676291967559
"54414",-2.5085247617519,0.344354469153527,0.302240013767085,1.74953922740478,0.0362497358473492,-1.15893846013975,-0.302604590873902,0.811936232664022,2.32385667686893,-3.07258676400354,-0.769870967865398,0.406738122634896,-1.05944549953903,0.79433663833317
"54415",-2.5903685154372,-2.48689466434681,1.0452042546835,-0.493803143507598,-2.10388781181598,1.82165268951085,0.266003498610875,-0.355381707099099,-0.102862109535159,-0.278992811612082,0.263777784070111,0.653463039149922,-1.95614251091283,-0.342021290437697
"54416",-1.88361977998078,0.258773563332743,-1.32284213391671,0.33680710567541,-0.182693836304587,-0.924615148747815,-1.06016461565652,-0.646127965496276,0.249548129573457,-0.343930050113773,0.283182641616702,0.185892094642357,-1.02555798420541,-0.403593546326878
"54417",-0.190897502935892,-0.71760164634757,-1.29998910129711,-0.236466953135325,-0.331580375698456,-1.51974394787507,0.12518130126773,0.378460777239286,-0.649975334605971,-0.565046916622845,0.656594670088826,0.0267547581416925,2.40767072484372,-0.531733916308948
"54418",-0.55044347800557,-1.46645644991968,0.472522340179867,1.20488285056355,-0.747623653926769,0.399741874023706,-0.720748624155907,-0.268806733304218,0.672131072597981,-0.113210537473199,-1.22840502652034,-0.940049086800789,1.90154006874081,-0.555995708419164
"54419",-0.216443042025088,-1.42793844133551,-1.36382518353081,-0.118066693533318,0.538286409209218,-0.920040625787029,0.0585341680014205,-0.493668650791007,2.90453996042976,0.310034328897442,0.0481231916439475,0.380070727577388,-0.86578794090597,0.20825103957732
"54420",-0.496035469877323,1.35236384501136,0.253996670136398,1.84483044330352,1.32731490860384,0.990813436076694,-0.727559013488429,-0.476006158738556,-0.3696377420226,0.821748961912545,0.996221645655318,-0.553513827637384,-0.883787919816377,-0.0736676874102331
"54421",0.166298576831934,2.24562851689347,-0.0753821948685457,0.19273476774886,-0.349210634521072,0.317960242263596,0.911798642178849,0.450834912832366,-0.387279494260966,0.438351541986444,0.877872505834443,1.37537595927876,0.742640806997542,1.63940151546926
"54422",0.396737300495385,-1.05189046969888,0.499751716216922,-0.751901285289399,0.831623029790496,-0.01007344448939,-0.847847692301919,-0.288967380058355,-1.43577872311435,-1.37817983490312,-0.794918492446761,-2.64680347894484,-0.591846495477434,1.02516962674955
"54423",0.164046545886049,2.5067887301355,-0.632333566162109,0.568406201264088,-0.0207220768584061,2.31033061491311,0.107245015139717,0.652631140018079,-0.935894178259851,0.571494053916629,-0.234579140456437,-0.0750837702011408,-0.634374860346395,0.52271303050419
"54424",0.57029249169107,-0.0796532224041565,0.266742264490278,1.54087178158939,0.558169856839661,0.771971847263229,-0.39341509404559,0.0584505753473179,0.102020629512703,0.0897054924884774,0.773804339685092,-0.438858307163322,-1.56640393555651,0.385390136098104
"54425",-1.80250621775107,0.40520881029382,-0.0848820318749381,-0.187730195424888,0.863674201809203,-0.649889933030705,1.44666326631191,-2.24813773471674,0.955707465920897,0.340799343351713,0.229045624369644,0.0269535345840936,0.267557548554567,0.499419627130474
"54426",-2.41062329837791,0.583435167471692,-0.0881580941114377,2.01758095467814,0.30504552512646,-1.53703338135374,-0.886056623094513,1.35055138359652,3.33906592637223,-1.83996431148464,-0.575055485315774,-0.2466759064545,-1.21869893899616,0.545721880804464
"54427",0.335769396113625,1.35742651875979,-0.0455471402915309,1.20165458133279,-0.567156012147497,1.30692986460271,0.145176754904826,0.520304336751665,-0.416955999442962,0.660305905952367,-0.353467023995194,-0.321578387383084,-0.643057238171502,-0.599771378008786
"54428",0.932220364925031,-0.918062706841,-1.1352795599995,1.2253345706196,0.294839697173633,-0.572082492549343,0.0799245907947138,0.748062760724783,-0.441002365290411,-0.924350019313847,-1.00455976936133,-0.729379058623149,1.97017316138298,-0.0805029867524052
"54429",-0.363621738622574,-0.45279581313692,0.445122976986597,-0.57737546060592,1.11042721999812,-0.0196715727069438,-0.90817060589736,-0.718833914318136,-1.89730949009799,-1.35696716346769,-1.12048946457696,-2.76117734326369,-0.29661717434037,1.01100703888189
"54430",0.240380274990757,0.149866566283445,-0.317830177506401,-1.21633257274222,0.174850783932395,2.28765228211222,0.0816463773472672,-0.149407987433192,1.32038929311039,-1.94764319216649,-1.2414622411674,-0.241135182167803,1.18190547354018,1.10927271765708
"54431",-0.235689824872374,1.98703813516792,-0.151891288997865,0.720916451033972,0.314742963198745,2.81846797562347,0.125147014701614,0.298718476391371,-0.926541608528601,0.921454730907881,0.261805452906479,0.575221419178985,-0.177117255108704,0.45038785775368
"54432",1.1470604378722,-0.196000930794208,0.0531749062932629,0.643180436461428,1.19695482584851,-0.193551737056871,0.180648597178468,0.868871745996674,-0.333895969104566,-1.08826737636948,0.614974128850801,-0.339067408379217,2.1319506913567,-1.30089997794145
"54433",-0.0501406209010126,1.85504820083272,-1.00410018932043,-0.164121062143438,-1.43303341496288,0.263724525895249,0.504132269149517,0.0886434617024347,-0.704872075995764,1.01640509630877,-0.187243200131632,1.19028073062773,0.228518743042648,0.937170800698325
"54434",-0.974693574730723,0.274553481594222,0.171130802194372,-1.06318160407218,-1.04008307941425,0.877112148942975,-0.238787150244749,0.373444544798059,1.47925422606089,0.297079751199318,1.52870355635103,0.21968080504295,0.4079027296095,0.144353313396817
"54435",-1.50232724371056,1.53630524645976,0.617959061514804,-0.0613204472203048,0.284981846950734,-2.15152171240144,1.21378239140416,-0.485913839165054,-0.0321193243839926,-0.747708016606284,0.296238920833809,-0.256911426576231,-0.132547743136211,0.530658253125282
"54436",-0.130627976341273,-0.639076953223706,-0.893548915955047,-0.482465454950889,-0.419259126638963,-0.903106361984307,-0.63183463511478,-1.13391837569459,-0.378882101720178,-0.164296068159176,1.70347500324907,0.964796171221018,-0.395959819253364,-0.0877918617708892
"54437",-0.781873182615655,-0.519454797746285,0.211286735488908,-0.790556097857379,-0.502448052719608,3.31350074674629,-0.138461590483402,-0.23287918207876,0.386117013420573,0.36176736426085,0.873527176587428,-0.319473059755165,-0.296601486150373,-0.28371176106556
"54438",-0.384452779350774,-1.17353791756727,-1.41460269256027,-0.973936424722817,1.50496119385642,-0.838840198056156,0.599494172774802,-0.0156697431303988,0.812575027400277,0.906231594767738,-1.28606693988281,-1.67573378165845,-0.254402007124796,-0.574412365871749
"54439",2.42305188038496,1.16458722969652,0.202251644275894,0.158208251989362,0.784476269973791,-0.722546168714626,-0.143412516805417,0.470774435193123,0.0819018515104663,-0.849954958933835,0.663479736800019,-0.72105639130218,1.47317422641533,-0.784770602176529
"54440",-0.441563206403485,0.19132865961938,0.475175089699874,-1.08993964795451,-1.3137576035816,0.686826860985345,-1.29457416284547,0.795585609439524,1.97163081066902,0.500444162637386,1.90429231030071,0.190181653668874,0.326545280486219,-0.223380907775721
"54441",-0.673718681375566,-1.8806433686096,-0.0548311255032113,3.03813264745136,0.673460973431991,1.36761887467875,0.243305267507605,1.05163263131676,0.572866502581294,0.304582010546627,-0.566049460238838,-0.630734849388417,1.0620724865343,-0.319647379702114
