"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18"
"283541",-1.25734787411987,1.02760339016266,1.2954294842231,1.04521628354972,-0.253579709949417,0.453480355533885,0.908283325614199,-0.528262110623893,0.521540571555045,0.464049246534431,0.110404418962931,0.335435493013819,-0.230395947918506,-0.226517669172124,-0.442139831206385,0.283940814529923,0.986456996006635,0.550243373600697
"283542",0.944118396256841,-0.43152208072096,0.156266555377463,-0.319981080827096,-1.18341599311893,2.26535538396119,0.285597557882011,1.56287392288317,0.610181632040198,-0.0177476687552891,0.191999980687643,0.691716287343819,0.238520502327964,-0.24479233736899,-1.46003760038115,-0.938524326692575,-1.16163651633581,0.450075126868662
"283543",-3.00476800414424,-3.35876574411437,-0.894086551033881,-0.713070181322446,0.896175288888112,0.71529919738489,4.18934732528083,0.984069499667952,-0.714751461224352,-0.0947789135425813,-1.67000530029404,0.904110353920984,0.400488354806288,0.408170507946805,0.492379310842151,-0.0673246805012813,-0.00826526450173203,0.572831376405559
"283544",-0.174327613218981,0.478651883081695,0.635390439410047,0.935783891672855,-1.38671346331847,-0.345538348179615,-1.01746072769512,-0.70413587670543,-0.230204660871536,-0.60401325840471,0.722963789060121,0.122884381584491,-0.375848363984182,0.426197534815455,-0.817559954053279,0.722909881403429,-0.0330632156876588,-0.139739023308012
"283545",0.288238803272597,-0.19062432543174,1.87007023631877,1.79966514459345,-0.871705348766153,1.97288708369465,-0.520434903943943,-1.85984091676728,-1.29457731760646,-1.3437936654579,-0.611615546437065,0.0526579293639708,0.842903848899393,-0.615086006704869,1.30410400312178,-1.01078606365349,0.329084364668818,0.475627245587612
"283546",-0.428803702063037,1.26270699731233,-0.683710814784465,-0.024088250839281,0.724240758188258,1.0503492003372,-0.234132606373553,0.879360350675039,-0.095965370351776,1.18370780580349,0.666839258964148,-0.00326941459727326,0.214629515593748,-0.803858175659247,0.538755301981073,-1.29604362855864,0.0795148502304828,-0.43738867238521
"283547",1.68614514159105,1.80162342154456,-0.271513291007888,0.204214195541979,0.155926605914271,-2.22750113978493,0.560336967254793,1.17867633060835,-1.18661369736069,0.28310895995249,-0.263245230779012,-0.0565279367772177,-0.169306233130497,0.51065077770832,0.478062952428267,-0.200666682507901,-0.61266937160677,0.269045302605683
"283548",-1.71015628392866,1.7970526911228,-1.69688988612229,-2.94242929620289,-1.3430600836994,-0.660178184924876,-1.40608390509281,0.152621879117195,-0.791409904033117,0.361143208215739,0.449470897829821,0.502306048046185,-0.446547373936057,0.416890511205473,2.03016999470037,1.26242681714404,0.441085965430306,0.415322959441074
"283549",-1.67147456199264,2.36481830176677,-0.161298982887559,-1.04203743908196,-0.744840510646033,0.631137622932066,-0.952132590148635,0.366479533240734,0.74439352377025,-0.255275726043345,-0.27204934111842,0.695206366000972,-0.186421148943353,-0.652000243800777,0.584834248016116,-1.19680081669511,-0.691095054023789,0.265063719947038
"283550",1.2217088988173,1.60168100988725,-0.372678218445151,0.674462322444859,0.62208525845251,-0.441345654123528,-0.252212973357988,-0.504015461139916,0.122764891846997,0.18681591595099,-0.0840653684800362,0.0580411287836902,-0.00773998845914496,-0.22008254324463,-0.269550087065525,-0.125422972661557,-0.722800047329122,0.565833194867889
"283551",1.33343066019724,1.89289849461647,-0.210417990609698,0.382511113920412,0.263253618654747,-2.02938243636369,0.366531874529738,0.95959189924297,-1.36209424138274,0.0896614354779627,0.0718149226291383,0.0922891481629257,-0.225602770449628,0.349793506332819,0.334609745246429,-0.0996474142463077,-0.436357520328968,0.446880820331074
"283552",-0.101492309673018,0.838636653892486,0.950670106506704,1.41167404163165,-0.0550479989459183,-1.03510598954871,-0.86792036983677,-0.726069414785793,-0.939858016730388,0.865396701433769,-1.05084389271778,-0.0947532120612093,0.063833630572862,0.153296975042617,0.12394744340673,0.88172105061086,-1.46336179822599,-1.70292104976639
"283553",0.494900646654218,-1.11783778472685,0.437696101073039,-0.893592336550656,-1.53767771846957,-0.115929959484885,-1.2773980944045,0.368445266450944,0.460034171143747,-0.660591143517828,-0.293041653223328,0.522356387964455,0.302029037053415,-0.256116423490952,-0.0934755644854811,-0.76961274574978,-1.03448654608055,0.657615637911406
"283554",-3.77686825454225,-0.544306748892784,0.861703063578234,0.466024229321263,-0.603130681476036,-0.915107837164582,1.162883567669,0.0870841729292013,-0.0964090132699221,0.236957757409601,-0.0463530067200572,0.0705425866947995,-0.140966663058939,0.0205680699972142,0.198267155174725,-0.612173108612798,-0.709900678141028,-0.61768674887597
"283555",-0.387350708639809,0.840860083836683,0.293262998826755,0.578957846202608,-1.5106437282426,1.77823858901242,-1.52737895860249,-2.54233981802664,-1.00069811162142,-1.19097040676843,0.425740139814674,0.420461312319063,-1.16142130414493,-0.514472060553387,-2.08909772875539,0.982983036143666,-0.457409302376022,1.15045035214401
"283556",1.19367919981291,2.74467667829355,-1.37068321386546,-1.5953536021099,-1.11882165625945,-1.62177075182819,2.33176134369867,2.29788158032568,-1.27461894976424,-0.497239506296516,0.578089199189231,0.689274174921017,-0.0528293122626142,-1.06480575003687,0.683493157013926,-0.857831863913582,-0.677139850041871,-0.789908117485319
"283557",-2.52579516508872,-1.60319087352885,-1.66385959998583,-0.164608952085422,-0.270387552275882,-1.31825713343081,0.458914646394826,-0.673343244675869,-0.203611850138996,1.01863331086984,0.0858767148851783,0.640488312037186,0.156864630106686,-0.207508638290279,0.636627375729242,0.113711081488384,0.0985843157380234,0.240942899970677
"283558",0.650048929897763,-1.30722904663135,2.23179343832603,-0.607507119113218,0.505729072450394,-1.56300667653345,0.759611583017605,-0.346055287361828,-0.975984727010868,-0.246182808381599,-0.721089303221281,0.467804411031678,-0.0336872977771677,0.121423790757886,-0.362360795082626,-1.08116008990775,-0.822157889648533,-0.626879640739443
"283559",0.592182790774687,0.193786702473009,3.13612577076257,1.12191163505392,-0.4400612518766,1.09656706115481,-1.59631271064623,0.299685604345789,-1.46303314143768,1.98927983865974,1.51841059401441,-1.39303616704153,-0.134147130241482,-0.0551066838332473,1.88430903678717,-3.05923789496592,0.777136277308907,0.41675257853285
"283560",-1.43492291385145,0.179500331461479,0.497378855889494,-0.436986768404392,-1.68283226210594,0.363421637602798,-0.974931947513214,0.114197533248095,-0.391159770496224,-0.865031092483862,0.490948920694231,-0.51950253044588,-0.698097315597918,1.56659690917416,-0.531181195537067,1.23866867020994,-0.0309258046420265,0.531955276537197
"283561",1.44523970528033,-0.796435644369459,-0.160627129190613,0.350516775474205,-1.77261095369204,0.769615923665893,-1.47757394089333,0.108346764953848,-1.51164283424138,0.815635576357953,0.329718725674545,-0.459462189020003,0.647968978739584,-1.44316755818791,0.715395693554192,-2.75524555470394,-0.360162306143658,-1.01826226188029
"283562",1.31451518204905,-1.39699848301323,-2.26453209053016,-0.463023075409628,0.44674682457052,1.95318648781458,1.14734886722751,-1.00682073913909,0.0170990324700455,-1.08328648381588,1.75188961616247,0.943831620646965,1.47211576213163,0.412049684116038,-1.26227446157419,-0.914955052870394,1.07309417429174,-1.00528571271011
"283563",-1.08413487343649,-0.878073263885403,0.292138116439811,1.44920907889978,1.08300718436454,0.468173633115479,-0.364232619655563,-0.20585782190158,0.84737001439487,-0.646626860377846,0.471741741559889,-0.403748095072004,-0.154913454502577,0.0866169834174015,-1.5634277142524,-0.103368631266992,0.578744230811551,-0.680848098477514
"283564",-1.36653392150882,1.43381162161899,0.797359781442266,0.553049590097191,0.321834409881435,1.38098641319039,-0.00660304256612253,1.22831666202393,0.229823536599875,1.07432549387982,-0.577572622204068,-0.62182469274894,-0.174169865412897,-0.519110784876692,0.120056631379598,-1.47360454273693,-0.314108063885537,-0.250942220235792
"283565",-0.62604455388021,0.0552844912402243,0.384950922736112,1.33462098029232,1.93857455264676,-0.2401532158258,0.321244107815019,-0.106606425848571,-0.927473730897623,0.685457391632292,0.771400896212285,0.118925324487447,-0.510999818285576,-0.959406181922492,-0.653986963566947,-0.555679703682211,0.856739469733264,-0.0890824345545343
"283566",-4.13861530930464,-1.01151134356038,0.114398519239334,0.138522617669146,-0.840879589142749,-0.570918476099761,0.839955638295173,-0.0317657425461473,-0.00642661054521582,0.28768065071723,0.118486316677477,0.590363340854798,0.513476636418588,0.45162175942577,0.355747794888806,0.0835386808332384,0.146792953755636,0.244120430181193
"283567",-1.24389096929688,1.19146749550128,0.755621039770611,-0.324636333019061,-1.3911553627735,0.242011658737634,-0.481463301429003,0.419779545103681,-0.0913935259695481,1.96682465979607,0.153459176633449,0.318065478319755,0.963842664062384,-1.3771311299129,-1.30980881449376,-1.35524211668759,-0.474834270131628,-2.23054671030894
"283568",-0.632999604334738,0.301222657158979,-0.156121155545536,0.962901375645672,-0.544838099318911,-0.0518973028054359,0.770107892253811,0.550872682390658,0.843046546436366,0.397719715848174,-0.380933063364296,-0.342311733631783,-0.0332364020732423,0.763065534703193,-0.387949642502135,0.224419220843258,1.21239735284049,-0.0463224250101845
"283569",-4.07566046264318,-0.310265887753922,0.974015717438411,-0.113105505145736,-0.707014394791939,-0.616738751632186,1.62135516679507,0.37074304756616,-0.10326123877539,-0.0283478367211203,0.300928693390452,-0.323594027155019,-0.671751435613089,-0.754316331790124,-0.307581623847304,-0.341605306276318,-0.723604968067896,-0.507886792222125
"283570",-0.271814383324974,0.576578037263636,0.739862598822923,-0.122919215912677,-1.62702537005892,0.343037063384441,-0.825462035942897,-0.236107317936836,-0.393839871768471,-0.527831711818882,0.231920639926343,-0.0446797626097536,-0.505684506388501,1.11367043895874,-0.918200496618621,0.673505661349142,-0.659618113998721,0.110324895790625
"283571",-1.51052453313087,0.748885312316965,0.388598926594588,0.860792148848658,-0.351812329352689,0.467757246694258,0.922383387274596,0.621037509605984,1.34200541935977,-0.351493730181893,0.842658974524247,0.00789285611542234,0.740440680156945,1.51457095242781,0.401973503149663,0.370346316426265,1.1505359864346,-0.769815950703167
"283572",0.0972131133295564,1.61848226218604,0.249202855334955,0.445615952612904,0.395192985437039,-1.79983513813459,1.13926682916148,0.556857140497033,-1.43648427956915,-0.163857121510912,0.611841616941044,0.149116867008656,-0.366305478457373,-0.367372914272325,0.680541965587575,-0.217484335256683,1.20982635059794,0.782077914865925
