"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13"
"221596",-2.5531868957594,-0.161559542191228,1.34015467020079,0.186384494439096,-0.791391501137297,1.1344738217413,-1.20973682162863,-0.798735961474413,-0.0666883800265297,1.80794622492465,-0.0078416230486207,0.205181371461162,0.304429198075336
"221597",0.186065348965246,0.137693838641663,-0.471636495079805,-0.913500420308718,-0.616132915341287,-0.542458087746291,1.56741532836718,-0.0568930395689855,-0.391000693883992,0.371845981280714,0.0943368788695739,0.372578523571098,1.84588303652043
"221598",-0.283471768808767,-1.74028037849212,-1.49312782275808,-0.020868400166352,-0.82039320208528,0.151718851119688,-0.40408579209253,1.62273249286603,0.178362183612483,0.219189214539634,-0.548020280118291,-0.441394512510636,1.39493862237794
"221599",1.87141302346476,1.31656988517263,-0.211426154261895,-0.328803715247459,0.246786959276089,-0.435200573443696,0.368587418509842,-1.05263049606582,0.158375827364229,0.056763835155719,1.68035581114352,-0.118981467444529,0.0182481310115281
"221600",-0.720584969756208,-0.351627795294956,-1.38548715195742,-1.70601532256241,0.351397310148478,-0.423449515145194,0.0592764721518139,-0.378713758424875,1.09798501214364,0.221161643564391,0.0824087510334868,0.479531264650744,0.309019252476156
"221601",-1.92470245274556,-0.466964138213292,-0.583730238084709,-0.144421375449272,0.875574088795274,0.229140837256505,-0.0131164554171762,-0.494353537694675,0.251532752653353,0.186548066465957,1.14876004862084,-1.31065910933578,0.76424875940415
"221602",-1.72739044103285,-0.597248660840079,0.432851801655155,0.40470749590239,0.706597204026081,-0.00261160725003854,0.982669919617761,-0.785190419814356,-0.639450387062342,0.0324021835359039,-0.608717268411694,0.660736923271722,-0.746443225246129
"221603",-0.77140612402391,0.905050775275562,0.108234091726623,-0.556101533878584,-0.0874291369306949,1.0450470576416,-0.0853476696470008,0.00647406001586477,0.840593266246699,-0.0949912677394569,1.37109015374137,0.0592198533904157,0.551479237806846
"221604",-0.31291703248928,-3.1197653367595,1.26592913548046,5.06282068925348,1.37144683824244,-1.12303597530124,-1.10788148297513,0.23682166239372,1.78874343297371,-1.55085910790767,-2.40579841673495,1.60627602158381,1.84803246315175
"221605",3.43909446453852,-0.0613078555254019,0.217079053785037,1.05564124957426,-0.303653717327021,1.16066461709559,0.454716941384824,-0.606759807064489,0.244472017078151,-0.749422099547714,-0.352328446782586,-0.95465510121664,-0.335373939180653
"221606",-0.353564966962646,0.693252966732155,0.48165187479003,-0.00317117184466286,0.458684522396968,0.227166646989351,0.0973542686897732,-0.793537803315444,0.816917616881261,-0.441142859579324,1.41849870366612e-05,-0.653950256797284,0.0827939813036403
"221607",-1.34521910012336,0.560923918064936,0.162487366033415,-1.56110588467429,-1.25704234314256,0.755843618429339,-0.221002020272613,-0.327928285414744,0.75634572421598,0.51922608472998,0.263070545944422,1.71031788931004,0.230845958387572
"221608",2.23527931543448,1.71967330791281,1.59687163667383,0.445740831493502,-0.163968352674079,-0.345633196298048,0.236338814246134,-1.18839269553951,-0.242811421838149,-0.677432185783052,-0.642067279197366,0.183976999615372,-0.623089948013296
"221609",-0.617989427862831,-2.1222661758931,-1.38453644304319,0.39176346560998,-0.280374154109956,0.242976350764054,-0.632115703229634,1.12285265367197,-0.502722990683756,-0.778937205966493,2.12626713949695,0.0432893860562767,-0.792793508104683
"221610",-1.93810037974029,-0.232832174164116,-0.29635711758913,-0.345372428422288,0.703948861179735,0.4278019910987,0.699883559674985,0.546910880484616,-0.477743677704489,-1.25415080409333,-0.650283978955013,-0.688144662175274,-0.443582932056711
"221611",0.197239742623476,1.12730565871255,0.716036516520772,-0.227431386696716,-0.257521674253983,-0.33073545022428,-0.241163848167531,-0.118270652912807,0.551919873089345,0.0170344304576005,0.733479153289114,-0.372650755688828,-1.14164336773129
"221612",-2.4597644513232,-0.40568524224525,0.725342445662863,0.470205043824147,0.212013868010241,-0.0627843652493105,0.465698811589955,0.371877916483362,-0.345997156449939,-0.201189774730536,0.399168169981367,0.274815662722912,-0.49582823533406
"221613",-1.92531758510628,-0.746696645037476,-0.730206756710712,-0.202254030371539,0.833342183399985,0.210968580270655,-0.210725448264666,-0.578581198685976,0.485412689467736,0.280104518719214,1.02979820793474,-1.51683746818421,0.371672174615501
"221614",0.847729676381065,-1.44794992173133,-0.628007995465379,1.00157946972108,-0.161089101055322,0.91508071658515,-0.15160277326057,-0.329147271902899,-0.377464213369014,-0.189095647396013,0.97438970237415,0.520157145236943,-0.112093755611758
"221615",-0.230285453966249,0.0404352332923039,0.115075128539523,-0.199217041043166,-0.0607421917842951,-1.24207332601185,0.586301344353581,0.657606551936984,0.929615424911412,0.4185357339855,-1.59852412996081,-1.35818990685505,-0.655342289479378
"221616",2.22640641445977,-0.541658738243173,-0.291125761358572,0.290074494836065,-1.04048387178115,-0.371329343993409,0.179666804412626,-0.308181118095058,-0.258409905339472,-0.0756225513747259,-0.376810460634799,1.26789206306458,-0.590658755394728
"221617",0.709282391079497,-1.57153993823405,-0.890379309810413,0.896547461880348,-0.203180514826998,0.248552978619482,-0.652794508590107,0.713913564189893,-0.688748313071455,-0.821071857277677,2.14454587892535,0.311960551986107,-0.487831760409822
"221618",0.90232382301219,1.62973041636043,-0.00485822623357424,-0.0197233455382736,1.48150802873069,-0.851700772754286,-0.994474684768212,-0.235976445598261,0.0458475011322151,1.2164338686247,-0.160630153533441,-1.16422882444097,0.345099056718431
"221619",-2.08575430873499,-1.08669966184797,-0.0904437064779383,0.335614457202876,0.731937560771085,0.183987620223587,0.0491271713593457,-0.619354230183319,-0.21960334385642,0.398630479166924,0.425530201444494,0.0956496581128822,-1.42707602867311
"221620",0.503019479567618,1.34382863705085,0.594558699146504,0.00241690260350703,-0.0983360070272714,-0.543055615940439,0.313086845354273,1.17240224784553,-0.548675532143257,-0.469332004719497,-0.180975120311173,-0.455900417549441,-0.646298888183405
"221621",1.00889353198927,0.859265765026731,-0.215807611187495,-0.554904951986835,-0.0395133992053038,-0.798692689294347,1.06350231959657,-0.966464601479984,0.0931889733410486,-0.0346421103288313,0.634776482389205,-0.0643455272627455,0.190571523138406
"221622",-0.630912685373033,0.953132740517255,-0.0276879815985673,-0.318116984182495,1.13365424392584,-0.400253049556188,-0.42860870733244,-0.118354726274481,-0.618380750410668,0.255694697383227,-0.57682909207271,0.39628133712082,-0.569299557060426
"221623",-1.20145360098153,0.517188612661293,2.01385305403078,1.45829534165804,-0.22246708022953,-0.27288654160281,-0.590126261317406,0.181192248617952,-0.236946101539657,0.0278854593424271,-0.0489209484399784,-0.0743605161125596,0.351227602883876
"221624",0.720928248215548,0.587157743126282,-0.985470022148799,0.329245378826423,1.62494004572499,0.205965975643196,-1.78022667340729,1.16233409582138,-1.2070540304104,0.868596594494819,-0.780496110744847,0.638267539284826,-0.893952847007587
"221625",-0.0795719445990062,0.372142483728764,1.13371448685035,0.619680851275318,-1.10107782566298,1.03739913284927,-0.714641932950304,-0.689271555627975,-0.939568317612084,0.862572026108473,-0.334269833017329,-1.12041569259498,1.89871033623209
"221626",-2.89458924684527,-1.17445529081518,-0.289819122238179,-0.412403714035667,0.564108788125541,0.574562568885499,0.128262428018949,-1.10575814534682,-0.0767365195170827,0.596500027129691,-0.439668240972758,0.871391131030107,-1.34640352340281
"221627",1.25717693441892,-2.62721353635929,-0.820360800607996,1.35062224560591,0.167592597682411,-0.389177131162246,-0.422171914334371,-0.962322102842985,1.2654070742888,-0.0331861710430564,0.255922306119218,-0.326589266562602,0.313027799725556
"221628",1.2944307966068,1.15193589825302,-0.0351412992026553,-0.280550123543365,0.232568150509322,-0.745793943642183,1.28213123824266,-1.06612963654523,0.131397691951394,-0.431310364345227,0.123883921140949,-0.140806495990856,0.0439693917330993
"221629",0.459401120176769,1.13733931483308,-0.752679158210158,-0.947537812958089,0.612106564217274,1.15602004686661,-0.345166808032091,0.831371160471728,-0.629374002684328,-0.836079897147274,-2.16847040909637,-0.150342155638026,-0.190419458191404
"221630",0.599508977697852,-1.02285735475308,-0.728733366534836,-0.355041606466385,-0.45682861160071,1.67632091303873,-0.271168957266297,-1.3876026410567,0.294866091402905,-0.398714019611169,-0.545385535930501,0.705685023924234,0.51064332090914
"221631",0.974122495758884,-0.398791974992623,0.111303314656858,-0.209293544399582,0.313246775803657,1.09956718870549,1.75623802953079,-0.280142941974933,0.330125931434871,0.369105975211083,-0.297857501117343,0.768048141907782,1.38261070663756
"221632",-1.17511981730186,-0.368716025455071,-0.382715880948798,-0.40535836788703,-0.519527802772379,0.591460600797309,-0.355918566617264,0.121721643135589,0.380578469658377,-0.260423326179752,-1.01200468551086,-0.743657397486843,0.833819922471493
"221633",-0.260292781429753,1.34433046907331,0.848027463835374,-0.552154943407358,-0.15486307033451,0.125193484644616,0.151999121640718,-0.767880771822928,0.293655551186682,-0.409895279331034,-0.525318947809032,0.640867511703851,-0.462911825460704
"221634",0.955646411277723,1.28608984750092,0.239713022479829,-0.213134467478433,0.0381791868707448,0.374877774912023,-0.819330288906539,-0.344969294913889,0.141358336989697,-1.69412031604649,1.5571672078438,0.465103213514975,0.774401931539415
"221635",0.835141441422024,1.47235521588601,-0.518265073032584,-0.677118985460086,0.637580709270723,-0.48579571167082,-1.22463466996389,1.65588009385798,-0.255167225986655,1.28536343243207,-1.32707071166497,1.13502040212753,-0.842158490807588
"221636",0.565371707205968,-2.12766199265849,-1.25649533077678,0.721012879460816,-0.169274732318165,0.423266586620239,-0.708256995506757,0.653159434722272,-0.377203100316643,-0.915092147743862,1.75427082518779,0.0969066178880067,-0.859493213243727
"221637",0.714175703857593,0.0136388117542489,-0.829738979851465,-1.30318272520332,-0.299698774330372,0.656093691982155,-1.1909572496933,-1.15885523832041,-0.00488097008145393,-2.39493087484386,0.568595291756347,0.377564584145435,0.584121647581903
"221638",0.566004342615531,-1.93197170518317,-0.838841304607951,0.804965434421063,-0.174997715692206,-0.605069166630668,0.316361034120455,0.143360663692964,0.315695872092976,-0.197160860088839,0.81727459745947,-0.797430934647471,0.089207166293869
"221639",-1.10064121151665,0.200788322264947,-0.636476226381726,-0.637173868005776,0.472325435611368,-0.239912137450325,0.457367876339159,-0.279850254039045,0.0174106470696433,0.00739592598916421,1.86580755858526,-0.230102822865592,0.708031367339454
"221640",0.875995364220695,-1.46864251911041,-1.61259759618612,0.233960615155138,0.294346342500596,0.397057959320408,0.0628503016110989,0.801033859202042,-0.432609206056278,-1.11599584046761,0.946971372873876,1.51574994572115,1.52737556766937
"221641",0.251366241957215,-0.351059405384268,-2.37200645705082,-0.70735267359546,1.88334836604045,0.303011764514972,-1.39678049504219,1.30916863388074,-0.20514455989672,0.9255093643196,-2.29477609178509,1.16258777872327,0.0699207024860532
"221642",-1.80851719444126,-0.736909449876394,-1.27014427615722,-1.00269233165628,0.0145816740459937,-0.151538335418532,0.811476382088916,1.41064490801596,0.400191673465749,0.156378682777984,-1.07415828652119,-1.81640598368472,1.74920064951443
"221643",-0.817119620773526,-0.900698698364817,-0.753147337956515,-0.11351883369385,0.181727172958614,-0.507590108217498,0.690198075485643,-0.244748692323215,-0.736655640957222,0.586112499407175,1.65372568430042,0.329107142510938,-0.0482317483498462
"221644",-1.3883853095184,0.239908704477408,0.372462659211188,-1.04399479193323,-1.33980181562424,0.198490320279414,0.501093068329395,0.490578521805856,0.484316030446742,0.367798837930135,0.37161045453193,1.07438318700823,0.464083227469345
"221645",-2.35302677580005,-0.240973853967215,1.01272476800853,0.387388113834613,0.0910349880860254,-0.19646080812694,1.22691325681146,0.261027244769174,-0.500006310263828,-0.277009285061764,-0.40969959610665,0.890383922456049,0.117412061783725
"221646",-1.5757110224791,0.636998733267131,0.150704648040966,-0.711831442302138,0.572866085263229,-0.403744334054806,0.207388007615066,-0.445983052227216,-1.19480578051693,1.14558413865407,1.52102656435564,0.0644191086388104,-1.35794769614047
"221647",-1.30077575945983,0.353032554286773,-0.378643635199852,-0.516631222977968,1.10779859652176,-0.209637321094954,-0.384592540532811,0.0212751801362115,-0.560775014086286,0.31485381535876,-0.503704857390192,0.493923518209396,-0.276959956643014
"221648",1.14194947264117,-0.356525962627906,0.201023690819923,-0.0480727263292538,-1.28475567524504,0.393636241777269,0.0847835527625787,-0.704339423294987,0.346982080685938,0.0933681138839674,-0.781471333631968,1.28986007045093,-0.362156941059088
