"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17"
"287522",0.262516203727806,0.0356573235045464,-0.954188837693963,-0.88962562753454,0.963541652036281,-0.0959095715257468,-1.28684063433139,1.27911413346903,0.294458234650063,-0.0826161773859302,-0.644643303843766,0.0678109563430894,-0.0317490127040364,0.583437847298111,1.04692877346222,0.699066458902941,0.858295409079315
"287523",-0.493017749343169,-0.733774490968636,0.661139034393525,-0.391685295440586,-1.37883773225119,1.27253281817361,0.523770109573848,-0.147761739749544,1.05255054382771,-1.03791246641144,0.686023820986995,0.184598575170407,0.0786886576401975,-0.513531270185391,-1.31647286264944,0.740626780602022,-1.07062803168028
"287524",0.413348565683928,-0.931130730621926,1.23813974045082,-1.14642323423815,0.0755971719630465,-2.28733075443336,1.7303261495555,-0.308290227309276,1.68058539304893,-0.533984692559956,-1.66073925059313,0.48091251647152,0.92926737683174,0.824386452356063,0.893574900468178,-1.94055332607282,-0.716874976953644
"287525",1.45177623794096,-0.99473514055187,0.642178819626691,-1.30520364173904,0.143659604464847,-1.34593952309918,1.98844161659657,-0.5597742994545,1.50088330148273,-0.310444406535001,-1.37460799221029,0.70415346583233,1.40935201967776,0.995364231778018,0.877762810285423,-1.93638040198548,-0.483987836894082
"287526",-1.63820505181938,-0.946086105973238,0.0227922354988194,-0.0485554368775071,-1.66553400925971,0.486360836448871,1.81492828492165,0.533646722210162,0.98799105648733,-0.895170888835946,-1.16500501666736,-0.866485750032728,-0.56559445633269,-0.742302566073145,-0.680436202834305,1.02615566484162,-0.497240773210316
"287527",0.805218413634229,0.317669906891008,-0.547005816802025,0.280535525512431,-0.98086933171572,-0.551256796466958,-0.845637870786416,0.00342621545775484,0.644712064160187,0.0072321973854426,0.788268509992993,1.36002340481202,0.892604681997953,0.443452380346857,-1.21999150337878,-1.54833774377766,-0.869387753737699
"287528",0.162020905195963,0.460763512236954,2.76842287092471,-0.806804666364549,-0.453848177588875,-0.864203905500262,0.568665618061435,1.13361702732866,-1.89677512644953,1.52399806724974,-1.91347002807598,0.933476102063029,-0.576477100999965,1.45529738716816,-0.598515862740208,1.0726418460864,1.22344362891326
"287529",1.15144631487987,0.0244090435801576,2.07179911538594,-1.1772663916164,0.287948474247444,-1.83584911075122,1.90519163475966,-1.0056977565374,0.187414759055122,0.218543980776254,-0.102614626018406,1.29483864237663,0.0271455867298067,-0.0514702526695843,-0.222104212815066,-0.805188753518981,1.40248859997039
"287530",0.0646068440308878,-2.42013031548421,-2.07690802170041,1.14038851076358,0.145636459077337,-0.37925292247526,3.53199293149257,2.2111847547412,0.546470702814838,-0.577824511113004,0.947397915106254,0.425789388331482,-0.0654509853541637,1.4303149463964,1.75623753633859,2.11803089415342,0.0421488914975474
"287531",-1.58303211765812,0.490701151779114,-0.322959246624294,-0.716599074472904,-1.91727911515461,1.55300206779597,0.214243532231695,0.622971271014313,-0.132399901352297,-0.0885155181483152,-0.391726945942269,1.12257407638945,-0.55029466177451,-0.448788584882503,2.04630099476205,-1.57809362283546,0.992821485435287
"287532",-0.541630801118287,-0.448101478815059,2.03837451350065,-0.864233132030682,1.01852410649116,-1.87886194039046,0.273643830487552,-1.75173491613849,-0.396802507400109,-0.474959285336085,0.419844677267625,-0.0685174963541756,0.847564692999345,-0.985257262446313,-0.774548383621238,-1.25505597475143,-0.657156152072897
"287533",-0.0847342545763797,0.874476217460519,1.58461610798327,1.9918618479156,0.464237016829025,1.24496848236605,-0.88555463310805,-0.577301579369226,-0.350399739215271,-1.22230829360982,-0.127103418016705,0.583514251796276,0.2867276066509,0.856784771367618,0.226562461894809,-0.65820657519123,0.275946761491211
"287534",-1.4677954466791,-0.765554590545369,-0.148373252366924,-0.462866810434173,0.306817622150013,1.0777434833695,-0.126842215158699,-0.613961922462752,-0.482668031884885,-1.35827796718409,1.05884408730611,-0.126729154313353,0.89839810894063,1.30273757362596,-0.717335537501724,-0.274928020897093,0.7847596423355
"287535",0.490450620741924,-0.578439789086589,0.772553290396758,1.15081284414647,1.13228123655364,1.62739743530004,-0.850547780066465,0.223188170063731,0.225312482804097,-0.946162959602212,-0.038269821660956,-0.270554778183464,-0.653486906247435,-0.279085103847845,-0.648053157462697,-1.24238890383405,0.546387164208872
"287536",-0.145875841566954,-0.053088682940578,0.189754781234018,0.829025355609523,0.233814709576018,-1.22511286127202,-0.179317016462708,0.869480022014214,-1.37615180166897,-1.42024588706714,0.100796382344006,-0.908251048191204,1.45719708991165,-0.718337419886138,-0.544332603246,0.203594331200198,-0.151169551019773
"287537",0.53541421273341,0.919190592749153,-0.616856611205371,-0.718754223813603,0.742039451972945,-1.31955988228719,-1.58358223024836,0.82155517708804,-0.066137458393392,-0.278998466565825,-0.369529074274846,0.828960976894018,0.0872184274293618,0.995727418375146,0.74532660718313,0.902412985458982,0.733792776062152
