"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13"
"119824",-0.954646773747323,-1.84818329267348,-2.96710179559315,-1.39495487311433,-1.96726624939284,-0.123567386746721,-0.0113739277713401,-0.3191317461069,-1.10506442563788,-1.3028223011787,-0.754049028850529,-1.2530151056608,-0.337159327210503
"119825",-0.716973501673787,1.74266431318709,-0.383557425979345,0.439156760645471,1.19476876560503,0.347423032177819,-0.238940747575826,1.23413238836097,0.594467354450378,-0.81169432618311,0.714916491722809,-1.10813429821405,-0.878620654446996
"119826",-0.198922307984784,-0.131728813291311,1.69363858628851,0.847946374455703,-0.538509033791121,-1.01369368759561,0.365583265588337,-1.09357283110694,0.921830462191613,0.891213459619539,0.83898841387822,-1.78062438992018,0.569294409399931
"119827",1.78810876481322,-2.37179993627511,-1.99113365445642,-1.6098350692597,-1.92117509334454,0.0640578955336669,-0.176166284002476,0.376724301697136,0.194570587204716,0.640826741160692,1.28369965171403,0.672051141342804,1.18691929739425
"119828",1.72759747689687,-0.00862613478913915,-1.05806364202557,-0.411781891441925,0.189719255349673,1.33665508027173,0.486757194804743,-0.399817491190606,-0.748295605131461,-1.07705970911896,-1.18776656854767,-0.703039045936017,0.801855677283893
"119829",2.4916569297265,-0.780747815941191,-1.25709968768451,0.594034406690452,-1.29540075161594,0.330232221444236,0.446267726292953,-0.0113949655985724,-0.654397964005175,0.684709771121677,1.09370182315859,-0.603296962184451,0.877765215061609
"119830",-0.907919365829473,-0.255140413347619,-0.703470782932323,-1.299173928099,-0.487090269294363,-0.668306210296548,-0.408661530402891,0.397155197584204,-0.349569344205999,0.966911497825859,-0.0638357835242281,0.308903710037253,-1.26687950771671
"119831",-1.42257137596946,-0.853538275526301,-0.327153240726713,3.66443124456839,0.928501822671685,0.376332012097433,1.17890299651746,-0.347776381923653,-0.370648229410258,-1.78387831692633,0.487505805413186,1.11262365460589,-0.4817402319196
"119832",0.635739691139414,1.60409646546153,-0.514679376752336,-0.0450023384034454,0.324055200665646,-0.851218213139186,0.779093510939941,0.105722892556485,0.18050593080875,0.343511545244271,-1.25292192295196,1.88008991125914,0.637391059164277
"119833",1.54731167366599,-0.315001589043531,-0.561409667989384,-0.263092046421791,0.780328964743407,1.3065853265194,-0.8992141499452,-0.264688185799152,0.12666177123789,-1.32499745209309,-1.14307040905476,0.12683159655213,0.0667359363701632
"119834",1.48927715952894,1.95539422601178,1.0869879136869,-0.804172595841786,0.466879119992333,-0.407723326525094,-0.468302761706599,-0.508402557370214,0.565423227954759,0.319286470811072,-1.02709565950383,0.2711449478861,0.692541156217793
