"","x"
"1",0.146261316
"2",-0.091584284
"3",-0.021229644
"4",0.019970041
"5",0.004627447
"6",-0.03087439
"7",-0.0029216
"8",-0.026242633
"9",-0.152662654
"10",-0.055788178
"11",0.075279098
"12",-0.034662385
"13",0.089645724
"14",0.009973746
"15",0.063481193
"16",0.022357087
"17",0.056052785
"18",-0.025627036
"19",0.006235938
"20",0.016625624
"21",0.054497342
"22",-0.010006447
"23",0.148189407
"24",0.083534222
"25",0.121311646
"26",0.038184505
"27",-0.106702227
"28",0.088314157
"29",0.201308947
"30",0.011580925
"31",-0.048637469
"32",0.175938468
"33",-0.28875776
"34",0.191583376
"35",-0.014998216
"36",-0.024082322
"37",-0.071661253
"38",0.351626735
"39",-0.045513351
"40",0.003384571
"41",0.068556528
"42",-0.000938554
"43",0.114857536
"44",-0.026125927
"45",0.149975758
"46",0.019359451
"47",0.076910238
"48",0.070383768
"49",-0.100238342
"50",0.103950839
"51",0.055904846
"52",-0.048342187
"53",-0.041906376
"54",0.132573824
"55",0.101507406
"56",0.113892894
"57",-0.084415216
"58",-0.120380361
"59",-0.114434678
"60",-0.137839098
"61",0.011568051
"62",-0.090787608
"63",-0.046866376
"64",-0.034779448
"65",-0.000535626
"66",0.030560355
"67",-0.06416126
"68",0.079848032
"69",0.140121441
"70",0.165075402
"71",0.03564785
"72",0.149074893
"73",0.042388539
"74",0.026583772
"75",-0.111441631
"76",0.01574431
"77",0.224379044
"78",-0.106077213
"79",0.591300469
"80",0.015926938
"81",0.244561296
"82",0.034949284
"83",0.074446063
"84",-0.046714027
"85",-0.126618464
"86",0.309655051
"87",-0.067015726
"88",-0.190676231
"89",-0.07084908
"90",0.079950195
"91",-0.013942141
"92",0.011790972
"93",0.170440655
"94",0.049450379
"95",-0.131931264
"96",-0.042718727
"97",0.010437589
"98",-0.069836218
"99",0.115110498
"100",-0.139999587
"101",-0.020047087
"102",0.013660531
"103",-0.007242698
"104",0.003826003
"105",-0.141925533
"106",-0.032978434
"107",0.016648154
"108",-0.053436
"109",-0.101077456
"110",0.177629333
"111",0.010079484
"112",0.122916441
"113",0.107074361
"114",-0.335551162
