"","x"
"1",0.055663842
"2",-0.033980828
"3",-0.015797835
"4",0.025025386
"5",0.082124848
"6",-0.012888115
"7",0.065160949
"8",0.011719782
"9",0.034330804
"10",-0.055211526
"11",-0.067128759
"12",-0.132155162
"13",0.009792048
"14",0.130983967
"15",-0.216179949
"16",-0.13449518
"17",0.016093749
"18",0.083139557
"19",-0.067140203
"20",0.088865716
"21",0.154835839
"22",-0.080501896
"23",-0.002818924
"24",-0.048232775
"25",0.030621547
"26",-0.213567119
"27",0.003534455
"28",0.038990874
"29",0.141252178
"30",-0.017589908
"31",-0.08327232
"32",-0.087443274
"33",0.08542319
"34",0.079727132
"35",-0.076157194
"36",0.100086707
"37",0.085389752
"38",-0.158287984
"39",-0.043605905
"40",-0.006676298
"41",-0.07925288
"42",0.063171584
"43",0.067690093
"44",0.111222584
"45",-0.034025055
"46",0.027491051
"47",-0.03503893
"48",0.247738141
"49",0.007171768
"50",0.061098952
"51",0.027158696
"52",0.133088607
"53",-0.112316352
"54",-0.165925484
"55",-0.108996254
"56",0.062068719
"57",-0.033498328
"58",0.134520907
"59",0.141537089
"60",0.205784935
"61",0.109286863
"62",-0.018577677
"63",0.116634983
"64",-0.014597517
"65",0.042852062
"66",-0.162888091
"67",0.093679744
"68",-0.200028878
"69",-0.097367388
"70",0.113777894
"71",0.02627315
"72",0.015719492
"73",0.166291017
"74",0.143836636
"75",0.113777894
"76",0.003098089
"77",0.060219366
"78",-0.088348013
"79",-0.035728734
"80",-0.092300218
"81",0.171397704
"82",-0.107506018
"83",-0.028876823
"84",0.015776235
"85",-0.018287938
"86",-0.008725506
"87",-0.262102705
"88",0.0228885
"89",-0.040643197
"90",0.162800569
"91",0.14469387
"92",-0.139354211
"93",0.000634033
"94",-0.03139804
"95",0.007636267
"96",0.157648463
"97",0.045421917
"98",-0.073017579
"99",0.02076729
"100",-0.056873661
"101",-0.213008505
"102",0.0109693
"103",0.044670898
"104",-0.134499591
"105",-0.067418199
"106",-0.144062382
"107",0.035215694
"108",0.029667873
"109",0.069814462
"110",0.034278352
"111",0.124593753
"112",0.052406985
"113",0.049667854
"114",0.055625278
"115",-0.081978064
"116",0.004017967
"117",-0.028369826
"118",0.142015833
"119",0.128564257
"120",0.045200664
"121",0.043697614
