"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29"
"192321",2.54013946313396,-1.11807742534058,-1.18205372398091,3.22217942303967,-1.38960744393646,-0.617707734724385,1.71083089832138,-0.0515075564478767,2.66515311777512,-1.55040909253528,1.51726037582894,-5.33969488128283,0.94035579756544,0.832461635639794,-0.939061350428842,-1.58728319637577,-1.48224264873489,-1.21361585817422,-0.071579900533039,1.15678136797914,-1.12336058589657,1.16991509540718,0.361436245673244,0.0663044845184471,0.423761894020542,1.20676002661132,1.30923712787484,-0.810635919041282,-0.648581764167286
"192322",0.207082308533313,1.79557650300349,-1.76342217162159,0.623014976418891,-1.48281339342843,2.40749375625487,0.0515537054245001,-2.31718785965675,0.246940171709399,-1.64008438066849,-0.332888207489795,2.09016929818968,-0.0688455275026189,-1.75470277095943,0.435087967125503,-0.593644889381175,-0.784043628867318,0.209024523518809,0.275051386032487,0.508834748317025,-0.740766367528867,-0.609251736021388,0.0797333543192767,-0.805070726516556,0.255470702581154,1.15015529145367,0.359292435912199,-2.59766583550529,0.109946811747421
"192323",-1.1973191779924,1.75027899302461,-0.302900656427387,1.79568225492959,0.795670367271552,-0.860388322040798,-0.721628580763145,1.08812986862083,-0.428915848380842,0.410673687913688,-0.318202161565008,-0.0501563248571217,0.990886251913006,-0.0650054207605681,0.000459876930040263,0.343899704152799,-0.286552341638159,-0.0648837086588682,0.572159400521852,0.608210765716065,-0.100057272481987,0.394831943124066,-0.204347192064011,0.263525788691397,0.546316966924597,-0.665053641801906,-0.573055137189914,0.189467851772802,0.659010663804593
"192324",0.593944389815818,-0.954324704157385,0.259151441320611,0.806535605437526,-0.940416722965419,0.327735350119668,0.378616583886268,-0.740497797828042,0.566400756380968,-0.277946179814905,0.151413192811172,-0.00472283378060925,0.466018060164022,0.0948884576478397,0.326686795676341,0.565845469794561,0.697640492164133,-0.142497834608302,0.0140792391702935,-0.612118689187728,-0.447918848765804,2.05730077419126,0.353182168174921,0.586740320210712,-1.05669806776886,-0.392513749006678,-1.54491486657861,-1.51850002280528,0.341233027655405
"192325",-0.633850641340653,-1.45982257578506,-0.515509981676021,-0.61148535543446,-0.147543547699506,2.24282308137932,-0.358751884977596,0.0782593078300327,-0.61861367784284,-1.27421929252737,0.856311449749943,-0.0363969725594158,-0.056785227797054,-1.2600515199775,-0.673442477417466,0.356272810914102,0.181283914451706,-0.497906710164464,-0.0943097618017738,-0.379246200075209,0.827245671472725,0.209428739995176,-0.196478134699749,-0.138788244945271,-0.555957739107551,-0.434523757788553,-1.03359815590077,0.686753606278184,1.30856630252552
"192326",-1.01847778389649,2.25664726986963,0.709140472595516,0.584351097735992,-1.04979860361147,-0.665056562535301,-0.599279200922779,1.11842415586973,-0.183034110631525,-0.388930833818018,-0.763139369252749,0.012289489426286,0.0694789024370717,-0.441336154673224,0.191071381544382,-0.104070009264833,-0.423976581881042,-0.657424338845558,-0.980220993857853,-0.486932374271375,-0.539728345391557,-0.691305482702238,0.285187462564996,-1.27459666551235,-0.932832392964686,0.228213820986007,0.340417891885729,0.0290249786499206,0.117934574416418
"192327",-2.74908347397018,-1.33968339019354,0.0713993183731106,-1.18407663985649,1.12543677920944,1.21938022921045,0.24398323570259,-2.24516742950569,-0.945655085989958,1.7611900575271,-1.17250382374017,-1.53718989232416,0.788574637633292,-1.49997484078093,0.661022344566774,0.965846292853877,-0.934310755253648,1.2719362149389,-1.44741186069658,2.05388721066997,-1.0955259854564,-0.909000779726427,2.40699855516498,-0.762547218540659,0.613208469740046,0.102955216238707,-0.0967756599095742,-0.134305261402659,1.71049630414469
"192328",1.14593439625014,1.30454509855771,-0.61245160340268,-0.451810615113441,-3.34805321328342,-2.65769096993834,-0.0592748259361036,2.4448805117921,0.263724327160845,2.47140120156634,1.02418812489493,-0.585739365399553,0.151560664251036,-0.369519097142309,0.0667962226223606,0.277417726375815,-0.418811117838212,0.488290974609459,-1.76762476277554,-0.641315813574579,-3.19085478127212,-1.0089686306927,-1.00563346370058,-0.335405796376557,0.210591057519471,0.333572721034506,2.35360882221059,0.77474291604233,-0.780589145809046
"192329",0.394055744586967,0.805413579912784,1.24923253162045,-0.231642713587878,0.773379269171449,-0.416940942597286,-0.146778637384668,-0.946613363161555,0.578093439468863,-0.413496150236817,-0.115978176883171,-0.407618604386909,0.678006674344724,0.400077634965919,1.46349266819217,0.828206861440588,-1.08861362421741,0.629297399585224,-0.257323230002498,0.184985012234311,-0.639033324281609,-0.0276590601255865,-0.819627578894854,-0.0757401125473681,-1.09325083788608,-0.725642297981616,-0.590824020671493,-0.301113389019328,-0.120758133591784
"192330",-0.980539977109299,1.48324341022237,-0.273974443833433,1.20026695741323,-0.12152151900993,-0.222514963301059,-0.184741613346303,-0.382162149924612,-0.328236180750581,-1.01799667931689,-0.272067406293509,0.153921007662434,0.344517395458624,0.216970795900243,0.192369719168506,-0.507529905498257,-1.00042351772062,-1.29305050016286,-0.838343506256765,-0.501536965250008,0.0843112690394686,-0.0849528202346145,0.0735554258307235,-0.523372076152433,-0.913952121187134,-0.711364147291615,0.47831103613697,0.75364609191463,0.160792369940097
"192331",0.0368393590657102,1.37017471192098,1.30270177472177,0.323491985569891,1.15910522090972,0.250383467326107,0.817583658165524,1.51528029359436,0.191661106752556,-0.623318273564824,-0.620796672952008,-0.838918288462855,-0.22580204231257,0.72004975205525,0.543973371233067,0.0197672588202474,1.44552759456324,-0.517323397057911,0.0209438492431986,-0.252445025601122,-1.08115718802172,-0.349988611639825,-0.350382714843993,-0.905957928828889,-0.637889858831331,0.121562826153751,0.512824027184408,-0.265281468686817,-0.149750835618304
"192332",0.918994432647299,1.02512826131833,1.56677506611214,1.21030381993168,1.12824497984259,-0.898974888890292,0.253350198547144,-0.157255887623048,0.112387698165386,0.506247130986509,-0.229127681859494,0.542879974969478,0.403743129526601,-0.448427124802034,0.160650581082435,-0.863690272250281,-0.750159809166521,-0.619837921415841,-1.74879903547037,-1.91800896349503,-1.95026887002659,-0.351247777541658,0.137898154613199,-0.139379182375789,0.305251842953478,-1.29782976700548,-0.00672757301412917,-0.965262729270965,-0.401941972881393
