"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32"
"321143",0.877849533640032,3.18150014105413,1.01966289446291,0.755029099236521,-1.88136025931706,-0.291844339106458,-1.20311443020214,-1.9522386196259,-1.12097974471653,-0.829956830613002,1.93306587912869,-0.417985744346908,-0.347040311752905,1.27947043400765,-0.596115145040112,0.169046759405001,-0.137356951767696,-0.0966608313324122,-0.748823192206881,-0.849550229279068,-0.220553506706258,0.726583273517478,2.13710673773217,0.30431792288779,0.160154143064345,0.160273482726228,-0.226528843381327,0.501728521273345,0.841212020101012,0.0828583124516887,-1.19283856210827,-1.20898241983467
"321144",0.734441654493054,0.24910701383058,-0.84995117636817,0.296153927189656,-0.0925026795564693,-0.630689010836174,-0.483359682609854,0.0738955252711023,0.453181732962337,0.08515776141526,-0.468840569665971,0.386015707948258,-0.101134737477621,0.108936273574347,0.662255083408195,-0.980235832824597,0.222026866032402,1.0700469520547,-0.547576415335376,0.393031219119961,-0.0581474808368853,-0.695094841004905,1.52555577966824,-0.982863573119601,0.272044114813327,0.887422917502303,0.784010888137765,-0.49482864346376,-0.0481957338291663,0.892819445618607,-0.0192833231513921,0.576221274771303
"321145",0.0130658370711439,-1.61847429851836,-0.635362300602024,-0.40920129064308,1.98615181231715,-0.058583707576842,0.149796447360696,2.35493839524903,0.820561034415555,0.392091079674157,-2.19231775928325,-3.82274549442784,1.80672001108806,2.13575488312459,2.6341005464403,-1.11033664196734,-1.84489231470386,-2.29789775570934,-0.17339462343127,2.4602954450703,-5.36150601849377,1.10047579286391,2.76193876651323,-2.88105846400638,2.27030789691082,-0.0394737758182594,-2.38756978761667,3.23151440819954,-5.16597429311342,1.81367217884134,-0.368543906769522,0.982820892962741
"321146",0.155724354891309,-0.0221123761468234,-1.34397572710328,-0.732868600127918,1.33373970745141,-0.632730596319969,-0.72827296364959,1.72918527248869,-1.31876052934583,-0.107008835511587,-0.259046392463167,0.339916815071214,-0.492557596509164,0.43379517386008,0.0337224978195724,0.00540492600065129,-0.705158589620041,-0.382946583776687,-0.329261146313513,-0.36615497715357,-0.00568535114226979,1.06391946014195,-0.135603228397373,0.802102380708605,-0.0242703392228731,1.39022855788274,-0.712379603730575,0.167670847613342,0.59889222833817,-0.304672882285911,-0.297232378770652,0.555616599108095
"321147",-4.79680186683453,-3.48577594725675,1.13538487252807,0.994004603819108,0.433996065165412,-0.294250381860705,1.35603482510428,0.0815145480271819,-2.79601868863839,1.52851928109794,0.00761653470259195,1.06447377057802,-3.60398822613385,2.10323410233222,1.17990781584175,-0.658326169475876,-0.402057176899679,0.130599065376746,0.648066696545787,-0.223352783202442,0.698493084518415,0.38848508575113,0.411635798617778,-1.06295216290699,0.993715467575452,-2.39853695850598,1.78389203005888,0.483225243622258,1.52669356906155,0.500551916290656,-0.338784898460185,-1.84637344853055
"321148",2.28588858176334,-0.938132900902054,-0.761525904545442,-0.273048608039514,0.418140191798082,0.47744418300783,1.16454396541854,-1.04410193574676,-0.701098633887005,0.419136191332094,0.374403486028091,1.29812189186521,-0.919888938433408,-1.02917871798767,-1.10536439862698,-0.813899957731368,1.09017066556232,2.98732936396988,0.504419945690385,-0.548375820002385,-1.29407863311718,0.987979661915206,-0.0196276160028535,0.929904663050588,-0.688606372344026,0.0904429418350787,-1.76090298409351,0.0902702585528959,-0.0496023619489146,-0.11594506425404,-0.453847020572173,0.568029810322864
"321149",0.747331842555407,0.400218073628403,0.583268775570227,0.540262735336484,0.0732337112445407,-1.65519386582176,-0.446536605279211,0.233038121473128,0.620540614961834,0.897327507899936,0.128946613243443,0.271204327515669,1.15434355923929,-0.000822326836673506,1.06358446914067,-0.385950678298031,0.0506150757814851,0.222840668291975,-0.433410554455338,0.856864759150185,-0.246179212385432,-0.744784385530802,1.77681993624191,-0.776986459026383,-0.0241051558747346,0.684226888120267,0.654448761866606,-0.700873280054168,0.180686131841541,0.766865272368584,0.438083695179918,0.410186503973656
"321150",-1.60356632851633,1.50068809281102,-1.35076575154467,-0.466731054472572,0.93452517191921,-0.124360587117955,-0.0973329840291721,-0.544520381634556,-0.205956778397788,-0.596994340338643,-0.247172042183342,0.543161989164303,0.217733109150281,0.128817625576273,1.21874870319706,1.0947602931522,0.668320043135983,0.642277918760974,1.63602255642593,0.758413838801507,-0.0377524717997252,-0.306630242280824,-1.47812590515267,-0.681555457118755,-0.12149933817385,0.262794977142213,-0.373289899974256,-0.861445780971913,0.506174257555623,0.521690297905542,0.016179655440766,0.0422557978813233
"321151",-0.621971862264097,-0.652526661367571,2.27386324338911,-0.319153616461192,-0.293568678519951,-1.00883839614046,-0.885005024196555,0.979689130134009,0.590658780136299,0.517227602989358,0.0495465579220874,0.196354371616097,1.63052394089629,0.233667946695034,0.311442715498676,-0.599432832189353,-0.960963782263011,0.571306047893098,-0.0919466510166342,0.371280885863972,-0.435101052197272,0.141313002444968,0.00835435432819576,0.585445198990121,-0.223781931449358,0.481537713095365,0.0902295491575726,-1.04295282176461,1.23250168435195,0.692089529377308,0.0617129648708793,-1.26121098261642
"321152",-1.04207229349465,0.0932230165705506,1.07443916804702,0.841591695428789,0.243473386503823,2.17387553951256,-0.383335925225487,-2.73000917626744,-0.870574286038588,-0.0640110718061987,-2.15947176277071,-1.213912250645,2.13138351718202,3.03322498267604,0.103134325346867,-2.76629772535928,3.26814567945308,-3.21324060852156,1.29619188568872,-1.79649449872686,0.247182486490617,-2.06051235460824,-0.12102069830244,0.615034310015882,-2.57904657345305,1.00029564508646,-2.78446359734385,0.495945341413673,-0.262642700132276,0.848501926207713,1.42679326944078,-0.136542045374663
