"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32"
"310158",2.19027901681638,-0.105419225216821,1.50200840466105,2.47193813463667,0.151389554443932,0.837869633576323,0.908872836598182,-0.833250998584986,1.00523455194302,-0.391826666415732,-0.468119641710945,0.249493143678583,-0.230861140658942,-0.281447467045791,-0.339646804783795,-0.214647368424533,-0.489356498696401,0.309473934115252,0.232934497790651,-0.615216640964431,-0.673525409364433,1.02298989126781,-0.384165954296963,-0.758842955653688,-0.452651893211049,-0.190315919544692,0.974557597478038,-1.51712678342325,-0.0380345257351912,0.86343883085625,1.51853753353665,0.870358082885092
"310159",-2.00642482845539,-3.23223799417831,0.520910871149347,-0.0214285923134384,-0.46995676796094,-1.20342126380395,0.750449025210992,-0.400000215409922,-0.231816771016197,-1.24411641832746,-0.670429617209567,-0.616505593186591,0.469767239420804,-1.68742007596103,0.476678169384772,-0.213296361258255,0.138155787676407,-0.957793495866039,1.79984818634204,-0.257840011425664,-0.717911635919171,0.322542075109964,-1.79004730294848,0.674263987911318,0.865755796131459,0.0930525955469755,-0.529050844589111,-1.18250939895259,-0.309408309897648,0.262735211006175,0.631878598728366,0.512245254037933
"310160",1.32915208739303,0.211474664896632,0.859894787532097,-0.998361232302296,0.847647702832673,1.66588752952079,0.356356463754683,0.922847333179582,0.434799669829385,1.29648151683113,0.118531742320842,-0.613286228700896,0.086615323885697,0.322153712018762,-2.84085603103001,0.211415104972153,0.805582263443518,-1.02750313324724,-0.626983990204041,-0.969539668167589,-0.483783864055678,1.06649394083727,1.08523323785305,0.879267077733482,0.150990919161678,0.171330837351162,1.18786289773869,0.236633982151474,0.912203078770676,-0.321231046367064,-0.463186150125426,-1.99880687288851
"310161",-0.218435139386627,0.0857999934407654,-0.896597840816668,-1.74028889311957,-3.89140822426962,0.0633335375827595,-2.33153241637764,-0.446985591196976,0.280087835130957,1.77561273514218,2.07858189607716,2.09641351864027,1.66850540059131,-1.09212406295866,-0.393360278934171,-1.64977751361698,0.640295200907451,-1.03664119655126,0.815842222766305,-0.214084910868691,0.309523299910204,1.07988757750447,1.20839557342511,-0.347800396737181,-0.0703695337568213,-0.0701609570086815,-0.826662481781872,-0.636182212108673,-0.463016475615749,0.0491906744321495,-0.0502415325974043,-1.79529115041917
"310162",-0.551997130691127,-0.00571400898586191,0.783419855934739,-1.00399943988874,-0.991812163267519,0.332833108045083,0.0537096103163869,-0.7111974805491,-1.77030609859551,0.601492479603476,0.172005828029982,-0.0640593857257153,1.52979667192449,1.65396247397813,-0.906242894725028,0.936502881812194,-0.281206721446509,0.52855387227551,1.1733235165286,1.03495049572623,-1.42817949404289,0.794909022386455,-1.01656901343342,-0.318730975620956,-1.42349541429931,-0.694857183299237,1.01657229475582,-0.291701424713996,0.917447180491288,-0.163575918741399,-0.313155426029293,0.862167872643925
"310163",-1.64744293470579,-0.216979549964319,0.895706964555746,0.178731961522202,-0.536842411127935,-0.486359759370462,0.0087995325998089,0.633416462397952,-1.44235514763775,0.328380666032876,-1.63953820647475,2.36325539608257,-0.896870537658137,0.174507984729476,0.512956436066138,0.440609680442634,-1.09715469072747,0.480832598641037,-0.126002704600925,-0.780154025456401,0.275025931214237,0.400161874039968,-0.334078194075188,-1.14992374789093,0.857252003973077,-0.0733287405478807,-1.17370207981055,-0.19752584864561,1.66453287383663,-0.254219122078015,-0.799671853656754,2.11371033259992
"310164",-0.334263903778786,0.633799258913402,1.75843877084128,-0.101746852769607,0.335391684421323,-0.0296297138146921,-0.800004088330381,0.620569887735038,0.579728859257564,-0.0530747427436571,-1.36374669110504,-0.562920686471378,0.366526879151257,0.902971555813795,-1.40821343734894,-1.46067266205398,2.14918705150127,1.14649084799234,-1.13221190373538,-0.230861135423702,1.13613745685359,0.178849653896289,-1.70525020147145,-0.230424029707067,1.96236515667144,0.1694504487381,-2.31928207807779,1.19610198310575,0.385967179604949,-0.00793920537567867,-0.821558499946262,-1.58883109503585
"310165",2.80409226991993,-1.85607948325126,-2.70902349101671,0.788411488529257,-0.460884688351071,0.214133599387054,-0.0547956140776377,-0.0822912629652193,-0.161489135474417,-0.387821620334242,-0.653029046756054,0.952791458558795,-0.964488822271974,0.498952707569987,0.4488309118873,-0.506913589222518,0.76806352773396,0.123051814152489,-0.715092583043725,-0.0195554031343109,-0.541659900917589,-0.103165230695639,0.176168836456179,0.311820716763107,-0.053516409447084,0.771841716118294,-0.527059856677498,-0.0880033579787578,1.10594293172757,0.495453913472595,0.543407441681154,1.34383247707793
"310166",1.29795083939817,0.604963874115116,-0.0180156645414772,-0.0440771447990982,0.81264020435584,-1.24425239910709,-0.91371875683514,0.097196138873705,-0.880448551373177,1.28242472669068,1.49503877001896,-0.147697367544552,0.299090205933377,-2.14529786389729,-1.47283174825212,0.499254477881009,-0.505264588854473,0.639515136651751,-0.525549411733767,-0.606163960442134,-0.931739492329511,-0.868982929435092,-0.344241544636356,0.243410325398216,-0.339418030027456,-1.42142546508612,0.320896762455981,0.348506413178991,-0.0950952170159895,-0.933755694190762,-0.88680354307951,0.895903683242313
"310167",-1.6955448877525,0.367670280771408,0.114237831553812,1.62999964620254,-1.4576154778577,-1.0493700084357,-0.181422120783095,2.12318098885403,-2.13721640565165,0.291679138103405,1.50936659637117,-1.47049652765919,-0.267529705420496,-0.667269290230772,0.27603475932009,1.00343534964916,0.0207624174979746,0.765439373575392,0.205389799834175,0.756524370873981,-0.295458843551543,0.759923561834946,0.12737903707107,0.407907215384293,-0.620463784186881,-0.149909945449783,0.60043094915646,1.36205267156799,0.135054007275826,0.812366765095307,0.108546203002609,-0.685478600959361
"310168",-0.620417725632479,0.444493457059068,0.418949457366107,0.474411162302468,1.39539793240344,0.220304829596812,0.860115735312279,-1.71317836573437,-1.64343824435447,1.12363705658465,-0.612382354482359,-0.00524576046931592,-0.39556531749442,-0.493935659039345,0.411087065864216,-1.58613298161816,-0.0379465784564018,-0.409542990970855,-0.340443475679243,1.52474334434678,-0.992373331536114,0.117018955619986,1.15179051303738,-0.150242367810747,-0.0702988878272294,0.365968696475976,-0.0716185643023849,0.529443383157986,-0.858688545377811,1.25782350294877,-0.379618330352284,-0.866008869765575
"310169",-0.377020638531243,0.410976017798637,0.457355331342749,1.31778337685417,-0.0727757004918749,-0.169844303358335,-0.282475104458584,-0.721293575867738,-0.226950621094408,-1.13821874296544,0.941270239032932,-0.182358142576804,0.996267127088773,-0.730841697179791,0.317025319015126,1.0321065634426,-0.0331344453486162,-0.195956608930899,-0.366300358878367,-0.334342019169908,0.43225384087807,-0.351660517311457,-0.956564407190064,-1.60703569570504,-0.847432668022302,-0.775059430114452,-1.30451816307445,-0.856242767320996,-0.0853910696270718,0.649875166350086,-0.230831165725384,-0.887484522094784
"310170",-0.624415304700371,-0.937109683398381,-0.461316045568396,-0.559828806959878,-0.504547040766455,0.39523786743954,0.51841393403949,0.995195172726787,-0.340977181276906,1.19339524522187,-2.02496253390338,-0.0969923198771315,-0.866017989358481,-0.0827255865706586,-1.71270761444186,0.993264268491232,-0.266356123386904,0.473656521227737,0.718534365182918,1.36713492205327,1.47845408387582,0.858287344838733,-0.936869877154326,-0.839504392664809,-0.0945719608859473,-0.453352229659234,-0.0965271428219862,-1.38113754591301,-1.18023476186669,-0.904393927708103,-0.829295186471257,0.0949905927950836
"310171",-0.890254748455627,0.366428737998732,-1.08150295464107,-0.902426723872079,-3.5274781202113,1.22228553375225,-1.68705966201162,-1.09957709795663,-0.0525238624910066,1.00242928816344,0.796447984914144,1.85616187045178,2.2927654559251,-1.25005637085325,-0.225095205942477,-0.0148350787046536,0.755195450840177,-0.135100765472975,0.452990080372696,0.748993939449382,1.048118254303,0.450788808508173,0.717378945221562,-1.00664693862836,0.219694196809977,1.48828656071778,0.876278674656585,-0.896669300734086,-0.228959611249588,-0.13357933675691,0.342659564564864,-1.29072564783406
"310172",0.0272661371907066,-1.12456540883983,-0.67838296027679,0.175095081295322,-0.202713104518118,1.05746244929365,-0.868118401106313,0.850179529054578,0.0469329133701398,-1.61448850898711,0.227342537151374,-0.356233575671364,0.126032976814523,0.346652422800149,0.400252416334617,-0.0557141807396612,0.20673677539453,-0.27209312565074,-0.779810366233324,0.402845610881065,0.381046849531757,-0.49730871226871,-0.622374269492259,-1.36623949973043,-1.34517484804373,-0.587870933278591,-0.973710278347174,-0.0232839516344156,-0.938392171170443,0.257392165743887,0.0480960390720009,0.421958359849812
"310173",-2.11334211809649,0.138097272561125,-0.315176451812275,-0.50768829897013,0.749249287115345,-0.122905494720473,1.06278462650685,0.596872025500732,0.50080306247299,0.992771343263436,-0.0760651835000353,0.894136489743052,0.718789774812478,-0.1426603020624,0.667453053099085,0.185035213420599,0.657924884683827,-0.714840497808036,0.421255808690504,-0.476810743032544,-1.19553937605565,0.765984016757068,-0.691767913101666,0.0783252686641126,-0.980618450776454,0.563741984712132,-0.547672438156879,1.03845157049711,-0.00669611380562772,-0.408404552991928,0.0219684511837146,-0.495270237749836
