"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31"
"253658",1.01730069411091,-2.09040102848257,-1.12490540066086,1.46470663980218,-1.35958991169111,-0.0420884978634287,0.0307000762262106,-0.360067798622464,-0.151021841135608,-1.05619106461752,-2.32957461530342,-1.04333068534869,-0.581860720981177,-0.0224622233040563,-0.650070005209645,0.420793494917272,-0.881022393801816,0.506457503342445,-0.0520996436952538,-0.267035420520268,-0.14213930232003,-0.904637169358193,-0.370917144729024,-0.492147540190141,0.480042205009983,1.21848858796751,0.198010030009152,-0.537803310971005,-0.913456690401572,0.662952766725546,1.49153291739457
"253659",-2.37098315496383,-1.30866176546329,-1.32092855459432,-1.28050442162782,-0.68036465546325,0.0528996009038542,1.37882569289726,0.496167883217204,-1.81074788535481,0.424513533486315,0.152302738065258,0.366228921342877,-0.492785192835155,-1.76168998131487,0.287386246879587,1.26954349616493,-1.33263603736285,-0.488818158771398,-1.06794920047155,2.02862804587244,0.359195786060187,-2.10781161437621,-0.369946843588825,1.44404915522557,0.200501421719205,-0.859124561254985,-0.595810311229928,-2.91292629232096,0.968082108022366,-1.05977613038967,-0.347339610990842
"253660",0.334115013774041,-1.71866415688777,0.540517996309819,0.510907808015465,-0.29055795017578,0.362943000461765,0.670046585822864,-0.634053356854659,0.280067884098555,-0.519812885674593,0.262459363692003,0.887622947429819,0.755138677126286,0.372274724118046,-0.648869212959941,-0.0522642916143569,-1.20753626752973,1.13421151469946,0.778028282842683,0.60934423694502,-0.307811398435963,-0.122815635218905,0.369870562013404,0.408883368222465,1.10502305940338,-0.0716573790922884,0.54747810987659,-0.707976499274657,-0.979677809638786,-0.473230625955383,-0.752943506571063
"253661",2.45077064503809,-0.756056515485326,-0.162171184414508,0.0315700269086262,0.174125493611114,-0.200297589853882,0.14385438212074,-0.107557167919483,-1.01323742944873,-1.09762096462324,1.36931321771382,1.14500864110987,-1.07450013015548,0.895249629108361,-0.787214529068208,0.645314931764591,0.712665825978591,-0.5443115940094,1.13298377191124,0.681736493346744,0.946167798692776,-0.585201253946584,-0.604526724812885,1.04364835179465,0.591911778822329,-0.995494335484235,0.105682819873872,0.0858600856165526,0.767588075636344,-0.594318548316014,-0.770509495497196
"253662",0.690055000999243,-0.280503328618145,-0.278009859404043,-0.748643565345586,-1.0722033614132,-0.264853090380052,0.406618681411452,-0.929505350844484,0.97226938673141,0.996865061526313,0.429878036641598,-1.34158786923053,0.994147500252383,0.387953314690573,0.686557264829878,1.03164056507626,1.24569663961955,0.192534831429949,0.224725010922143,-0.0888675920076816,0.607305515923569,2.02444332706793,0.320049328653729,-0.250049678292808,-1.93400956847272,-0.652242456031507,-0.296621702966997,0.417404617177977,0.33458936009303,0.683744349968132,-0.12928838429606
"253663",-0.104831790692589,-0.788479552848616,0.84882520311145,-2.15671689467188,-1.12761573519073,1.16721664840524,0.0554442493981785,-0.664639324631777,-0.12319075174501,0.555751708452244,0.497972480600998,-0.511822845374355,-0.896979277362866,0.171989217103144,-0.434411029161704,0.539823193491808,-0.341476561734474,-0.100089987504776,0.236820896343957,0.116760087987694,0.439176151487609,0.191474616624433,0.490162054895758,-1.4993870316611,0.864507877923623,0.279188678464278,1.03024109800433,-0.482655977859379,-0.0262129580102192,-0.939530505491797,1.17274130602399
"253664",-0.165599595979878,0.697511633833314,-1.23487958296253,-0.299404768645521,-0.146173955548704,-0.764918989092959,-0.847658643096015,0.734308436444378,0.418628684244321,0.623280331168404,0.38695269983437,-0.0573329083492298,0.169290187598408,0.404451905997366,0.109281788600851,1.45315984584765,0.348536786037345,0.257087289688201,0.977319764784718,-1.51941734571999,-0.498484234470762,-0.668863674504767,0.659753934931499,0.123537375159146,0.930622970872101,-0.202601787357954,-0.353587863813286,0.194280053224257,-0.0238884268092728,-0.112511466292824,-0.320837710604112
"253665",-0.0381785254346551,0.342075194805193,-2.24666639096989,0.186357743098875,0.390228052803697,1.24505033917035,0.973637786727889,0.30927326362556,0.219635971282453,-0.568456641291997,-1.68237497460915,0.929176913048582,-0.30105086290073,-0.215769505535135,-0.638444074516408,-0.681383034509945,-0.0731276184270104,0.310818157265937,0.492095763935531,0.777986673337621,-0.00603807446031046,0.765399690406662,-1.04571322070036,-1.03603785835688,-0.350059655293994,-0.169344011337789,0.895061142814864,0.304297126815653,0.912383774171292,0.107425846576518,-1.51218347324345
"253666",0.412338164789305,1.53649962627695,-0.0268048439037337,-1.0771021719758,-0.0442996196451432,-0.491943741366071,0.359249743564896,0.918237751906477,0.902592316740397,0.151137269492058,-0.980438640555552,-0.358959077959515,-0.0820411988189336,2.20464611234855,-0.737179620324149,-1.35262780988294,-0.020317532848426,-0.82678981490879,-0.968035889407737,0.556755411550043,-0.354824522622388,-0.1517220654392,0.423176474726879,0.345719892190271,-0.565660586378774,0.455682123148471,-0.549753053905228,-0.217241476553108,-0.534988019221663,0.626219582455161,0.380854891960389
"253667",0.400454494326815,0.874954559084038,0.283245702620898,0.274478564380309,-0.946871436959526,-0.492901883899126,-0.880526998672063,-0.6209170115165,-0.370342532116656,0.470228230600827,1.20677095744509,-0.63199381816016,-0.152181345050388,-0.121863902162072,1.19012309259211,0.877128964204518,0.812858450224321,1.2823883042165,-0.0632032130491503,0.642546099779379,1.34541098946208,0.242410303150036,0.33785168714867,-0.475979369171964,-1.608920093609,0.1045314246783,-0.521324540517239,-0.205484470279805,-0.987957909022748,-0.792042693761222,-0.190155264321172
