"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28"
"71105",-0.2947820394927,-0.29155676977495,-0.196930698033184,-0.8642271071572,-3.19470320322442,0.823823842165797,0.0723089448504718,1.17818375005456,0.881570622326354,-0.623813388898188,-0.808830182368578,0.921520010741639,-0.647549020213214,-0.628219718374722,-0.301057754421587,2.53927587985836,0.665758329804388,-1.28142186445253,-1.84636217820297,-0.571645826975742,-1.15467603302858,4.29348353933537,2.37320465399688,-0.760325636773375,-0.253149547445523,-0.0881700240844211,-0.0417046105106697,0.456994195966997
"71106",1.05407427762957,1.76526943163986,1.14090535962854,0.602066088779943,-1.05712419775486,-1.0790125241979,-1.19051158742127,0.251927162368959,1.06166063022778,0.828682876575149,0.685091341085615,-0.0593726625397929,0.389836126848857,1.08729967874023,1.28331680482795,-0.154287667542395,-0.653409300205956,-1.16662473805507,-0.351155312229831,-0.16872418504001,-0.112976749840626,0.542626965881114,0.337250271840207,0.325317804362746,0.24364716997154,-0.074207274731485,-0.589260639365554,0.360613013244305
"71107",-1.7113857452615,1.25896715853447,-1.20014823460203,-1.20653149385231,0.221276189583804,-0.197905875451603,0.28810256288464,-0.199413752416489,-0.478183073159434,-1.24076515764414,1.23536721918455,0.607807311555483,0.601998174301281,-1.20226990660297,0.183865377868159,0.568679248992751,0.840487562508011,-1.36070316672159,0.855288274187501,-0.797106402867425,0.430054979127746,0.455931205774505,0.306300923204479,-0.0505287038302866,-0.0416517270902574,-0.7236875413118,-0.794087081553794,-0.356073881971995
"71108",-1.58213858549158,0.399377744063296,0.390284888045332,1.01512921723651,0.238509175865926,-0.444382281500146,0.89349015746991,-0.921908642252341,0.31698313187288,-0.143203578471017,0.0234942420459801,-0.643645388777868,-0.999600035617737,0.200421716700939,-0.390734878542677,0.332257087066474,2.27780666000767,0.658603570636186,1.07994883337099,0.62325531401053,-0.477287408076517,-0.395942765382982,-1.26567692328446,-0.697883426629777,-0.0198235610420579,0.0727880481621611,-0.360445964540249,0.177623013718626
"71110",-0.461203674594003,0.201864188352302,1.53471996676366,0.61081817627529,-1.13801532492875,-1.81212032886166,0.405702504386174,0.394358112682295,-0.64213724830254,0.527562200817844,-1.22794439324409,0.624141369156405,-0.343880798294519,-0.644115671755283,1.06084090968088,0.249370114741509,-1.47416554679878,0.0549030003825768,0.194753761662321,0.0720319810828492,-0.338878063287264,0.667051796210233,-0.570590091296329,0.756701815222607,0.133998544377857,-0.47661662251904,-0.281234022298461,-1.42276931012049
"71111",-1.82517701250673,1.51140188106726,1.3591820155651,-0.777010617975917,-1.8698851241209,2.4719773015909,0.273339612025811,-0.791622726267578,-0.404087444952997,-0.482140944705544,-0.0401938319345333,-0.20084731110007,-0.178690933049364,0.130185252254989,0.179616243271842,-0.582354414180025,-0.767987781061985,0.958840012677333,0.192727093816495,-0.594139541648114,-0.76362463005702,1.10335687986196,-1.03369372244874,1.64799574923455,-1.6716732618784,0.357180695088809,-0.993102261887631,0.33536653642747
"71112",-1.572671933191,0.622422920787646,-1.27758602082762,-2.07722114718095,-0.260704640712903,-1.53308180872606,-0.495171689716654,0.642230540662785,0.0195570239898374,-0.176095867722927,0.184563474912075,-0.296110124909274,0.542582851045953,-0.308784194820105,-0.677074603328539,-1.58167721171718,-0.308069864717366,-0.505659722043844,0.261849197142774,0.351306051529047,-0.157042933397321,-0.00871593895300144,0.778103928854316,0.2951680041271,0.902531124776063,1.31093616559938,0.229442502484305,-0.27359681950459
"71113",-2.0081055431798,1.05211766474313,0.89807283561043,-0.636753646853039,-1.45387735069342,2.29000156250244,0.209269683096156,-0.814136648212717,-0.495285258976958,0.023240552514624,-0.00231430114252477,-0.138141405274648,0.281003063579532,0.944489555696393,0.252055713745549,-0.877842743471098,-1.27914880156848,1.04862321343276,0.889958780504594,-0.140171905538415,-0.777648684456686,0.307514244078556,-1.20125214262014,1.57033156442546,-1.39482319805608,0.718321502466108,-0.131883634040255,0.91666440792786
"71114",-0.316153063956544,-1.25319096255313,0.329612641089209,1.76092401720469,-2.24240685229956,-4.71517883175822,0.534382814544279,-4.38019350842464,-0.233789877695951,-1.87328695528527,1.5231345233469,0.171751562850038,-1.64315428669589,-0.694068370466256,0.0297248838488499,-2.139138613433,2.23536464284247,-0.877687336389637,-0.22436967485886,0.253467860820141,-0.346667292940467,0.637276831736174,-0.407146360467794,-0.698708418585409,-1.39282982887643,1.35494162182381,-1.02758954119821,1.61649829693999
"71115",-0.300644319008088,1.04711682690128,-0.350890739779678,0.569941057487275,1.29171919106462,-0.40230589973981,-0.776326732250411,-2.76045894220653,-1.07831724952285,-0.500811973586871,-0.445066342224717,-0.466576575959322,-1.05412601454455,-1.44610494253962,-0.584976155670686,1.24570933591976,0.0212123799536384,-1.11528201964869,0.91983848136132,1.13620829735794,-0.0691423889089724,-0.42399589524271,-1.04588118278986,0.102436283286554,1.25367175824277,-0.0437187223058408,-0.937394116574319,-0.264447049417654
