"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30"
"239493",1.1555003624408,1.39959444124482,1.38102004219625,-0.384932272653714,-1.17950127577776,-1.70704823384083,0.975686774193562,-0.105814347889798,-0.46952072156742,-0.0848705550396536,0.0593570158212344,-0.138662085707983,0.412753993304555,1.11618831307261,0.243875523697218,0.35750925932312,0.0650192830600748,-0.0923643241743151,1.13570606495532,0.877902217961396,1.00289659343388,0.908655636177114,1.2479593149201,0.553688865851107,0.115271055603009,0.729564198240987,0.242938141144832,0.836538974441935,1.45561891590604,-0.292495258876035
"239494",-0.278865729780623,1.4926298205418,-0.734528673112049,-1.09497108992089,-0.304823031776207,1.02229609548134,-0.428245412873046,-0.587749309319266,-0.0506471129583857,0.397213659096018,-0.564553807299634,-0.126348963761407,-0.258672984050181,-1.07464662846765,-0.285748586217375,-0.543829418470437,0.907715276336682,0.607865431345316,-0.616277096415257,0.233437077006661,0.9523497984114,1.806121981636,-0.80408758711611,-0.697949085464189,-1.04277545270292,-0.0972909745529049,0.100172972340604,1.58396245932987,1.21941524115326,-0.071427745661492
"239495",0.0858900104777186,-1.91837478628325,-1.0712933519858,-1.08388227147126,0.679329367669603,-2.21823602812178,1.20937840715755,0.501759175004227,2.0156154466047,-0.478758203319833,0.711107192338234,1.17464814234489,-0.0149341084434881,0.0646786085180275,-0.987392220264407,-0.129915508692008,-0.589661831115178,0.485414030195105,0.205631655486566,-0.229671704593834,-2.04138265051153,0.560865664148528,0.508541795275533,0.464815137028157,-0.415650175355528,-0.868739569462097,-0.734890243760077,-0.328622570230532,0.604110356571633,-0.300316114393511
"239496",1.12040815105713,1.20247436593985,-1.09779089181047,0.397973348006941,-1.16118958490381,-1.57901660936932,1.14005628757247,0.803988740105385,0.0881365334576847,-1.12295224376603,0.320703410066301,0.719283232572394,1.33334640194276,-0.219007762723347,-0.543021012965124,-0.775200154651806,-1.32510717530223,-1.4660996949523,0.161979683402096,0.269157660139825,-0.245216632844314,-0.372060699407281,-1.01883870572303,-0.689227201165768,0.920072488078066,0.439317130569991,0.746110718487381,1.24538577193892,0.409086279796421,-1.23473514127789
"239497",-0.500906783697835,1.45436768308072,0.811912688414446,0.258263401099906,0.853281467452604,-0.87101882687233,-0.146945022254617,-0.57541489989491,-0.795448780036646,0.456128850403988,-1.6812844055149,-1.01019165955026,-0.0926136147544726,0.916749978666591,-0.987190013001049,-0.874457177049647,-0.00332424076812119,0.908785838793248,0.582160872664167,-1.17992965643918,-0.194661428596659,-0.815859177998643,-0.19150063267287,-0.743862578408814,-0.365718992314824,-0.481830407295716,0.870090000777443,0.121518770193023,-0.0215268606992367,0.312069217950514
"239498",-0.155351075409983,-0.635283815781789,-1.45221829594113,-1.06654239767898,-0.796015114293251,-0.0379062706887899,0.457290410096168,-0.405762625367279,-0.418147620975615,-0.305960991895308,-0.662145120836236,1.28703147941538,0.162640612698914,-0.556663700321651,0.392184918832671,-0.355711345491342,0.833562784646563,-0.29706827567383,-1.86462567923263,-0.256943154034178,1.25895487868916,-1.30375192698454,0.768019322858322,0.358980357557078,0.842829364339393,-0.92450169848207,-1.54499871085173,-1.06614737962816,0.780371621051779,0.108995529730834
"239499",1.03838964037657,0.313213927633004,0.0393547551337338,0.492261085092646,1.91032867592652,-0.0944626423361039,-1.24027733287645,0.219757849106983,0.45897070124515,-1.36332354770756,-0.718816778269144,0.916982462748659,-0.809573898077987,-0.103858823041274,-0.222099752402569,-0.174582544886326,1.32266658423612,-1.22738876734085,-0.438123660062255,0.249241471880244,-0.630852251782246,0.804565558527779,-0.0438183585621947,-0.653487939276379,0.578021904734853,-0.451530279890865,0.395327185991365,-0.577039486501649,-0.0397688537551469,-0.0670200641166882
"239500",0.524984154676972,1.0090069362694,1.51866939994199,-0.546509777264551,-0.647793643205732,0.507778325447885,-0.649091933864214,0.719220630807796,-0.725878892384977,-0.197342682095067,-0.0319051841177931,-1.08220617860716,0.643490557575901,-0.248206895651051,-0.253177982149557,-0.146657791738382,-1.75551904254633,0.365076410516364,-1.41677063775299,-1.23080533740047,0.547068121576273,1.2699231468997,-1.19636388131513,0.428368564106062,0.929802377686494,0.904239021856002,0.0546877341606648,-0.189855185368132,0.586678669407079,0.475939640792369
"239501",0.697747138441691,1.16022385604418,0.777238748856492,1.0234026697735,-0.133280266748778,-1.53548399977744,0.728279385397828,-0.0567790267316582,0.286601179815056,0.150470869238984,-1.76295519975026,-0.304893637505285,-0.218936555375711,1.09017530458422,0.499896155306672,0.787798508958547,-0.182722133838706,0.506125729258139,1.07598693905902,-0.612374915269825,-0.0677908993897488,-0.0270590627445046,-0.351059090698155,0.741157883144907,-0.0745717916994178,-0.336374555487169,0.169227586222217,1.66250092976891,-0.144068628254885,-0.150443773125113
"239502",-1.55413642178839,-0.0787402458557028,-0.681072889259207,-0.639198054870042,-2.08460342622906,0.287396651830439,-1.30698011064518,-0.0880027757240831,0.576654356973434,1.24613116221715,0.075007657082368,-0.140735306657109,0.569801203473352,-0.0151949764154919,-0.0591091242532439,0.691082609338583,0.313947399925044,0.631612929166628,0.519833594324307,1.69603375500446,0.626670539347635,0.97905706477248,-0.356130742199948,0.809725803480489,-0.110079822260566,1.08947094967841,0.738487104103365,0.203307422917641,0.480231605007207,0.999351746672753
