"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38"
"319148",1.48354969924551,0.122344052700262,-1.05360544704106,-0.0409667497922865,0.209147979500969,-0.524230127790856,0.338708707613986,0.581188368127597,-2.2646742694745,2.47682696892933,2.04765108130753,0.0717637694466252,-1.06084377811494,-0.877627226325899,2.10943356071534,-1.92255168577247,-0.668404072652311,-0.0422216305495355,1.80217782042159,2.07234747627248,-1.45661614378579,2.25672908583979,2.33624321805871,-0.268175845620428,-0.227598886214258,1.15219893503327,1.09191929050516,-1.26797589804012,0.158722524056077,-1.25396423637417,3.07959969647967,-3.52211522093065,2.23762188151862,1.39366586826052,2.00929642586843,-2.74348071127952,-0.0503449172290989,0.219110886177735
"319149",0.436382890970939,-0.756080190921105,-0.357072614641766,0.549789922289022,0.555527249989606,0.600985363036432,-1.18879389287515,-0.312035152316829,-1.32879944672322,0.205159402081018,0.319830061830403,-0.384211585308556,-0.431433243112954,-0.549045093623228,0.194067412800375,2.09796410098768,-0.995968622330937,0.445233134551275,-0.157577707921485,-0.731593242148671,-0.0829102157894519,-0.94174117035561,0.636751477350194,0.0236208142590282,0.282443760642069,0.30125714554734,-0.768211497572061,-0.0912801201145962,-0.426036767385133,0.257557807621771,-0.262368805142988,0.150043034871863,0.733387145622721,0.447073184718373,0.419722980073196,0.0636036640651806,0.178785270516268,0.313386233449293
"319151",2.54722135100923,0.502628349494746,-0.408347079655901,0.655318758104672,-1.11989226093816,-0.596216959318388,-0.042375997498309,-1.43354827410104,1.53218452778119,0.150636661392384,-1.06926325533145,-0.331101236656414,-0.299403907608614,0.63203434936263,-0.519784423733069,-0.15855378531075,0.309238808218042,0.693741518642806,0.490877378881517,-1.59399783853625,-0.11599316172246,-0.929388420163018,0.109383959486261,-0.676828483046119,-1.08773664748943,1.26335460059504,1.08065967460393,-0.530419261072545,0.374212178715755,0.224264635557594,0.489627251514507,0.117850458859005,-0.43843786040477,0.157420678646438,0.0959780833509224,-0.2763429638611,-0.52142924121117,-1.09112863218668
"319152",2.12654079969043,-1.0962493354764,-1.12748834942636,0.540220693441726,1.75507000372952,-1.64117060285889,0.08890935556425,0.629195630591548,-0.862790412764483,0.978786866949952,0.583861506879817,-1.35038468741321,0.261254252057968,0.0555686242534925,-0.472578582976273,-0.808540128071991,-0.605772854324413,0.728960177526567,-1.67468268400763,0.586742301315239,0.920720050730799,-0.221846090016749,-1.09520433065413,0.636557305346214,-1.50202412242515,-0.438216144839872,0.148111923551299,-0.634630629364725,1.16566101645437,-0.788439998685161,-0.184009854595101,-0.948268242460345,-0.29982687049321,-0.285071217242825,-0.925773056507222,0.990795035410956,0.0179750368389658,-0.418922893309648
"319153",-0.242379930936933,0.141491088292581,0.293948062219631,2.39622610658458,-0.0348268853277234,-0.196205316964958,-0.770233228791622,0.447300748856935,0.678602800050773,0.0485289642190815,-0.0873469070363638,2.14754969480277,0.482021731085428,0.277195712988356,-0.391937761480398,-0.229307415494389,0.155265046540551,-0.671815716698192,-0.581465355505553,0.318601447149731,-0.621004247828163,0.226375278750866,0.283132743785855,-0.592735087300069,-0.231496001258319,-1.28231706709588,0.159115084765753,-0.322504740592931,1.10980419391657,0.36672934019424,-0.293162222879191,-0.627032091677342,-1.44154106519007,0.462080665676372,-0.389210857580302,0.135742055176083,0.073662092085247,-1.14901837142403
"319154",1.10712958877541,0.929265561921254,-0.48722750935095,-0.412428419892151,-1.36186857243869,-2.13835361964782,-0.252525214048504,1.51357171873104,-0.531946733290851,0.146798908503784,-0.662211537749412,-1.78446347364517,-0.112505909044477,-1.21401837718547,-0.182696244879137,-0.262480804991541,1.9327325479419,0.408119074424169,-0.0260544317097928,-0.397980705560166,-0.59474985330187,0.22602129841403,0.191422160989518,-0.346182976303345,0.209812352234859,-0.458599024332242,-1.2789702115898,0.277862018430095,1.33328603077182,1.01402543788994,-0.119398975128485,0.226615593892974,0.245290731208146,-0.525072580820247,-0.448270261369646,-0.571852664380326,-0.359839006028305,0.0666002770917263
"319155",3.34429400370236,1.07537817807217,-0.784103792434884,-0.145278365379515,-1.32949219171246,2.09285630533271,0.202599338826984,-0.0971913710482983,0.159381875339543,0.0114939081667204,0.438362861117623,1.89573207133219,0.935764771955898,0.607237134279262,-0.75737319168915,-0.149564395985628,-0.144166791627381,0.0951833266427863,0.567039420374496,0.649268807172156,0.466266159164525,0.00622141367342949,0.899629389085195,0.981118676407984,0.946011825734563,0.76000321465493,0.436001259531347,0.367481043776812,1.13719945135874,-0.00378236394476527,0.240377487638319,0.792864175616129,0.0667614519907424,-1.18745638822757,-0.119381413048347,-0.556499935854947,-0.341627061082941,-0.279082298394455
"319156",-0.370666965844017,0.495674190649017,0.75091344042522,-1.70677648613727,0.365906259184733,-0.119694837885805,0.389118302084347,0.814860297806543,0.188804886366761,0.0893028070724399,0.0197413567682515,1.7405685546123,1.08902590091571,1.61830461724529,2.15256666776413,1.3487890763813,1.6995175830652,1.37829822810992,1.79878729737139,0.8458241109996,-0.193936018205606,-0.397863645756412,-0.609957692833866,-0.443001429995324,-0.583606993700146,-0.906688968790676,-0.0930738977172607,-0.147869213974807,0.838528447541323,-0.478622253283519,-0.59429544789306,0.292926332352345,0.546613285782411,0.145304035556222,-0.560964198274333,-0.524015426944177,0.0979890496152039,-0.331388512835219
"319157",-1.54008804507204,0.487362794409922,0.2531227374615,-1.44109326774157,1.0358681739211,-0.497902839907425,-0.0289410204929923,-0.0283399387339578,0.62441545176076,0.231793076197256,-0.191207084312582,1.1458916349276,0.758190490434738,0.585154007936949,1.52565863614804,0.882584329319705,0.685855656490966,1.34108669597014,0.881487239202143,-1.01821037959743,-0.429850502964809,-1.32993789731979,-1.24825708164963,0.0383327750274156,-0.400234593089139,-1.08335392739315,0.0523188706553896,0.812601434932276,1.10883079377309,-0.07517977660253,-0.249470995060742,-0.715979092040607,-0.116424274318544,-0.861246237232352,-0.419108080109614,-1.35514993051881,0.557228556057475,-0.349147082249696
"319158",-2.21585802225684,-2.9610881301819,-0.395191411519549,0.24888028796162,3.39722899552084,-0.00499497658987628,-3.40191880994057,-0.0847190689486072,2.77753584816235,2.02084226290488,-1.51053117136321,-2.16213484062998,1.00862015070615,0.652352167113039,-0.788759215408192,0.0944149270131809,-0.446465590822095,-1.79306441017199,-0.266290100135042,3.51424819045546,-0.57416881467832,-1.22475173176017,1.42733676063007,0.389179241424668,-2.88215499343943,0.108571880340566,1.44070214330314,1.45677987822122,0.555034720651922,1.83323224010095,-1.20218050720386,-0.282386659548057,0.119287216009951,-1.78176305425749,2.42108860864958,-2.12140523487959,-0.453285405970728,0.418417302836738
