"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35"
"247028",2.99095068063107,-0.113377298557045,-1.16609388896121,1.07282010996665,-0.971032589418258,-1.46364578411921,-0.138463521250144,0.317099788641915,1.78083900390848,-1.01503908619087,0.778263197358511,0.172516283752318,-1.80403869338156,-0.558826492687476,1.29582209777817,-0.515717061350563,0.843821669873514,-0.341905978266598,-1.02556943895209,0.0782170376855725,-0.184149902980156,0.771770657664448,-0.296021786253019,-0.433812306134108,-0.723729406431601,0.820363039656428,-1.33760799146347,0.595419890119853,-0.695235128270747,-0.345814977456926,0.0207592312890687,0.997903712361265,-0.55486859792379,0.553442115225074,1.03683725014843
"247029",-0.051981429409449,-0.0798797061195789,-0.156905210189754,-0.943198169367699,0.416009254434793,0.924514054643048,0.327943682085116,-0.115431397057744,0.203372233080397,1.04120456892495,0.0710237039158138,0.536751602307336,1.25274877786839,1.28547349100897,1.77713318902275,1.31998530771805,1.50395238697914,-0.682092181286281,-0.845779144869943,-0.0553335837204819,-0.0644419014334247,0.134598432027723,0.0246684246375657,0.245711274069062,0.571624267123694,-0.473386981531011,0.527218590291157,-0.453013146645513,0.00620027642958906,-0.11529006819797,0.574199391988236,-0.41624872320063,0.659097432985388,0.595624631114483,-0.403023859406382
"247030",-1.14954579351349,1.12599096701915,0.382862878668829,1.01139373884148,-0.361366174536542,3.37207916619359,0.935904344663372,0.245752482895336,0.442472376425813,0.933609143016538,0.163826301800798,1.61308423302902,1.19889524270601,-0.657772755934972,0.163221194024378,-0.212572037757397,-0.406406742582006,-1.49126481263402,-0.575437489567287,-0.513033586112513,-1.20533008696177,0.46422216144587,0.0397166136428515,-0.516096512802707,0.0967316085400326,-0.0925086123443337,0.447892961255225,0.221970642608771,0.220986921642309,0.540240347462876,-0.0901446209781663,0.594585067205137,0.903549333522717,-0.22783991788972,1.51577300413094
"247031",-1.87847133800228,-0.811973303903649,-0.296464527425982,0.0487045346387497,0.929004188893293,-1.53241031761167,-2.24281909424685,-0.0922712999354659,-0.339359668777673,-0.932546987722732,1.61922608414413,0.917621899256601,0.30104535010743,-0.541515487471304,-0.0817278754575728,0.907550810499483,-0.623914469138077,-0.496483106374522,1.90943827349881,0.281798855226314,-1.0340118332971,0.162366758726949,-0.634999849138579,0.177744805190557,-0.179507986256625,0.325179206679107,0.757466486358794,-0.241141860859112,1.02242655796943,1.33283237314103,1.1704161216755,-1.24121109602475,0.3772566010288,-0.709580615382946,0.329662263101495
"247032",-2.74215671419503,1.77030795256905,-0.829221340520724,0.829879371212156,0.995254487172277,0.1097712621145,-1.08900364610519,1.5767914605875,2.06854382852279,-0.785725216109859,-0.597123140555641,-0.00949635407527409,2.13152345696002,-0.735764094542926,-0.72810116493263,-1.57746108447013,0.256282122466244,-0.64264304496905,-0.478290667130095,-0.732343985413463,0.495091783657408,0.323209065431785,0.0846156029619538,-0.2646998113147,0.9717415748169,0.503850767640521,0.517890592229074,0.219975516970805,0.464149921394132,-0.963613296238372,0.17364253447126,1.00302747043388,-0.403261135193879,0.337420353804515,-0.744894187814191
"247033",1.39377568433565,-1.66811693157702,-2.06406724681634,-2.90913738944725,-1.23712348350653,0.65482211347417,-1.68993461960583,1.27783421865474,-1.04648362647315,1.14121230073817,-2.49087129206518,-0.125550046187125,-0.865556821447095,0.692535141120748,-0.22237016385011,-0.21166690827736,0.273368596963363,-0.404084687262409,0.314408474876998,-0.327219769754445,-0.373398385533959,0.479648660874528,-0.290165055884623,0.795649664569068,0.581829001031778,0.861104135199974,-0.203779721796972,-0.867631006482337,-0.601902215646612,-0.692232258140252,-0.693516016217039,0.478764152339029,-0.335286123896999,0.797935609895981,-0.235624302113147
"247034",0.906906617959726,1.20452803526681,0.58715751630048,-2.0190536058546,-0.638916693418125,-0.055215401607813,-0.455825985300646,-0.724720733099282,0.862030166169796,-0.699232832097558,-1.23843526813909,-0.912310346386352,-1.39586120569234,0.6926417774784,1.2291148721255,-0.109465977948095,-0.603602140738736,-0.936250097888417,-0.00579805274513766,-0.788186999985224,1.93028735627308,-2.95095432846378,1.05642064790004,0.0781736460578955,0.73599803066223,0.339901844282869,0.101401354379805,0.597875467632882,0.424763400363964,-0.228546560787427,-0.380277883018939,-0.177169838386727,0.648897790870788,0.719252922320355,1.39215716672171
"247035",0.126762763575878,1.80946299164825,-4.24670569936183,1.37431156033647,0.428079450677664,0.121455815122894,-1.10007266572667,-0.476655611084602,-0.614171965468648,2.18784297734332,2.49378071798679,-0.0621112222019983,-0.623441657183888,0.712445737281788,-0.955911339709007,1.30052576601007,-3.27520267923724,0.691465483868713,-0.375304076241744,-1.53282751511303,0.0110242849361931,-0.0537213293629311,0.669123654001882,-0.816499611571739,0.664438198927745,-0.270235831001578,0.91968864292286,-0.0870398890659044,-0.596669542492642,0.915993524419523,0.233882126115831,1.89150096882048,-1.55608704907328,3.57201399232939,2.09360999278953
"247036",0.880533277365839,-0.020669702215846,0.205013364105921,-1.12840040489988,0.338999287387805,-0.249626230603863,0.116521487546508,-0.614973758991806,0.755692298060695,0.688531330708055,-0.795578824844334,-0.680379647221962,0.267609324629743,-0.709810738766221,0.587877351154648,0.908797929954198,0.506826999581823,0.837559979800129,-1.40017711188278,-0.2055221287721,0.877145861881284,0.575496510993468,-0.444936263343663,-0.575153720059975,-0.218711597517346,0.548089672361594,1.27456759496223,0.330852252658393,0.821613406966371,0.337610958845084,0.250364288173808,-0.123565182010434,0.940881420179207,0.314265851475334,-0.729749149266493
"247037",0.0891857300640615,0.949231570545226,0.956895027675228,-1.41797647240366,-0.555350888052344,-1.42833962228924,0.762194079228978,0.183779487032203,0.587316303527488,-1.40091597135822,0.973223454901228,-0.466345908732428,-1.35168029569394,1.06770091877062,-0.104172546510798,1.11017129814605,0.443850813313056,-1.59366642895305,-0.23167452729476,-0.662077788705656,-0.166620062211038,2.28037444546638,0.890520869840285,0.804913265810534,-0.638839624204528,0.909574992587161,0.958481569381854,-0.715294416357023,-0.962105645352356,-1.26155426076231,-1.01955139783847,-0.507093871699543,-0.871385085483638,0.0124808077877689,0.375884702395113
"247038",2.38030264974203,0.799231573947844,0.92746471803587,0.678339627086222,0.158102144173795,0.877229642912683,-2.73265829865085,0.947881018848198,0.226011012218887,1.73119590426105,-2.18773334227505,1.24046102344576,-0.0786619990882047,2.59913037307264,-1.68924860233102,-0.584214796426404,1.70538326372489,0.741456536372331,-1.68231527825422,-2.0135053386139,0.350639781523639,1.05408433182916,-0.257446210724486,0.275609165951492,-1.33961482666581,0.463350123244643,0.0195122062883935,0.430307005747832,-0.493487684999177,-1.33235921874125,0.65328720563354,-1.76084590748446,0.89918031028899,1.22485796661568,1.66339689960634
"247039",0.698522849722549,2.00243939371949,0.588239634435792,0.450139928634957,-1.56599004191458,1.77984728235792,-0.220705491078201,-0.485212779933926,-0.141777040243008,-0.372829126266027,0.387620890747689,-0.526185030137321,1.3096210631168,-0.267292112705367,0.629114691810329,-0.132816413947967,0.222127935909102,1.03735819575793,0.0196921962985497,-1.00311693972988,-0.03866951843674,0.662853079407203,0.074490751659945,-0.455647538446077,-0.36015269865155,-0.216813651049256,0.220548547971041,-1.15766821287779,0.517880365801408,0.153409651295259,-1.01526065172914,0.69426053949075,0.505841444763651,-0.228263719118637,0.623832113952794
"247040",0.437570903071547,-0.611971907636313,-1.30524122271554,-0.722166164280366,0.5392720246148,0.871780209450345,1.54039382576809,-0.122969597031478,-0.290188828784462,0.0166686992408082,-0.902505446406529,-0.458872502343408,0.866000171058728,-0.645033791243226,0.0900658704993859,1.71675693897958,0.811034781417686,0.763683002847481,0.808627708780888,-0.58810549927871,-0.825650088468685,-1.32875778430165,-0.0821024556863923,0.564133013648312,1.0805180552358,-0.896672266440569,-0.818476811704299,0.163649133527614,-1.37938126821748,0.448289241725612,0.493003630448541,0.641465687811365,1.63296361797175,0.469796724130811,-0.916558556896047
