"","x"
"1",0.027420728
"2",0.079346745
"3",-0.373645516
"4",-0.072254928
"5",0.232475488
"6",-0.015909226
"7",0.230236618
"8",-0.666452141
"9",0.018767802
"10",-0.239194305
"11",0.05559477
"12",0.119554965
"13",0.100386111
"14",0.04188296
"15",0.098862974
"16",-0.056463988
"17",-0.127375277
"18",-0.177060039
"19",0.179207532
"20",-0.088679405
"21",0.380084483
"22",0.054845302
"23",0.009571998
"24",0.162377803
"25",0.008197872
"26",0.007185189
"27",-0.371768387
"28",-0.504778476
"29",0.27464184
"30",-0.218029948
"31",0.170977084
"32",0.156864969
"33",0.140586464
"34",-0.29425195
"35",0.42813441
"36",0.094831554
"37",0.099335877
"38",0.012188761
"39",0.000731914
"40",0.237791864
"41",0.054245083
"42",0.064222304
"43",-0.049855919
"44",0.099473922
"45",0.114793388
"46",0.068842976
"47",-0.041101487
"48",0.189140527
"49",0.016489832
"50",-0.097398372
"51",-0.177446456
"52",-0.006139071
"53",-0.104404302
"54",0.014297573
"55",0.06681308
"56",-0.059941383
"57",-0.327873738
"58",-0.116938682
"59",0.365925042
"60",0.105983226
"61",0.135515778
"62",-0.01996562
"63",0.140838711
"64",0.143816917
"65",0.147594063
"66",-0.238763006
"67",0.083913056
"68",0.139596788
"69",-0.375058265
"70",0.30647978
"71",0.079675405
"72",0.249069659
"73",0.128911225
"74",-0.785473855
"75",0.058279841
"76",-0.081747802
"77",0.220528571
"78",0.028319685
"79",-0.071602436
"80",-0.360241087
"81",-0.143823715
"82",0.037887661
"83",0.046975939
"84",0.05692753
"85",0.064626066
"86",-0.30261323
"87",0.065173356
"88",0.169554798
"89",0.305115311
"90",0.071516721
"91",0.057580559
"92",-0.008590074
"93",0.159030287
"94",0.183023183
"95",0.292937486
"96",0.163879125
"97",-0.012884291
"98",-0.236493857
"99",0.101607172
"100",0.02254471
"101",0.154803364
"102",0.01890239
"103",0.063044755
"104",0.133202402
"105",-0.10839382
"106",0.168472139
"107",-0.289901348
"108",-0.200243564
"109",-0.22037545
"110",0.183290689
"111",-0.528479011
"112",0.018947808
"113",0.081373541
"114",-0.20952353
"115",0.374375908
"116",0.224256842
"117",0.158068268
"118",0.058405249
"119",0.005396454
"120",-0.467601211
"121",-0.042209418
"122",-0.207623752
"123",0.088489382
"124",-0.047531457
"125",0.098502128
"126",0.102057426
"127",0.140288202
"128",0.08284053
"129",-0.009966941
"130",-0.092602284
"131",0.124473183
"132",-0.261098535
"133",-0.014682622
"134",-0.094000073
"135",0.013554899
"136",0.065624325
"137",0.009092419
"138",0.056477873
"139",0.088061301
"140",-0.032267304
"141",-0.247651072
"142",0.048247068
"143",0.218087046
"144",0.10078582
"145",-0.543783815
"146",-0.137627037
"147",0.052907435
"148",-0.033205958
"149",-0.247540923
"150",0.062461464
"151",0.096506445
"152",0.060936539
"153",0.022329776
"154",0.009664385
"155",-0.044950636
"156",0.080841271
"157",0.010904996
"158",-0.075410636
"159",-0.109764369
"160",0.112615435
"161",0.079576461
"162",0.268115012
"163",-0.067695291
"164",-0.365849109
"165",0.070867984
"166",0.192606895
"167",0.04246792
"168",0.145484416
"169",0.444104282
"170",0.227876751
"171",-0.032920511
"172",0.131283848
"173",0.123469441
"174",0.112747519
"175",0.247624843
"176",-0.073614688
"177",0.124729363
"178",-0.075607808
"179",0.103343932
"180",-0.159577401
"181",-0.006717952
"182",0.052605836
"183",-0.395519824
"184",-0.013026984
"185",0.231553165
"186",0.097699492
"187",0.047870128
"188",0.046534984
"189",0.132983176
"190",-0.452271016
"191",0.007893054
"192",0.149787156
"193",-0.056256445
"194",0.079579083
"195",0.24027404
"196",0.146911232
"197",-0.103033693
"198",0.204127519
"199",0.079856364
"200",0.315181582
"201",-0.007124157
"202",0.088154285
"203",0.071178166
"204",0.030488698
"205",0.066403954
"206",0.065582959
"207",0.04138097
"208",0.095787851
"209",-0.057300718
"210",0.22257003
"211",0.024598209
"212",0.124688594
"213",0.080275147
"214",-0.031101497
"215",-0.255651446
"216",0.168158142
"217",0.253426282
"218",0.043537228
"219",-0.026091428
"220",-0.059848221
"221",0.065145104
"222",-0.007667633
"223",0.102396338
"224",0.050960986
"225",-0.0658758
"226",0.075360744
"227",-0.377514275
"228",0.024497835
"229",-0.584896536
"230",-0.145685525
"231",0.03816828
"232",0.040856092
"233",-0.527751894
"234",0.061130015
"235",0.301783292
"236",0.042453019
"237",0.106113998
"238",0.188270418
"239",0.118673055
"240",0.103381483
"241",0.126982657
"242",0.062648861
"243",0.067454664
"244",0.420937745
"245",0.157475798
"246",-0.068955751
"247",0.093722431
"248",0.026715009
"249",-0.006040247
"250",0.142585604
"251",-0.515569122
"252",0.028914063
"253",0.056574552
"254",0.099172918
"255",0.250145404
"256",0.125043361
"257",0.247438757
"258",-0.779172333
"259",0.049393146
"260",0.171469061
"261",0.102299897
"262",0.015684812
"263",-0.138887198
"264",0.121442287
"265",-0.919211002
"266",0.041526644
"267",0.113873927
"268",0.088807551
"269",0.385320394
"270",0.082600562
"271",-0.038158985
"272",-0.044071229
"273",0.197675435
"274",0.028493373
"275",-0.619757803
"276",0.054053514
"277",0.077401487
"278",0.207622616
"279",-0.365938755
"280",-0.012337776
"281",0.302614777
"282",0.169611303
"283",0.053859918
"284",-0.096128018
"285",0.115073888
"286",-0.178224237
"287",0.158893673
"288",0.058213322
"289",0.102942078
"290",0.090291588
"291",0.143776385
"292",0.166212647
"293",0.216809599
"294",0.083328096
"295",0.080821006
"296",-0.399037631
"297",-0.232687087
"298",0.108486144
"299",0.144045679
"300",-0.172946365
"301",0.084822504
"302",0.132652728
"303",-0.100367756
"304",0.232048599
"305",0.123384683
"306",-0.136565597
"307",0.000193207
"308",0.176502673
