"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38","Comp 39","Comp 40","Comp 41"
"274774",0.128121687847146,0.168442512252747,0.257844224460263,-1.00191853401789,0.559870444328428,0.00407945365726151,0.0656295931662181,1.45232926651763,-0.133831257914171,-0.308880561746123,-0.795228074186072,1.33244810977759,-2.57632733973786,-0.221222420187364,-0.644997292842218,0.635028241759543,0.224809081744911,-0.212272687623054,-0.104159926981017,-0.397589402635394,0.2744716118805,-1.20456334871651,0.492012568737226,-1.30359832794429,0.687421898466734,-0.561084248366316,-0.413496615164031,-0.252792739180072,0.52436521241223,-0.252242513708855,0.0190218978678422,-0.209333279788129,-0.678277211060337,-0.372862962257073,-1.09144526568197,1.39587581842921,0.821449400292096,-0.59151078384829,-0.206791845416736,-0.00329855235231791,-0.0056506066147762
"274775",2.97309669541136,-0.380063860172067,-0.584360135419546,-1.51833406727257,-1.26089138649648,-0.0461312817509723,0.686614960474088,0.372814736667319,0.199255437712297,-0.645004020864886,-0.891041052473192,0.528266421778591,-1.19108116859027,1.0543516600863,0.154677274492785,-1.39422506024481,0.532382468493912,1.22893057937364,1.28020183948658,0.202479540041457,-0.0361922902297054,-0.174255260703734,-0.546005013845643,0.0525878062632127,-0.139295757094975,0.0130237730355678,0.268430730971118,-0.384161258306449,-0.158236511402775,-0.357137531878937,0.427241928499275,0.362263599820211,0.268390813470807,0.931972315257526,0.917472277923389,-1.41493359234289,-0.305589837270555,0.493388692696272,0.436117935848778,0.00648757766186908,-0.00928208219578792
"274776",-1.35033520873665,0.696651525248387,-0.974994105724394,0.98993657467402,-0.0727295243331534,0.59469868388655,1.66026855261067,-0.936566280503887,-0.747520239283084,2.81900172634412,-0.130005686530894,-0.406751237165442,-0.259748708242334,0.98679979477176,-0.84731216499826,0.423026582826647,1.41969127279123,-0.780346398338403,1.05803376803469,0.0469308335282884,-1.21959860833609,0.212198493232881,0.157519650212187,-0.0046696113076272,0.355636104936784,-0.498597674757764,-0.475263168289926,0.750721722174084,-0.207835379091891,0.233102573350643,0.109578125154421,-0.669247569380275,0.403901391082023,0.230833761171862,-0.652557412705034,0.757001043719727,-0.527440990739235,0.156580229053292,-0.41002711629211,0.0118455333185774,-0.00219826407226899
"274777",0.840961121767341,1.52087101811527,-0.223323637354575,-0.641388855200091,0.937711496312377,0.405797604309048,0.247164057702826,-0.167810532463915,-0.480491441934738,-0.419928173545016,-0.897724285188656,-0.300865322969507,1.95778336285113,-0.924017178526491,0.208276239039643,-0.534475956015462,-0.289108484386721,-0.405204488555027,-1.01419987219897,-0.0641228948802945,0.313845902850345,-1.73766828085049,0.143586326351572,-0.616653361375065,0.00327601232763727,0.213603891210187,0.754001542597992,0.0431442485615518,-0.295172200658085,0.590630147877537,0.0313203874770496,0.310320603495627,-0.118092504572603,-0.37919025829501,-0.313275814734533,-0.0729259321912588,-0.089440281512872,0.232493177414542,-0.280035950649131,-0.0281686559048903,0.00301266018330478
"274778",0.719273053957801,-1.08380778471507,-2.13708416189975,1.0257964270413,0.78005681398929,-0.530510068005109,-0.618602418860059,0.449094636942868,0.249485803969124,0.0167546539040554,0.126241019479128,0.49150231272216,0.262000417787725,1.17541096307372,1.62083966642718,0.1424537874048,-0.117214068010713,-1.06659963040256,-1.0190626972088,1.64700101649239,0.0260220923208694,2.28533532268552,0.491590778401966,1.86543416261298,0.742635714814714,-0.0793896868081878,0.848344369062329,-0.686491500165629,-0.27667517519381,-0.521811913956053,0.103196606316398,0.264582202866573,-0.780444445747189,0.406463512413149,0.504085206175178,0.00629023649704089,-0.782501724425074,-0.132271078275305,0.487128288898789,0.0350005926837702,0.00764177750852511
"274779",-0.229640079694597,0.850065915708414,-1.18949285811225,-0.481514938726736,-0.0811016342217192,-0.348811754664454,-0.452763321112163,-0.250905296291375,0.733231725026036,-0.578554198357157,0.471746686002705,0.549802584581826,0.889032352802936,-0.906625926961651,-0.395226338850139,1.52164883748163,1.22145538217672,0.0867036317678264,1.56691320133879,0.925818020184148,0.689091977142809,1.41315611087384,-0.422062908997549,0.414823240161458,-0.955785309895409,0.0608200554307557,-0.492121132398993,0.805218535451074,1.76285947750008,0.0977315176891003,-0.225142747410107,1.07030451675105,0.6499348438082,-0.842784253606023,-0.534778188730619,0.264212161995003,-0.125935597938108,-0.741215471884778,0.777769451815099,0.0359423648478443,0.0401299074645481
"274780",-0.00763826410943916,-1.31267921592316,-0.449429335897366,-0.400099854836864,0.665470864145865,-0.410897411544859,-0.227886425684922,0.669080317002232,-0.308059099739204,-0.691885431675544,-1.03532677766542,1.98868214131643,-2.20129175070718,0.177173708942528,-0.128480427008309,-0.878498520891742,0.172301717308663,0.31763238874896,0.29650157812569,0.562024244447926,-0.479480762323009,-0.82282071038199,0.352437746304964,-1.41296195610764,0.58351839366924,-0.904950946468533,-0.530957779029413,0.427947117570597,0.948108870589087,0.0715757361935163,0.379761329514255,-0.26237345168706,-0.592232913580383,0.477859476714056,-0.6967532120049,0.666391269497986,-0.0255654876348238,-0.588156795053318,0.051250934464714,0.0223832235027978,-0.00558188016006635
"274781",1.29320938612183,-0.132006932879904,-1.43323147630438,1.01149566775841,0.29008659479203,-1.19324511606723,-0.177006181947474,-1.67652762082912,-0.598328054085626,-1.3884916549682,0.321715941804667,0.358400771302342,0.0594164012860013,0.581145915917168,1.42825344639181,0.493579469585978,0.719925600968832,0.206558190109724,0.440641033810647,0.577378769604989,-0.322416910797373,1.1129627293321,-0.540047857068578,-0.646003265046223,0.218627554350731,-0.227114385625907,-0.270424196329351,-0.299551045830749,1.29730811936701,0.732016752348499,-0.319718819455303,0.590950744711053,-0.489267061087842,-0.0387025584089406,0.141726030651707,-0.322258851379574,0.000701100752702417,0.715364654908107,0.719750746752915,0.0171772512620131,0.00209973234252196
"274782",-1.23848117077632,1.97883250600117,-0.243998059311869,0.508309066883966,-0.387292003226345,0.367058922747501,1.07732038353324,0.30657646297623,0.972749450368383,0.822245152632952,0.613640770736814,0.670783722473086,1.16367539494757,-0.20493154637,-0.559597019715423,0.0701934986965949,-1.16347396503698,-0.0668539781072917,0.799318121697823,-1.42561443543076,-0.532343340442444,1.044842704368,-0.350595390049468,-1.68479306154898,-0.834789996079599,-0.314568772109859,1.80042302611401,1.84025982934474,1.59966839686233,-0.379428293929411,-1.65081961075289,-0.445011360380209,-0.380834681854223,0.162318660173172,1.08528251165114,1.36606797243556,0.939683409204787,0.895098923194046,-0.289494042675535,-0.0266984793765473,-0.015382082006074
"274783",-0.861078717617305,-1.12433307824328,-1.19033951496334,1.72025147888967,-1.91835580565381,1.98927533125646,-0.851326119818878,0.00773092167133136,-0.488860642563826,0.515609698299602,-0.192160379245119,0.314493905669826,-0.400148626544996,0.00151491936806745,0.890543991553746,1.61185149405721,-0.405360823450284,0.78085123892382,-0.546292618055242,0.352545890895309,-0.735072808669317,-0.831409337880372,-0.312016714602969,0.537851190176153,-0.222992808426187,0.45396805588929,0.0555439509339889,0.137769799417208,0.226416943101567,-0.963458945305815,0.898258904667881,0.764258329505666,-1.49334351189647,0.907674539954713,0.165733641083731,-0.270821462049649,-1.70269285807867,-0.850305546642251,0.643758274163181,-0.17726900735515,0.00415277274131494
