"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38","Comp 39","Comp 40","Comp 41","Comp 42","Comp 43","Comp 44"
"307103",1.18425974491072,1.55693619407285,0.854401814645105,0.13525649319885,-0.16821590289371,0.149058000169382,0.29541611936075,-0.543583956670811,0.0877498621567832,0.255039958057047,-1.26934687658032,1.39160198924664,-1.65448898031403,0.216882076227819,0.0147098229388879,-0.226606264839637,0.435394325633102,0.267767614734769,0.0449955768749382,-0.898578400921695,-0.302915015365897,-0.0179139088330965,-0.808689883313965,-0.237544310934377,-0.936657422149649,0.779757989192626,-0.395570794199677,0.378375690437538,-0.549128966271791,-0.121873960481575,-0.767544109521235,-0.0451417145559815,-0.219418479925679,0.342209127127339,0.277290321581725,0.384114679798576,-0.249086903244241,-0.331249705195813,-0.0668652031045915,0.0253791266328835,0.0221196800314181,0.105525673545318,-0.0144033022038741,-8.52582643915412e-05
"307104",2.97715357943473,1.20732089230808,1.64852155078567,0.155515236072038,-0.922396179188266,-2.09954289236953,-0.689974450837864,-1.13677503884031,-1.20528619689566,-0.0825552236936767,-0.512186142249809,1.78886945358153,-1.25090836484602,-0.262151691841378,-0.550160511767561,-0.48687872720528,-0.167650067232027,0.321045676961967,0.435318812336898,-0.38595035752267,0.0796718761090229,-0.237900307658098,-1.13389766000134,-0.126946528197519,-1.01798087113209,0.348484266641011,-0.902314404484147,-0.46224493708067,-0.767552722920758,-0.706302268363894,0.0594584203500397,0.0551086081524496,-0.750478182978293,0.194010096304309,0.109478483625095,0.114032768370009,-0.287797090475696,-0.737098658528177,-0.10958176060985,0.0352095566519004,0.00632333881973257,0.100658034083309,-0.0139109680966669,0.000387179436927454
"307105",0.0207685749648213,0.154974016461733,-0.588145144932903,-0.491575600477195,0.960875310185644,2.11313661257815,0.197670000524738,0.661456842904151,1.45219215302119,-0.694254626983283,0.479627328778816,-0.0291380987477478,-1.94333911792446,-1.00358927882043,0.355020002813845,-0.273844551316093,1.70531988878673,0.774972201609495,0.727816108090686,0.343594695903099,0.119512562634813,0.827237676392063,0.672420137550423,-0.78317500514347,-0.735198925924944,-0.649488824156609,-0.320825461526485,-0.165126606950838,0.247828767270756,0.295723689793031,0.965520029085223,0.75236718568224,0.443524209517649,-0.304573192630051,-0.266200941601715,0.626571163068203,-0.0445130997046915,-0.181748201976929,-0.301003702577834,-0.040425444165593,-0.0611064906859951,0.0808149796239919,0.00294087973372825,1.26593892559868e-05
"307106",-0.625468115614891,-0.110340015862914,-0.457575460852387,2.4766278644802,-0.226307902074308,-1.71290852864322,0.913068561000186,-2.65240213534769,1.70585671157011,-0.346323414579391,0.996327732805095,-0.213842753429141,0.971458171025128,-0.590949968542545,0.389106476721366,0.49550165687684,0.0643087752931806,-1.23047917577967,-0.123354633776141,-0.515775895187461,-0.073428503988136,0.576340539444864,-0.681151909177071,0.814091534132722,-1.01651512496172,-0.864420298620675,-0.219834848863714,-0.720149935922543,-0.728654438936014,-1.05838205524654,0.524372910415299,0.177122278332519,0.297751436325563,0.235122742315856,-0.495038675220767,-1.40158128823278,0.36769723651219,0.403047560801253,0.0101047155131087,-0.0234500957185769,0.00576532339971214,-0.0988968502649143,0.00407346754337823,-0.00105361123860348
"307107",3.8953896853177,-9.83379766010658,-0.151414844182359,-0.863092267176791,2.16462667011812,1.27364454914356,1.27492009745012,-0.937057947389466,2.50091552409116,1.6389753193879,-0.668770878669418,3.39752961585204,1.33348575436065,-1.80122076107873,0.909572578177024,-5.28402006262645,-4.0067166469209,-0.711371622199697,-2.98505340657384,-1.39897668768368,1.65054421800012,-0.893634303150825,1.49436577943742,-0.948591195325204,-1.07103434141913,0.0595042332985157,-0.540874649861821,-3.36138311651433,-0.919233264369244,2.42934912248887,-2.57709057796397,-0.488102527375202,0.556079414989396,0.115236728746674,-4.53051480611005,0.185210283513708,1.97725649357094,-0.186981668073695,-0.436352987076682,0.0221160473972859,-0.162970325166704,0.0692773793945145,0.0167520090642341,-0.0009053764100031
"307108",1.49570373029777,1.37966243219861,0.232830693526615,-0.602396569022875,-0.241002394051912,0.989862747673628,-0.617151282467534,-0.392396731827407,0.203448662295242,0.648064851729896,-0.260419773269254,0.353786860737427,-0.62208400104167,-1.04685045085435,0.803584691436797,-0.430894859708592,0.944658939535398,-1.20431595432016,-0.149980420958629,-0.35128465482188,0.0395929715258359,-0.579620979368931,0.316683416604516,-0.0632447839794498,-0.954645053464124,1.2964441052054,-0.531690709918082,0.155193311323876,-0.148978304611024,-1.12629187284434,0.128563808343445,0.358229334850292,0.471081346633204,-0.13234042513671,0.18042749665372,-0.35257506912958,-0.372093744523063,-0.461901522783749,0.0398620754234306,-0.00955386838733379,-0.0264763397458754,0.0562738830774565,0.00359929999564201,0.000160223444879648
"307109",-0.794752277929711,0.652723320520557,-0.432226092783247,0.9430110334822,1.29044500884169,-1.35085488079192,0.267914269328499,-0.0572163794049136,0.406746566595817,0.553050623302467,-0.966226138526262,0.89139095695746,-1.6636496727746,-0.0758769013903522,0.492949906364739,1.66542248566315,-0.769295176057829,0.20442534316719,0.0951648416582404,0.202999266795682,-0.154900605729997,-0.0156507551441156,-0.249384429649983,0.822991130158949,0.203066410292759,0.289733415392947,-0.229136442798129,-0.248422751313913,-0.754753585251944,0.170660312433056,0.281082421872167,-0.838467460659395,0.00690147155801359,-0.136907578390474,0.130915280996388,-0.295058606010945,0.43017350103089,0.265654902509958,0.00354174295304807,-0.0132985964418382,0.084690623987947,-0.0741989450778826,-0.000510096949398076,-7.0520890460557e-05
"307110",2.02394264506058,0.37012524245724,-0.932527830733393,0.0664918052299274,1.3661337325647,-0.529714980712701,-1.02343312463244,-0.135599980103919,0.616559800389942,1.57410525134424,-1.28482004356393,-0.479522644329941,1.22156004561845,0.591068173870993,-1.95876429008732,0.987908574709672,-0.0873501683595964,0.549443123525876,0.390078389085691,-0.223002491346585,0.131342722615545,-0.535313207273692,0.326653515866125,0.240524247803316,-0.239399392582359,-0.887515965316485,1.18576654351119,-0.832445664057493,0.680513448326235,0.0971596914080374,0.0949603620435905,0.471754142727161,-0.349344201752901,-0.385797399863868,0.46576138807299,0.0392803063349818,-0.161356135767869,-0.426805725365898,0.0407718032511303,0.0134987873775921,-0.0988303525705669,0.057547637717545,-0.00649616767874761,-0.0012012891659765
"307111",-1.00555513537564,-0.588989046405076,-0.43100474491326,0.081352813397911,1.36519399898889,1.29259844662439,-1.04560316617357,0.389257988703453,0.878097866298196,1.01490701413622,-1.49861552959989,-0.590823257360413,1.67799154131071,0.151783433592047,-1.27983881654977,0.26095828853127,0.995050540622336,-0.0407266913447992,-0.242661956706931,-0.347002162073681,-0.241260168337669,0.542755442980423,-0.719490459368617,-0.423536720677166,-0.0720548936291267,-0.996499876068055,2.25663236788779,-0.742406909625619,-1.5791649716519,-0.439626621969539,0.673197788099632,0.0815516003562793,-0.461370305612657,-0.97994353246188,-0.587464618109104,-0.223114056148911,-1.39423204481803,-0.553342246580721,-0.148260324999773,0.00827489372983611,0.0577168294331531,0.204114671434444,-0.0168742387869401,-0.00143586614586866
"307112",-1.85246463654178,-1.00110364733451,0.0347051196565076,0.816756496155534,-0.581085972926954,0.417431436434239,0.522052436709839,0.798854372327154,-1.98755072313324,0.199239132931108,0.182968223143973,-0.215231040111884,-0.00777057066542198,-0.928896897361024,-2.11586051523706,0.956811888169079,-0.0301264806960631,1.56920394261541,0.0888422827642387,-0.116350613570626,0.633692658856286,0.0791210857634551,-0.773370463921028,-0.000420412595911454,-0.926342933155933,0.71042735309862,-0.412491307617072,0.49878248102095,1.1388517864897,-0.625093029493535,-0.610911832801449,-0.480240545908566,-0.0548163560902764,0.216775850832197,-1.16374927461503,-0.340378570969181,0.153665565460098,0.212065007704147,-0.0743738426596848,-0.0236149640736049,-0.0901056738355472,0.0116585254298842,-0.00899568688681995,4.0689193781418e-05
