"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38","Comp 39","Comp 40","Comp 41","Comp 42"
"258435",1.13818115852111,-0.0797803920116069,-0.729734358705028,-1.2242961699738,-0.162455038658472,-2.59359684962218,0.846006368491326,0.686017213451171,0.586858409639267,-0.156339215668453,-1.13685240886613,0.509074297828658,0.103186080722901,0.333263539945206,0.991518542499984,-0.0745629931893537,0.307833527312757,-0.34429536526151,-0.632808380219676,-0.120666123110116,0.199750628216464,0.570630913870087,-0.456396181629918,-0.465231114633862,0.191541210864722,0.692400513174088,0.0101254649401818,0.878673397421102,-0.461059195320541,0.665854224651888,-0.0425223751076508,0.883521468128956,-0.487525582363359,-0.844922328411616,-1.27316755533916,0.869520904625155,-1.48055248520075,-0.476705656484324,0.076822141711419,-0.0341943072564129,-0.0510928024298591,0.00546455575659011
"258436",0.444547303597144,-0.162064122101206,0.0803211016678429,0.359347456650021,0.282105210960494,-0.848692720164541,0.66848854025909,0.698186610089879,0.260099224164621,-0.189087631589825,-0.551039410382685,-0.527274650015414,1.27026284734518,-1.14715468349382,0.749943817228149,0.27552960493506,0.487229535636526,-0.323993720085864,0.749003773652829,-1.29647549157303,-0.185818865588189,-0.363866044191354,-0.439613964510026,0.114305772335283,-0.927512616384613,0.219707036456471,0.616749456618914,-1.02252685917919,-0.621680551477966,-0.0594222198183084,0.327247639803715,0.82186743521164,-0.757879973554927,0.164338444449688,0.133537827080693,-0.835973328831138,0.483259163203309,-0.165551408464318,0.0235326215964057,0.126250463374219,0.039260838837169,0.0148251569854337
"258437",2.02606842462771,-2.8243937645253,0.799027717966739,0.149446755608281,0.154904463322252,0.485843143713074,-1.36439740690824,1.90490440096192,-1.32157870373783,-0.670270032214815,-0.634726917756591,-0.262741627666696,-0.214691607919597,0.604999902414197,-0.686680299261197,0.846073131755294,2.27573112997177,-1.2165504698039,-0.259196175007554,0.802037464049298,-0.37546849348328,-0.48066787557639,-1.02917228357099,0.941883489456362,1.20006634488582,-1.30960652739283,0.225755039349499,1.38217878973442,0.176871124007397,0.432985245536642,0.79718181633195,-0.615165718985038,0.0669364905300274,2.25012302444725,-1.48777597440272,0.115364561075255,1.64740675102865,-2.22510396545455,0.274653490285051,-0.260182238193177,0.0737237792805905,0.105050387325138
"258438",-2.17656350093085,-1.52339685043452,0.148164370859173,3.54167665443157,0.00475068745357644,-0.782587249693397,-0.9929582764117,0.317738630477682,-1.22693867075096,0.819506638003032,-1.38364691983099,0.0482525047042597,0.32132865054586,2.07304287475722,0.215143636836766,-1.83416871488562,-1.87319119087457,0.370122227796095,-0.300068053774674,2.33295368946322,-2.20640762566221,0.493085167489664,0.210664405192494,1.99135584357912,-0.670130437673199,0.162962472120372,0.462819684115311,-0.474375782572247,1.31179770160382,-0.635546388820936,0.230423425330222,0.330502485149565,2.28726624729887,0.460476916163788,1.5163383283057,-0.593394996629548,-0.744559785808518,-0.886659477698959,-0.280694856779239,-0.136414122153335,-0.0148127600549268,0.0423160129798933
"258439",-0.138930026606423,-0.20513933033707,-1.45305733450737,-0.736986282830835,0.346361366062725,-1.24137618490641,-0.243333503709093,-0.595116915935727,-1.3559701622486,-0.682127293294849,-0.480610874514015,0.986425845095712,0.0155007364824131,0.970808689173591,1.5771642715741,-0.68721599482046,0.689238841255079,-0.181237176548753,-0.860300248571586,0.348100789745953,0.354558706788564,0.619893005963045,-0.360933790663575,-0.387608414445855,-0.1629832482138,0.350638403394817,0.0161907663559702,0.673809110834297,-1.36232193623682,0.586347093622071,0.207427859295249,0.0633306537889023,-0.913530900428926,0.240059720233703,-0.3693051194734,0.565261315157135,-0.459665706487312,0.125442142601349,0.0878913906874034,-0.0123040646967072,0.0266864371839649,0.00817620861441981
"258440",-0.437790758187561,0.423305633281444,-1.76614958033765,1.29884394536865,0.396128894476796,0.484331057387862,-1.01357809840882,-0.838122373578513,0.47697802960169,-0.735489664842659,0.39116722861937,-1.18508175394933,-1.13346000819937,2.1345376442428,-0.771180200722714,-0.256256528052766,1.32076274779754,-0.457305470086935,-0.325282456928634,-0.443614396563687,0.381524972983031,-0.809212693085484,0.503273006937614,-1.21646934931147,-0.14079054846712,-0.283735935019784,0.498319603723791,0.333510683552607,-0.0558857990834172,0.664034521502243,0.546062179118223,0.650169143369094,-0.590154882020185,-0.288837619847417,0.982911718857023,-0.860759230365033,0.864369133941399,-0.186996527456563,-0.310477287916153,-0.0734367573754559,-0.0198048350499422,-0.0328408614003005
"258441",-0.517924246385392,0.666665605196607,0.811411008883463,-1.58453817095092,-1.29757354196124,-0.0446391620509642,-1.69413329287521,-0.226166449534549,0.72619203259956,0.452110484899843,-0.23035153476229,-0.717717373131857,-0.29368337796512,-0.594204195050822,0.514511617957358,0.994378167084721,-0.162723422384849,-0.41404625663125,0.360160083885756,0.494892796468967,0.945647321352284,0.394801972498529,0.0927077371589105,0.0786049175521381,0.915604645567566,0.742665141878684,0.199907780125376,0.268263102408441,0.508728412732272,-0.173257545473094,1.55691146866758,1.72244341092201,1.1940088494865,-0.588188475322355,1.09687516208125,-0.795438470419525,0.190671773093731,0.455526307524182,-0.166602622297505,0.214280645115336,0.21111905661375,-0.0260416116365499
"258443",-0.778397634692024,0.246594841109154,1.112805435124,-0.626499432276036,-0.424678900541729,1.43004583736015,-0.303627312760699,-0.435046616312332,0.238178718424425,-1.2812670654906,0.224349168395218,0.989036436439585,-0.528177653716992,-0.113480271043605,-0.244573830821744,-0.99316204429236,0.17950170094449,0.0805375558000309,0.0998269087572727,-0.357599731879038,-0.0291268227182279,-0.0926856327439784,0.0815640974412311,0.363579627185903,-0.580631048513312,0.558549955672633,0.229018841159708,0.63258636935452,-0.617271908422007,-1.11607770704882,-0.766402731137796,-0.70637447970336,-0.384917153517451,1.25878810917621,0.0150433943597201,-0.320857949697722,0.0707867281559287,-0.32677228972987,-0.0258408921510062,-0.037654982755179,-0.12005873822659,-0.00964373034613553
"258444",0.258185447773218,-0.235122420141159,0.108802319636908,-0.109495013766883,0.389605979770944,-1.06144055493869,0.534394005815272,-0.751647509594094,1.28776910479711,-0.0961208334420198,0.21846392394137,1.31619370668551,0.62692426159296,0.979628257540554,-1.16570521184695,-0.361738969651547,-0.69820725899499,-1.05801131093588,0.249406417589583,0.930064296995527,1.20127581211721,0.579717743273543,0.548358334990856,0.283171958471003,0.641829690260062,-0.185961805431926,-0.48083399731303,-0.885904593059644,-0.465315563965458,0.481270280210976,-0.0655638389694133,-0.173918740909197,0.0745654319241602,-0.0506329032482442,0.337208038936467,0.659048350147674,-0.0338214304769253,-0.497547291650022,-0.215989132150041,0.067931875748292,-0.033933812416815,0.00380087742752189
"258445",0.510037265984311,-0.383146421121766,0.366869161494033,-0.370757724047635,-1.17707490697133,-0.0493668964116366,0.215738589223345,0.292096739371181,-0.883765150726545,-1.69994997327892,-0.371968123834105,-0.750037981529482,1.46192343511634,0.0231509169620905,-0.144397165395566,-0.263735683973348,0.742672104882246,-0.772227066729447,0.373416924770846,-0.764124317331095,0.287126650503775,-0.0527386675401296,-0.967209732184406,-0.785928506633724,-0.253248359362266,1.08726216613451,0.157619686854811,-0.0870209615683042,-0.915259434865549,-1.49445873575835,-0.488067445618823,0.477279821893487,0.0702024369896559,-0.369130439450244,-0.380621320086999,-0.399813895631256,-0.262173626788231,-0.481927983221263,-0.310236767244249,0.146583064841809,0.00422591603132939,0.00683754260275171
