"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28"
"11769",-0.476813154122955,0.556359511466171,0.910226941240006,-0.906432211034392,0.755939710163089,-0.34715122354629,0.194471593330588,-0.945076013228162,1.2951821632445,2.38351708280578,0.150701879755558,0.523270838855585,-0.660084186904958,-0.178512649962681,-0.165801822183316,0.901948925333905,-0.968543154618939,0.25752368183261,0.169414164880937,1.98466628163641,-0.560751247079281,0.475361525108036,0.434145750543038,1.06022852807011,-1.18475737328729,-0.0955156221007871,0.60008207122076,1.2951844704
"11770",-1.56895880550378,0.481534945035784,-0.294833597447383,-0.206146602780715,0.631118491408416,-2.22736949578976,0.0157906545163585,-0.239433959424061,2.26129307498469,1.67277893342581,-0.757815379630995,-0.269198915773974,0.314737483782075,0.51990902736281,-0.788358741376248,0.0103990523783437,-0.0952772641898204,1.348787184465,-0.738996633659998,-1.31807789544099,1.2713002851896,-0.179096701794215,0.95333230227271,-0.0404461508597755,-0.335390904452349,1.00611869683128,-2.84918028939174,-0.821447277697438
"11771",-0.126419256217083,0.359066406823585,-1.02009507835212,0.745594930635287,-0.447975718428675,0.338988410121704,-1.34917910856001,1.41248896040484,1.59162712939016,-0.252117317761488,1.57260630164863,-0.958812078238607,-0.433952906566579,-1.25200107896477,-0.875520383948214,1.30525630206365,0.419580536130619,1.03994579820682,-0.160051717550448,-1.43438690280404,-1.40281558235862,-0.577490566357631,0.0399403931821532,0.763027746740328,0.234759423089491,-0.74993722145783,-0.138850487035299,0.905698723398753
"11772",-0.0714315552109403,0.21462577897294,-0.414692111422605,-0.58670255008875,0.799756968974496,-0.174727094267013,-1.1045003346056,0.0596393246700661,-0.648004791788625,0.920335017068098,0.584000179352352,0.366013586808223,0.463144418634412,0.565415345813344,0.196604594055453,-0.322715349579706,0.462129993442347,-0.30422322434365,0.2256478931902,-0.0381004306380906,-0.407898852825848,0.667599576625969,0.608034159547463,0.804252566823888,0.571973241263821,-0.126481708411608,-0.15174224538906,-0.9779196477439
"11773",-0.948474579142018,-0.97108814022173,-0.795172510669465,1.02855313274228,-0.503933760824028,-1.92972213296631,1.24520132664999,-1.77644969029444,-1.00165137642985,-1.31068682876027,-0.0013616787042211,-0.0819683625064619,-2.0045779157929,0.706628795004873,-1.199651572044,-0.307469920445242,0.342130850323345,-0.839947848100445,2.05947365556688,-0.926928092819464,-0.905284478035254,0.137349470459245,0.224984746197313,1.48834876904454,-0.304471440085313,-0.743504944756995,0.0939636879211166,-1.15948285852833
"11774",-0.38556581315299,0.692828034251031,-0.305268002709652,-0.851152191384377,0.158440271949318,-0.557301833621952,0.423221330834076,-0.538077487283391,0.122541726144907,-1.21297283978767,-1.41577395790108,0.0017584629905517,-0.265592261789375,-0.0978360889477999,-0.0797197071665736,-0.504027962518194,-0.266418124817045,-0.547417292676046,-2.16781601829532,-0.755862649763022,-1.46010225237304,0.435957624758977,0.035032345693868,0.317404905927995,-1.46945584208161,-1.03383277812134,-1.49285539585135,-0.927110962058153
"11775",-0.301257755254689,-0.11496648392731,-0.504905814427236,0.659422332853049,-0.23853561547741,1.1496014052229,-1.1882223744878,0.794275187274543,0.625207471521254,-1.84250820713372,1.27971668846216,-0.68593279312126,1.05099366236344,-0.136174504144294,-1.7643463043993,1.88957792527023,-1.17290524716403,0.386381871388825,0.28238104403416,0.107812046566133,-0.0648937852292649,0.119155331914191,0.419761032321924,0.300709917447454,-0.0200857794364079,0.164294318181858,-0.106173065589877,0.848563948735396
"11776",0.224313669577528,0.493649895222764,0.0708562912611857,-0.657245991798524,0.949778092553822,-0.0488379204030995,-0.353639391308713,0.581359377519011,-0.997485069858948,1.60666041578596,0.755976817277684,0.589881359081806,0.470875385669502,0.00110006667885135,-0.388838214840464,-0.300439851184707,0.559695509337124,0.126419078712365,0.795052795244523,0.337830458416876,-0.0178705799784749,0.248941707597032,0.623493894137235,0.658139398592392,0.399172789019585,0.121789938305142,0.0995714951911025,-1.05658848259329
"11777",1.23483661728715,-2.60168025640083,2.08226617740217,1.04604254274448,-1.2618711950578,0.0246015963965057,-0.302494960749018,-0.717319726308966,1.03567084501004,-0.325739455409206,-0.895774829955451,2.12736291735175,-0.0239117477584541,0.287805057867715,0.69591354390427,0.711620931799533,0.796958592942557,0.0749646987842129,-0.415810227634738,0.00187855361417916,-1.58553452927552,-0.115685798937979,0.449387602856218,0.309908877388611,-0.614318744413243,0.858676877015746,0.418672605347218,-1.00783955350021
"11778",-0.00894480602538081,-2.09898498710941,-0.509546780439379,0.479145175643847,-0.372431991880282,-1.58074165543979,1.66470501417385,1.15716433763064,-1.36355799322082,-1.80499738024386,1.13953524481006,-0.884832319697269,-0.0239720950864435,1.48864599513286,-1.9228179315455,-1.44893990852841,0.416104325602802,1.37013344328833,-0.874765277865716,-0.69132004494264,-1.38709140130039,2.40727479320247,0.622214381867052,-1.39819514946894,0.600422310159076,-0.0581785744831666,-0.358790508853712,-0.227711168891434
