"","x"
"1",0.165590419
"2",0.219598784
"3",-0.098528372
"4",-0.118145989
"5",-0.132866488
"6",0.360951556
"7",-0.036135064
"8",-0.00928937
"9",0.195852293
"10",0.202644719
"11",-0.153173195
"12",-0.073861824
"13",-0.050046609
"14",-0.045746372
"15",0.094358815
"16",-0.089302228
"17",-0.165164398
"18",-0.017193065
"19",0.011870755
"20",0.209013595
"21",-0.127064334
"22",0.121290578
"23",-0.010205494
"24",0.092240705
"25",0.253278388
"26",0.185026063
"27",-0.05479251
"28",0.025672092
"29",0.13347341
"30",-0.046865807
"31",0.05486144
"32",0.079997076
"33",-0.218776272
"34",0.228229059
"35",0.088252677
"36",-0.148017214
"37",0.150793089
"38",0.018091096
"39",-0.141483353
"40",0.334583296
"41",-0.014117943
"42",0.017159118
"43",-0.102283166
"44",0.400065197
"45",-0.15538262
"46",-0.194226013
"47",0.274810685
"48",0.071677818
"49",0.104914917
"50",0.155859126
"51",0.165233149
"52",-0.127535926
"53",-0.064102934
"54",0.105375065
"55",-0.091669963
"56",0.028562679
"57",-0.017689393
"58",-0.138309942
"59",0.019411339
"60",-0.127892481
"61",-0.100603328
"62",-0.080476151
"63",-0.027621375
"64",0.078873409
"65",-0.196322904
"66",0.077981843
"67",-0.031953083
"68",-0.306290017
"69",0.044577731
"70",-0.046179877
"71",-0.105924652
"72",-0.330189334
"73",-0.091373549
"74",0.056457175
"75",0.107552304
"76",-0.050476239
"77",0.058923496
"78",-0.00495051
"79",-0.148405956
"80",-0.024216877
"81",0.135231628
"82",0.101024403
"83",-0.14998822
"84",-0.172103511
"85",-0.248081492
"86",-0.038592087
"87",0.014237298
"88",0.05961038
"89",0.20182289
"90",0.005108012
"91",0.234371199
"92",0.173358454
"93",0.329157485
"94",0.056554689
"95",0.399702086
"96",-0.1767938
"97",0.05364169
"98",0.302793397
"99",-0.060180889
"100",-0.076418863
"101",0.320393218
"102",-0.078430103
"103",0.128684296
"104",-0.057928966
"105",0.110980405
"106",0.337463869
"107",0.104180469
"108",0.169679059
"109",0.087957277
"110",-0.121830748
"111",0.001779689
"112",-0.033212708
"113",0.062043561
"114",-0.092815147
"115",-0.109689341
"116",0.095986022
"117",-0.117407785
"118",0.077327384
"119",0.095912708
"120",0.028149857
"121",-0.035174356
"122",0.016989364
"123",0.249525441
"124",0.024734987
"125",-0.07953112
"126",-0.117689298
"127",-0.256663726
"128",-0.092910574
"129",-0.089656578
"130",0.149298801
"131",-0.081812309
"132",0.090785279
"133",0.000921978
"134",-0.099065171
"135",-0.055368827
"136",-0.132751094
"137",0.137240304
"138",0.038571729
"139",0.045468582
"140",0.11563064
"141",-0.020887838
"142",0.08440031
"143",-0.121770964
"144",-0.032234774
"145",0.105590476
"146",0.276405944
"147",0.130564107
"148",-0.146229611
"149",0.069804801
"150",-0.037411497
"151",0.060982837
"152",0.245171084
"153",0.058069123
"154",0.070778741
"155",-0.03089063
"156",-0.001614915
"157",0.087027563
"158",0.144881858
"159",0.031802191
"160",0.120931401
"161",-0.173522638
"162",0.020953192
"163",-0.143019424
"164",-0.166102515
"165",0.027788414
"166",-0.11321138
"167",-0.111806856
"168",-0.017689334
"169",-0.04320042
"170",0.181604041
"171",0.157278432
"172",-0.192689346
"173",0.112552418
"174",0.001451029
"175",0.217036618
"176",0.174846782
"177",-0.060899184
"178",0.057568206
"179",0.060742034
"180",-0.006991611
"181",0.029185666
"182",-0.201410757
"183",0.028877868
"184",-0.108982609
"185",-0.025563286
"186",0.052073969
"187",0.056054248
"188",-0.232319282
"189",0.207928433
"190",0.262851133
"191",-0.068442868
"192",-0.002706395
"193",-0.173207985
"194",-0.09587519
"195",-0.234723554
"196",0.204291476
"197",-0.095619665
"198",0.009026422
"199",0.157378806
"200",0.30166532
"201",0.184417142
"202",-0.129980253
"203",-0.040612386
"204",0.03488852
"205",0.239124788
"206",0.208272232
"207",-0.11158161
"208",-0.04139279
"209",0.120065703
"210",0.007333888
"211",-0.093360291
"212",0.059179558
"213",-0.259128259
"214",-0.017689334
"215",-0.086040245
"216",-0.091383622
"217",0.109267129
"218",-0.024678813
"219",-0.09412937
"220",-0.161731885
"221",-0.031324194
"222",-0.030898617
"223",0.218674196
"224",-0.121932851
"225",-0.017689334
"226",-0.012328492
"227",-0.062782155
