"","x"
"1",0.046907729
"2",-0.548185104
"3",-0.289965206
"4",0.146988935
"5",0.114366359
"6",-0.00367766
"7",0.17520482
"8",0.022705144
"9",-0.055817598
"10",-0.013973528
"11",-0.011218244
"12",0.185524172
"13",-0.075500244
"14",0.00367648
"15",0.077176666
"16",-0.029318715
"17",0.273379421
"18",0.033057308
"19",-0.163986648
"20",-0.049926126
"21",0.208058571
"22",0.013546562
"23",0.189631199
"24",-0.188618327
"25",-0.087262774
"26",0.122074699
"27",0.036909198
"28",0.053869581
"29",-0.103837872
"30",0.175974464
"31",-0.005357886
"32",-0.083779896
"33",-0.059502864
"34",-0.006481672
"35",0.099313235
"36",0.142124271
"37",-0.009699488
"38",0.059798812
"39",-0.064423585
"40",0.019516563
"41",-0.02870729
"42",-0.029182935
"43",-0.028157258
"44",0.028233981
"45",-0.133567357
"46",0.358140564
"47",0.121004676
"48",0.11922512
"49",0.140560603
"50",-0.00491097
"51",0.0065608375
"52",0.035128688
"53",-0.006491924
"54",0.470288491
"55",0.07839725
"56",-0.393219257
"57",0.02835164
"58",0.027348136
"59",-0.035932327
"60",0.166337943
"61",-0.019479657
"62",0.032638406
"63",-0.031988645
"64",-0.116058553
"65",0.179975366
"66",0.144551611
"67",0.097426033
"68",-0.01352706
"69",0.057237839
"70",-0.145605112
"71",-0.182309473
"72",-0.177429104
"73",-0.064571882
"74",0.050615882
"75",-0.265247846
"76",0.082423305
"77",-0.02139082
"78",0.123183941
"79",0.023719167
"80",-0.081308687
"81",0.0543949365
"82",0.028762197
"83",0.468315577
"84",-0.103448058
"85",-0.09206512
"86",0.192613339
"87",0.117715811
"88",0.018153762
"89",0.056591606
"90",-0.058286691
"91",-0.533830905
"92",-0.011388565
"93",-0.140601302
"94",-0.007743621
"95",-0.029032255
"96",0.036756968
"97",0.128758049
"98",0.012397503
"99",0.109890318
"100",0.095721697
"101",0.018313384
"102",-0.193721855
"103",0.083950257
"104",-0.389332915
"105",0.090134239
"106",-0.050476516
"107",0.023610925
"108",0.025572156
"109",0.057649707
"110",-0.392321611
"111",0.192277646
"112",-0.260082567
"113",-0.041032577
"114",0.105277156
"115",0.023299193
"116",0.050838804
"117",0.09690473
"118",0.009877181
"119",0.019061899
"120",0.149072027
"121",0.077480769
"122",0.238965129
"123",0.139172172
"124",-0.256911898
"125",-0.01334467
"126",0.126787877
"127",0.019685602
"128",0.03493545
"129",-0.240597988
"130",0.01611433
"131",-0.006633544
"132",0.002114629
"133",-0.17673179
"134",-0.007625246
"135",0.055370426
"136",0.140875315
"137",0.023719167
"138",0.110034322
"139",-0.15821656
"140",0.024596309
"141",-0.017850185
"142",0.01064465
"143",0.0364537
"144",0.08707354
"145",-0.469880128
"146",0.144172167
"147",0.074080801
"148",0.040762639
"149",0.250711655
"150",0.076174712
"151",-0.064619208
"152",-0.069997096
"153",-0.007583762
"154",-0.010887647
"155",-0.110077465
"156",0.042061305
"157",-0.02244308
"158",0.044776654
"159",-0.0844095
"160",0.091998672
"161",-0.188452983
"162",-0.208022499
"163",0.060474372
"164",0.019956088
"165",-0.135255182
"166",0.041064596
"167",0.182199454
"168",-0.11333015
"169",-0.019722367
"170",0.051317906
"171",-0.024647141
"172",-0.035646463
"173",0.079686498
"174",-0.448397303
"175",-0.061710561
"176",-0.044380093
"177",0.092136955
"178",0.208320832
"179",0.102503395
"180",0.090311622
"181",0.078911042
"182",-0.001180435
"183",0.081966018
"184",0.121925687
"185",-0.047476137
"186",-0.15576073
"187",0.043846821
"188",0.017341828
"189",-0.047070647
"190",0.044682478
"191",0.090267515
"192",0.007888889
"193",0.091337776
"194",-0.048451567
"195",-0.005764866
"196",0.097208595
"197",0.125895357
"198",0.088919139
"199",0.138380742
"200",0.045281028
"201",-0.010172749
"202",-0.063838149
"203",0.123707151
"204",-0.094976211
"205",0.020746564
"206",0.077144956
"207",0.057640409
"208",-0.027080203
"209",0.012887692
"210",0.102305865
"211",-0.309782768
"212",-0.04034164
"213",-0.140565837
"214",-0.02406838
"215",0.082480287
"216",0.132443881
"217",0.133988833
"218",-0.147043908
"219",-0.253385508
"220",0.082273817
"221",0.066859936
"222",0.150253748
"223",0.309345102
"224",0.093093848
"225",0.087447857
"226",-0.133972252
"227",-0.019754553
"228",-0.018175984
"229",0.0065608375
"230",-0.067009175
"231",0.188582277
"232",-0.387805844
"233",0.000885582
"234",-0.034071231
"235",0.119095301
"236",0.189298844
"237",-0.361787582
"238",-0.298422122
"239",0.067634797
"240",0.092675781
"241",0.087033963
"242",-0.167809511
"243",0.182342743
"244",0.005447363
"245",0.460542297
"246",0.11454997
"247",-0.025153661
"248",0.067042327
"249",-0.002509261
"250",-0.058699692
"251",0.023719167
"252",0.524320936
"253",0.00733838
"254",0.221235609
"255",0.108669257
"256",0.005947089
"257",0.211442566
"258",0.0642421
"259",0.227988338
"260",0.081376886
"261",-0.241161639
"262",0.046242809
"263",0.191716408
"264",0.048711752
"265",-0.053205991
"266",0.18255887
"267",-0.294410015
"268",0.040219283
"269",-0.057683611
"270",0.025596356
"271",0.167384362
"272",0.010027384
"273",0.096999502
"274",-0.473960782
"275",0.016767001
"276",-0.030206824
"277",-0.113747144
"278",-0.031237626
"279",-0.06730088
"280",-0.064278865
"281",-0.074027682
