"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38"
"222559",-0.627994634287595,1.05936432053298,1.39791128385425,1.30669692851579,-1.0145242167578,-1.13030142638134,0.31697768107762,-0.112944124089464,-0.510475861783284,1.14346268598499,-0.192260053986768,1.0578847920987,-0.940899798598625,-0.170232769348395,-0.285614398661823,0.54969482435019,-0.652187395475576,2.03683945292137,1.08301015911595,0.170200607789977,-0.36414732272114,-0.729591526979168,-0.904418249226012,0.798114226082052,1.01900356237237,-0.428599714962923,-1.53427340772771,-0.906442470529151,-0.708740752868481,0.334635471107587,0.295023761272584,0.167141259822867,0.211590849046431,-0.0983971489138206,-0.377052746499717,0.245083787216858,-0.315907298898096,-0.97466838188697
"222560",0.0402961551736406,0.948205385832668,0.398888833373358,0.660762476068267,-0.822878871589639,0.467918596359903,-0.201363246912482,-0.252347224400838,1.22069795638477,0.426016479877597,-1.47814169724382,0.373485238540313,1.69915037673986,-0.695202087761413,-1.71819946096019,-0.181563292655915,-1.49202217786038,-0.457524036353979,1.65873263496881,0.020202832310087,-2.11322769739562,-0.994229748118453,-0.890002740584809,0.36841441667474,-1.00252685672426,0.215953519678458,0.71215715901393,1.12325775142392,-0.919024292454485,1.18763870644541,0.259134846305419,0.825942593396946,-1.38657340429949,0.0634972225179472,0.166381705632435,0.387438803014962,-0.338854272291112,-0.459371685560767
"222561",1.9785528685881,0.942092922150577,0.777654953853759,-0.0688620523007584,-0.898317438781988,-0.462027279827526,0.0987864129100927,0.185143283573438,-0.303717428793751,0.597377205446577,-0.420591196395588,-0.278318058484105,-0.634932828370046,0.076205709389329,1.28070665081778,-0.792709510407903,-0.853193068553319,-0.130187917687547,-0.0737638758443837,-1.34741941578734,1.38454798383507,-0.234379991191352,-0.116746099057187,0.576079938108481,-0.469564154993475,-1.70340270193186,0.162101340300085,0.134919533322161,-0.513317278895757,0.804857282791362,-1.15537207789909,-1.19440288084533,-0.292856265460768,-0.349884515266735,-1.28017424513472,-0.496475182711311,-0.186876897979489,0.297646472375232
"222562",0.814150796682422,0.625712841289905,-2.00634146988954,0.0231296081864076,-0.627034141496075,-0.355461574371286,-0.547993728291335,-0.699854103519577,1.52604605268453,-0.172428376101235,1.18025593985316,0.0952206086475906,-0.263972641053209,0.194188147734604,0.224014850122475,-0.447191111038092,0.623049469045045,1.35125423032616,-2.24064271773919,0.397523465878777,-0.357141678408517,2.85650260177959,0.457634774007812,0.386968909902524,0.885313522734583,-0.064306558071898,0.89428024363273,1.33736448516939,-1.4321570500489,-0.969465361302512,-0.988678883094699,-0.558781822108419,0.523704953388381,-0.598900490648469,0.950598263497542,0.691272946023325,2.0577982218168,0.750050413544233
"222563",0.698447533221757,-12.2291472145653,0.803211115364874,-5.83270592782948,-3.37233440569758,-4.08417454590189,-2.28181543740363,-9.60439659686054,-0.605839966855173,-5.70372611096143,-2.95330507261134,-4.67084392575781,-5.90597184883798,-0.504060617339464,-2.04684247636378,-1.92736467189891,-1.31694230539028,2.6038424529133,2.1261847145542,-0.651301748613559,-0.658215599480529,-1.42209687473209,-0.483157168727815,1.59695285104825,-1.78388410483914,-0.391365381332998,1.89149397241426,1.1773878984964,0.263186321041363,2.52514143375289,-0.463883326241059,-1.82289550529873,3.99981355195071,-0.422263012583215,0.587583386504908,2.99696238091866,-1.29803660328542,-0.464263018876294
"222564",-0.385629289733641,0.168751464746201,-0.0461681245229672,0.0587410303444924,-0.670626780598298,0.0628113716720477,0.710822470037906,0.0452863085919637,-0.840201650174081,-0.226792263257292,0.0491960181208003,-0.858180121867879,0.811688671265617,0.129315847492448,0.340653614143176,-1.02145235026957,-1.80606077150064,0.0845519929084869,-2.02887048991392,-0.695436283079572,-0.49020913126089,-0.568486662180468,-0.0761932810170148,1.21319744348618,-0.0027697163976535,0.13065940533773,-0.915133655084437,-0.285565441550253,0.327990383874878,-0.288941989386194,0.777492318338043,0.067971471922971,0.307513300165923,0.0543704003156479,0.283404793843558,0.364908012029342,0.753488205395082,0.143737141204637
"222565",-0.0967476334018052,-1.6487932457172,1.02496594743004,1.7733016221013,-0.402363291174953,-0.128457757896192,-0.915430430795396,2.76328277896635,-0.358785473230436,-1.34081048920296,-1.32699668605262,2.12357205555136,-0.896962573839847,-0.383897393268397,1.34734586983197,-2.15429367619257,1.68492422195068,-0.342207047048054,-0.411595943658868,-0.201581521482665,1.73824053056518,-0.0912618178779055,-1.82309565581266,0.669196704986,-0.554554649795609,1.05086050045558,0.421600748977971,0.519198202885866,-2.38379148522285,-0.719204461169159,0.992578069870364,0.663052528940246,0.604853436685389,-1.33986540216111,2.64000407959601,0.489556629150509,-1.78920854478012,0.688787988874281
"222566",4.70401209011277,-0.350881094940449,1.27102054223169,0.640702609790973,-0.270063326548802,0.299632283348044,-2.89943874645703,-2.56653911055848,-3.5543458096868,0.00281185226398317,0.276602041737345,-2.30332645194057,0.0040432026925059,-0.389255130211615,-1.20523391219762,-1.40451632656703,1.9081319954102,1.54715919398555,0.328292647490263,0.827346896284211,-3.16424774698528,-0.123943200848361,-1.47492340688633,-0.985821991733672,-0.760854731801851,-0.227394832299977,1.05931091882396,0.0174923628137736,-0.913198595076144,1.22190856422017,0.744396558552364,0.684561542032978,-0.74086919835543,0.0841455456840997,0.360063910419096,-1.11602883467645,-1.67328200764795,1.98436831899176
"222567",-1.11804812721518,-0.980989900651067,-0.221285145354753,-1.49208259661222,0.361936522392215,0.835558890189671,0.0774203494332438,0.474025263636636,0.027026053786458,1.14582848586545,0.683384038500714,-2.23005662569741,-0.148750968903149,0.0895144891708893,0.319976546959273,0.512910581970214,0.134240439271848,-0.261478677980335,-0.324796501278629,-0.799776993254684,1.20616736874429,0.384861649370168,-0.539819282905195,-0.788459030925469,-0.756643889739166,-1.31538821460045,1.58390674162496,0.121425809444433,0.707654023215223,-1.0337297884752,0.890741080108021,0.363364200501179,-0.662270523648242,-2.13856538166683,0.333888212193542,-0.271431517896882,1.03902237106309,-0.0513215677788772
"222568",-1.19277008939145,-0.163396911697214,-0.0186118200827514,0.414247361491407,0.98134231000934,-0.541719579667046,0.154824811431551,0.107128055520127,-0.303401968823808,-0.938864736012327,1.33354203690614,-1.03272104101849,0.843060212673976,-0.24793572937469,-0.489530241339927,-1.06709755147423,0.867963882452508,-0.203917933045287,0.87683337774556,-1.46491076663104,-0.156104676892381,-0.080791608712997,0.239595636188536,-0.590170648605276,0.260253229849331,0.272225176990849,-0.918353710525008,0.313975130509918,-1.5436477391751,0.0238220756318809,0.279942659741438,-0.204619090499146,0.576789330205574,0.63638677049391,-0.472014512131023,0.31587992374228,0.267641696123986,-0.437072443976945
