"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38"
"246080",1.94958369438705,0.282420135304196,-1.10812841820661,-0.297391588888543,-1.81247389132424,0.841882407357046,-1.17685373197191,0.390823721910197,-0.0747985576042066,0.325477842786986,0.0120805452266972,0.708184560432531,0.23147641978427,-0.303821410360999,-0.695072918826555,-0.161427047087131,0.344108340486478,-0.326974350497083,-0.763089013226465,0.764566616332299,-0.0764125190225528,0.313975442960318,0.40959944301632,-1.42143874757661,-1.91664611255648,1.33594477613221,-0.645630618300144,-0.381367808078897,0.769444046573338,-0.077610201927685,0.381048367279767,0.0450371023290348,1.10746868448402,0.69548978221078,-0.469798646822704,0.692005251166969,0.682126034678213,-0.0087920514650375
"246081",2.22550841494957,0.345932384123114,-0.00431911611777926,0.200891309277324,-0.0256949335559316,1.55432331117831,0.357868257970734,1.00343000730591,0.119792288725239,1.45210886833726,-1.01929379224562,0.318639237795466,-0.747536614109872,0.75481885158874,0.264093181098546,0.468632226357303,-0.132276790686239,-0.0688388784431016,-0.285806109252002,-0.339940137391205,-1.22961853958439,-1.56747750865633,-0.943835072411374,0.07034910037376,-0.628288250550769,0.124310070472094,1.51343674131019,-0.343757065712639,-0.0200013998468292,-1.24204751384937,-1.61523595403191,-1.48961681457886,-0.789529604166097,-0.429836975501489,-0.686405632938223,-0.675667814968267,-0.140544437663491,-0.0132282451589166
"246082",1.41661455898279,1.31117193889474,0.165568256117009,-1.02210555421224,-0.437361567415477,-0.471233631630263,1.67298796449152,-0.925176122390311,-0.174344547999304,-0.738148776944088,-0.396645138457853,1.74158836351883,-0.383879128998356,0.511712321636065,0.826515225439162,0.844279599982955,-0.790766315314692,-0.0199959948739046,-0.824264439158877,0.0955157171866416,-0.154926809734752,-1.35141617486057,-0.786634649486389,0.700551482026593,0.372719280364634,0.347710630909496,-0.417217285565791,-0.185205771441669,0.218012406530698,-0.740930644909646,0.526793235342131,0.558320672506847,1.19389045032423,0.901681141657914,-0.467563238245229,0.533459796112313,-0.331279081184828,0.0120925429492876
"246083",1.99458068994559,-0.415133196786543,-0.448023668209953,0.304638227048292,-1.64724942870802,-0.773363409964975,-0.458634712314113,-1.56090738576389,0.436887538288907,-0.572750262886832,-0.904619568355055,0.59632268993336,-0.982786318526621,-2.21460482188697,0.310550294530981,0.442418702982182,0.421617991384115,-0.154007604389695,-0.564922618076341,-2.50850837291517,-0.174436030233437,0.369965148567821,0.0159105397464879,-0.645271606974225,-0.906345921553312,-0.0277527343861718,-0.33548308302668,0.35238678600758,-0.628465071884738,0.607890667306901,-0.482612168098138,-0.157478883617423,0.0866162005887998,-0.148389302255791,-0.671123569744668,-0.623835136225049,-0.659242768140534,0.0508433298095725
"246084",1.02994674502897,-0.389284639605325,-0.486169519565115,1.11195574249152,0.360949442109305,-0.944312419293725,0.497616622882838,0.369815181316059,1.90266917691414,0.505126360150755,1.84531999631233,0.289587008160918,-0.853818080048421,-0.440729293137139,-0.768885139633548,1.02941151339416,1.13329942446734,0.0940866613219595,2.04093654631069,-0.960931822331267,1.46889222978023,0.85013039241022,-0.725021979577162,-0.814905115550591,-0.134030975334213,-0.362346828251064,0.598749113484622,-0.45391433076376,-0.917268003621772,0.379718251366986,-0.146682572569079,-0.236331892325577,0.69818099090454,-0.349616780159987,-1.7380551475372,-1.69822189880855,-0.701254365083208,-0.00974103592291574
"246085",0.959792580392991,0.530384757653524,-0.431245708611583,-0.0106978707231276,-1.81604851703954,0.924418089184212,-0.161845429471953,-0.116043494938202,-0.61709314278715,0.0229738204819533,-0.410561788676842,0.334503564900683,1.1885097353197,1.29419276181909,-0.734470081166565,-0.869734010220063,-0.0620712612875788,-0.37451547187508,0.645402431132904,0.932220983820356,1.79303994465122,0.513153668179236,0.332774665824219,-0.843038058260288,0.171191411837931,1.09627835279179,0.44507634610872,-0.302378235356131,0.826831336725588,0.235641228268405,-0.332995334660478,-0.292064928303821,0.395922890313237,0.383723859719505,-0.73533293330705,-0.789765001954205,-0.411794550709812,0.00943566738351589
"246086",1.21299721976457,-1.21405499030166,0.0519774688988436,0.997206698141487,-0.922724885572086,-0.549407960152829,-0.695133631105482,-0.169021810435385,1.87720630297774,0.0474752415902299,0.184256293122009,0.0669480726945728,-0.151558617434121,-1.58473269061532,0.202829289532913,0.413075639673114,1.53874415017029,0.163961778935297,0.0751813040293881,-1.07680462582934,0.4987389526295,-0.985606137805842,0.254870080825235,-0.315766019560478,0.436539872014149,0.783181159453475,0.457532112448693,-0.573051430277318,0.0486450059707043,0.759902144754809,0.61259949063725,0.544310417352684,0.814037635212368,0.820010706362056,-0.862611195834997,-1.00652953175351,-1.1390661564626,0.0415438437170804
"246088",1.53236722488894,0.924468381318016,-0.989865083297809,-0.635435439065177,-0.298354679231671,-0.0184577337284439,1.60593374931876,-0.730828331079136,-1.82138646412177,1.63332859096892,-0.782529511136018,-2.69713470462983,0.555232148864109,-0.755739687677236,-0.72460942379852,-1.30009739777734,0.796086804133979,-0.960351036960787,-0.741799614586353,-0.984266491632156,0.313715206344274,-1.07492649772326,0.0261408852183819,-0.499700733995487,2.15684324323078,-0.5613247301862,-1.16612641747368,-0.523657831567875,-0.61256306358881,-0.538924116810859,0.400040457472562,0.282442570716155,-0.573237138151745,-1.28980638005733,0.258504152573592,-0.212452974691982,-0.18983320015971,0.0161618288689328
"246089",0.318548033978236,0.161181079468606,-1.30924749872375,-2.73826002080983,-0.325616670996487,-0.117801691898334,0.464459915969848,-0.090813413359656,1.23007596198696,-0.78511249362886,-0.967109252497806,-0.493317319801656,-0.238849838974625,0.593530106901333,0.340549963187261,0.164180602087249,-1.37041328728158,-0.770686410861347,0.0697591751514793,-0.0372812349740367,-0.279650987040286,0.515623122198688,0.189052058781772,-0.642563001272923,-1.13816159349908,0.154772776671755,-0.439738073891144,-1.43266267528655,-0.329348332049239,-0.47992452687632,-0.565441931119793,-0.840717328533384,-0.361522114594835,0.979419211818966,0.0550943099004883,1.6651614232507,0.0640520933294322,0.0871289638064393
"246090",1.48495009986933,0.99285665071965,-0.068369788028389,-0.411509670475874,1.89787507489375,-1.04060183125514,-0.919192624634111,-0.961942288365842,0.406729186340734,0.293581218541483,-1.14898454931098,-0.367034837837694,2.17056872774956,-0.393030769303048,0.666044775841949,1.46783921559013,-1.29308108125575,-0.949595201905314,0.362791820509678,1.17438701669976,-0.63455950049251,-0.406980352804359,0.122205968021568,0.223991041567001,-1.38519121186012,-1.16978587810963,1.02411762676579,0.763004989805964,-2.01284301370076,2.23940167580006,0.709844629765841,-2.05880191039781,1.6039573323787,-0.171092407862994,1.20446970057137,-1.95690942844024,0.0626437604871025,-0.003085064433501
"246091",0.445451518590468,1.16154918812936,0.970324572636208,-1.41463138565033,0.819961653866527,-0.192956873947911,-0.632198338036764,0.817894755507922,0.0815822438382836,-1.07940681623167,0.587583302637751,-1.7751591379287,0.184546388061552,-0.156572020769901,0.254808703415244,-0.0451527792759635,-0.671172736527434,-0.0684836059083026,0.102676942167885,-0.826449991597501,0.308184830166866,0.897174355950277,-0.177881722121629,-0.0470335668869006,-0.309127036763817,-0.417109515465298,0.670679136917436,-0.263634992789456,0.252420052015621,-0.0851496231119437,0.291716283852575,0.088257441970624,-0.0413528058596613,0.85243796045473,0.388092510217331,0.694558984106999,0.126666789127603,0.032166309122115
"246092",0.950494486440373,-0.709090850402499,-0.815189245883055,1.26005189553942,1.60468273853901,-0.192834449657268,0.309977719808527,-1.56523331871478,-1.235163754556,0.190586368673935,0.863430263478443,-0.222093634661524,0.641540694692181,0.177246993523783,-0.107109554567675,-0.414494563507775,0.296285233591192,0.0316533688613224,0.917525164080384,-0.550756070236947,-1.10253275985395,0.89330230042478,-0.230601543984525,-0.653161991084059,0.206684447910238,-0.898864554478731,0.149653132408172,-0.455601742263344,0.164227334877653,-0.142254955113905,0.695008497475163,-0.692162170985288,0.246662792881698,-0.905188606946578,-1.05222998839898,-0.379795718368552,-0.259274720420339,0.022958915729977
"246093",-1.07637553184769,-0.757773625620369,0.340553430890383,2.01778749266527,0.933398118600698,1.79822063020994,1.79757156326115,1.03626369372373,0.510189052398775,-0.375666782901193,-0.511816540781201,0.169337129425571,0.466630257682297,0.643808601892587,0.948119946068027,-0.321028402467629,-0.100671843427272,-2.01112129212365,1.46184675689703,-0.179959726184977,-0.136039948626682,-1.98742176264372,-0.0925201960020273,0.0184153071980723,-0.034904244606421,-0.352881984275227,-0.199351104758502,-0.0567396412799418,1.75795139443991,0.784630250919891,0.758499846596317,0.179242896586545,-0.808145262702203,0.138574049368893,0.135528210409099,0.20245210536077,-0.185959053812519,-0.00545271749340298
"246094",1.06113431613137,1.87345356756381,0.0127709382242919,-0.911166896452566,0.526563054630084,-0.0489733621403934,1.16200460445058,-1.93428362498654,0.411087660928846,-0.541852965424641,-0.0555382097054194,1.78808564751259,-0.039546665929088,0.481987009952835,-0.775716367112905,1.097158233724,-0.316340792245963,-0.0888916892982082,-0.803532015380659,0.243186184757422,0.34192196395221,-1.53342517642414,-0.907965130413754,0.830851236544139,0.220725763010365,0.271967805924735,-0.625984765317405,-0.708353380211063,0.209821765412174,-0.815613429668629,0.437048236323142,0.411849202841938,0.713993116569911,-0.330271778198062,-0.808928255698157,0.804963531001476,0.084178714227809,-0.014750418533306
"246095",1.02229900853905,0.0444988496176966,0.215271374903926,0.673140653147992,-0.222720067838231,1.48343548958073,-0.890967751086677,0.74349979507687,-0.0769885036314738,0.69646532772043,0.68818611552246,-0.305959447339801,-0.625631177219561,-1.12564148551637,0.713557571816741,1.35521372869367,0.856008654615135,0.617861033307363,0.186216178868143,1.48125948945613,-0.147344978288633,-0.456452992498464,1.03840736664116,-0.301401242448761,-1.61009831052421,0.261810566060138,-0.108731669820384,-0.236904507576759,0.921011850981793,-0.853058991666952,1.05639857816841,0.665036144127534,1.25688407036217,0.521298125179129,-0.718268091726832,0.288137158327488,-0.0181130910179909,0.00831953564706261
"246096",-0.399769432315218,0.992143698977214,0.784509994582971,-2.02684581148196,-0.371592502151882,0.292045358717299,-0.459395759051314,0.186992323892797,0.0870380948189193,-0.745806884737479,0.360203825184403,-1.22353050017482,0.180127021488302,-0.33358980852518,0.521984595336569,0.133054492220952,-0.476511011652145,-0.204659619410287,0.150715334214684,-0.515590596180095,-0.541080142301463,-0.189775340948031,0.519135504016987,-0.371225473385119,-0.490596277860563,-0.0572503491704634,0.546949153958713,-1.03027382632319,0.547159974057599,0.529415032630398,0.547533235732637,-0.454760461559642,-0.336956284116769,1.09839017235849,0.0685286873473404,0.857077434181664,-0.276159529537775,0.0117033974139821
"246097",0.644310163595587,-0.562168543930717,-1.2684969043358,-0.342224897431797,-0.72186200944894,1.01723380539515,-1.95059850796635,0.861234175427537,-0.744566163556795,0.0375331021984073,-1.62396229204763,2.22124733514431,-0.0542377286447312,0.88586948227356,-1.92106720136632,-0.172854420004406,0.296932051521726,0.451848853941985,-0.456431648757795,-1.06947690347131,-0.949714872337578,0.595052122250601,-0.370800217698082,0.550376752942753,-0.797367280300459,-0.421614280418615,1.41075237862293,-1.33481162014522,0.505892735972314,0.567686190837991,0.388039589490769,-1.00753277093641,-0.546465037219335,0.381321031875725,-0.612794633916534,-0.993478915081336,0.349084082252872,-0.0320340269475615
"246098",-1.30432554633257,-1.83874460568589,-0.703778761693259,-0.750520508350311,0.605648488063019,0.417046381474016,-0.0561810600030151,0.155460650592663,0.580110218414408,-1.29784987760368,1.0254746745017,-0.158956315181475,-0.634127615974391,-1.02964123301566,0.0179106619252045,0.329300854731078,0.0171388757638091,1.00605850790917,-0.368869824966265,0.728675192135763,0.656708678198204,0.603491676595986,-0.931137620589455,0.874564981376389,0.264711038700692,0.0877107253489047,1.03548779820962,-0.0758545384344843,0.601960294623689,0.354016282288526,-0.923177086095593,0.00537949534453549,0.459371604884065,-0.614230817493511,0.156834168034834,0.0209306578107368,0.246053080216775,-0.0165437493626714
"246099",0.355678545915406,-1.42848612330102,-0.143232119083527,1.52606662110105,0.275985644761084,-0.889990638253946,1.07449610461887,-1.22057818051868,-0.376321535600191,0.942115049460519,1.0640193870163,-0.130139968247529,-0.418963999444872,-0.0992369351622216,-1.69310246769423,-0.80528124192034,0.312168124631771,0.34361531481968,0.426586779476869,0.305982682656602,-0.603875558124327,0.641919265026443,0.546496528955913,-0.990114999671571,-0.445792256513482,-1.55976905483202,0.189943906218167,-0.299469014787881,0.43498862302444,0.0629887146416397,0.586088315588436,-0.872343751849812,-0.137522261112778,-0.160065011407898,0.706509840056101,0.350443752210178,-0.0549371630738685,0.0125157739139697
