"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36"
"100426",1.42176693854052,-0.623414516234384,-0.115369150186271,-0.468532275467428,-0.435038473584181,1.68607469319831,0.911355179530904,0.982067828122813,-0.835830207031643,1.16086232924082,1.19102072551842,-1.40145466862509,0.992940899544418,2.85512774024091,1.20744682340325,-0.981075878351733,-0.6847188066815,-1.00678643051182,-2.09825124232796,-1.24971015128241,-0.0123190196567361,-0.622951303680884,-1.22401711203025,-0.675214021173243,-1.33968400459182,-1.86119571793162,-0.277318278550192,-0.306534665544103,-0.13680536577368,0.735188292637214,1.77198486190164,0.0426353528314652,0.0544455269457696,-0.213797523705207,-1.39570850958585,0.374675692227239
"100427",1.32012929497314,-1.05666611141954,-0.0871596840753993,-1.32456920776927,-0.603367350598658,-1.02253961478015,-1.51640017850382,-0.636096951706263,0.118757138852952,-1.57212350706598,-0.612785498097454,-0.607645323203345,0.582337277828176,-0.608862020695367,0.311795391080177,0.0925077970643142,0.62471437676197,-0.0978125865597404,0.0068067129304127,-1.18765610777345,0.219281905198941,0.0557785097258509,-0.442943826949523,0.829523425525672,-0.0574944008538048,-0.509098522159056,0.188650303000446,-0.054967071232244,-0.935414017561736,-0.555326395300193,0.376233825222383,-0.259186436212664,-0.724819654748785,-0.123973594325153,-0.591749384083569,-0.718796219884484
"100428",-0.562065765102929,1.20031468658733,-0.324565147338231,-1.0590391241505,1.05323440236918,-0.162732704399933,0.242014692810373,1.32569772511459,-0.883668008902375,0.659554533495901,-0.688657842905086,-0.666041161297139,0.477264533687028,0.814482675569551,-0.0633373575300169,0.596786041215562,0.948675367622607,-1.46200179635813,0.282536816178935,0.740302495755345,0.251553308399044,-0.554092067033634,1.12184095308575,-0.456755064252307,0.443767176712024,-1.26601571944442,1.49435810612111,-0.482161577604054,-0.25605426183471,-0.279492392713624,0.339351116927331,-0.0309703544766734,0.168894666938462,-0.55636263310244,0.223082925622878,0.460711822113368
"100429",0.975004785534279,0.594392973828018,1.30134513092744,1.62414736100446,-0.154224438047855,-0.190399899509533,1.90485952546022,-0.401994111168083,-0.768274843653189,-1.21101032100683,0.85997381161084,-0.170529828172332,1.34794190903022,-0.146461977998288,-0.268911421975979,-1.1754687505112,-0.935108209475319,-0.0744564828047006,0.0625756600664743,0.692697717339397,-1.01211729393285,-0.0819941474466808,0.93480198558821,-0.460454051600137,-0.107931920171444,0.609754461056896,-1.48287273037254,0.000811948233180641,0.723437810490954,0.0281906152438444,-0.160211000666466,-0.325757354493846,-0.556787493846352,-0.359522436058649,1.46557845650412,-0.0900255834999154
"100430",-0.388981006970875,1.53741833231575,-0.129759607136306,-0.0124936933497188,-1.69147253246329,1.94632146340602,-1.33775183429022,-0.204496238226354,0.515272435038239,0.606107924512635,-1.53499493358328,0.560122450557167,0.235819282091488,-0.381689289720019,0.957925582706305,-1.09331032673954,0.060734140836732,-0.545267105822734,0.145344883201872,-0.183914688544759,-0.49686855801156,1.28948568100604,-0.786459717998616,-0.552243924602641,1.7437623848086,-0.502628567362255,-0.728416713436063,1.39154213283991,-2.22928299347293,0.691469704600011,0.214344537607477,-1.36449197600422,1.43753483174692,-1.41887306734029,0.699642363081245,-0.791381727624265
"100431",-1.3521847419455,-1.18829113299439,2.398402427252,-1.09903997023961,1.06590168565398,0.221262505386132,0.334645546677516,-0.433093101211265,0.142761221491992,-0.748193927349748,0.724870791762711,0.789606280151482,-0.243982994471539,-1.09299298178171,1.4497515855469,0.137675499079614,-0.375116372868114,0.181204188797021,0.374224854227981,-0.308660890707936,0.185450495813027,0.13024636726932,-0.206544975261028,-0.0720907505996835,-0.710671090260121,-0.132832302473272,1.32058400805177,0.0785730535157989,0.518173644177861,0.542214634377319,-0.887285484200282,-0.806223880290689,0.952607623915578,-0.705691268304889,-0.571130109352572,1.10970644294168
"100432",2.11711107358879,-0.923796895611601,0.0862073730311228,-0.500308848820115,1.21999933242507,0.754184564584713,-0.687932247983175,0.210463002568241,2.48745497672972,-1.26228170732532,0.480953246760321,2.62319550850797,2.25178524141586,1.80190987707244,-1.7406047574736,-1.24807058499451,-1.01934305617798,0.0378778711130933,-0.46196505217214,-0.111568518220732,-0.463135036651748,-0.79734700297978,-0.850573442018548,-1.32247234031785,-0.0321194311314098,-1.47465427069057,-0.337874416980404,-0.553327845500469,0.0953623713957082,0.541862916578174,1.66654548892097,0.198822011062965,0.64161028335241,0.78474336058897,0.423999210376264,-0.278069131011637
"100433",-0.404443232832901,1.67699146702539,0.099430811402403,0.363295640890963,-1.25417578463812,2.08052302182208,-1.06157017658334,-0.177215370531718,0.355057426571137,-0.114159037646698,-1.51452514168684,0.506148825467556,0.44770816605927,-0.839083467553478,0.395293283221457,-0.893600625909315,0.379494052476119,-0.669480027890573,0.617798756238942,-0.350154157356999,-0.669824359993151,1.36185736148762,-0.883279469667516,-0.543854193277062,1.92619249810153,0.00576637598956627,-0.162244565413103,1.60009249568296,-2.05218198338006,0.560983045571202,-0.00132716872406034,-1.28438817410113,1.51747327908438,-1.58506619339826,0.985976883397519,-1.28670295609218
"100434",1.37895751611528,0.237430985853808,0.89015714970861,2.27999766966145,-0.788906225273534,0.061217438630118,0.150200572054967,-0.202737499128571,-1.370093211731,0.942942724272712,0.750237939140698,0.206513802223084,0.278213275918851,0.00562001303044853,-0.749073872189393,-0.697767313383618,-0.420491449327989,0.66430320819094,-0.0611336862711657,-0.5039053616485,1.02758432343657,-1.12943870907521,-0.116851042721195,-1.58502442036808,0.804904407092702,-1.76746015878347,-0.00338048137410493,0.560519954075998,0.728433190598174,0.798201996925949,-0.887905214774639,-0.500455097506089,-0.361607024324666,0.0792775867102772,-0.797399604797973,-0.25322167906341
"100435",-1.51517323971625,-0.704486906169647,0.830448026426311,1.79185073990441,1.63319095588378,0.126568709971915,1.65119232480722,0.490788359624283,0.767630384104821,0.597077965949148,-2.49356807400732,0.707992705143757,0.0914198846402105,-0.910042581995907,-2.42025893407429,-0.297436746549826,3.02507528980334,0.345705569635929,-0.47559450709509,0.0958579469849883,0.856029226918738,3.56470181902306,-0.950349366726981,-1.06132761806489,-1.78778009102502,1.14794855743831,-0.415328536631313,0.417062621844539,0.215946484799521,-0.893672023941697,-0.144807336493545,0.399241376094523,-0.271876884880042,-0.302361805629194,-0.0081093851966653,0.923477914096591
"100436",-2.20316139778304,0.684828155631285,1.55250945260204,-0.485407867351597,1.37154804390731,-0.331762771089114,0.373189362019228,0.865939542325666,0.0539056315842648,1.19239508208122,0.246655151856464,-0.669264147251103,-0.524505359649492,-0.684313163755181,-0.122621176187006,1.09638445881146,-1.47235629575194,-0.721367590818628,0.117920053557845,-0.729855777185303,0.333686838167921,1.06060105565291,-1.25389128076751,0.0138091989831004,1.04957204206119,0.866272504308276,-0.16165462571937,-0.769097718459506,0.808123312108476,0.119434650882977,0.181932911748898,0.644463491790966,0.136955637471927,-0.071672590308387,1.12777702316303,-0.445861351183906
"100437",3.52834188214747,2.34050019539974,0.9856000393219,-0.207349514361566,-0.0968471618992795,-0.150513813912955,0.425805754382104,1.93007047301147,-0.0640267419036876,-0.227547954882907,0.640699817339008,0.387823939830421,0.456981952092971,0.0282104430664835,0.687256198099386,-0.900382537215886,-1.3252230931381,-0.496013443863127,-0.299873711182091,0.610041288575913,-0.225032423295,0.180711742536235,0.935652267401127,0.461145443905153,-1.10018374288143,0.737228334193287,-1.50865369463108,0.121756364268391,-0.203624639737232,0.402451172668843,0.911244993016408,0.496045616436552,-0.910095027943726,-0.93118380202907,-1.05809060614216,0.219534882495446
"100438",0.476284348327463,0.679238344947868,0.139922872736605,-0.0239070632600836,-0.778907554369301,-0.349327456829795,1.66141794984296,0.871123783518178,-0.872129668866146,-0.827881509804105,-0.370342705092132,0.625638489006303,-0.834767695133335,-0.30309068221007,-0.734772625028344,-0.344460295760163,0.62926956008718,0.569696446242203,1.0253577450959,-1.0683398685961,1.13101556793928,-0.901124626550401,0.139196347544111,0.0403613518443841,0.499826060528961,0.0322442111294777,-0.00222599545433819,-0.246525433665657,-0.737455530457161,0.541508710405754,0.0034183814759652,0.310500542842773,-0.0820044379521731,1.01331492374461,-0.143123917284775,0.341349943966265
"100439",-0.358519306381351,0.347675675476823,1.03138936416564,1.31336344657532,1.41421886905467,-0.359394174128886,0.881497168758823,-0.608085137699558,0.294345619941763,-0.115058462023139,-2.32658335615995,0.540706358231392,0.00280101380315138,-0.0961374495434071,-1.10615371619486,-1.70746930775299,2.30745411885683,-0.266752242165123,-0.993229030793878,0.21169423538633,0.457576394743034,2.33065801389171,-0.971927827369992,-0.908295922980216,-0.110123496748668,1.06081036428732,-0.149539726094661,0.897497878858131,1.17755638115615,-0.356877769552998,-0.13380677233797,0.369407243745447,0.145015063134198,0.0793237024988966,-1.29507450855549,1.29430271409762
