"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37"
"66162",-0.274452909644457,1.57765712318193,-0.340332416106942,0.668187516313309,-1.9950084584321,-1.4378085180633,0.5045964168197,-0.622276558904639,0.521831186813971,2.01403165272176,0.0659227611150814,1.54526545861941,0.211586709691551,0.447485295760313,0.446615833641936,-1.27700666473246,-0.0877310637336322,-0.781982110703249,0.0750208589672768,0.160846134092517,1.1303488544552,0.786430597262625,0.230582461389812,0.778316808615526,0.223133691520115,-0.162869931003439,2.02247623467716,0.826793947128545,-0.564460725830757,0.126301009319736,1.70011863736326,0.692822650622281,-1.73805502279709,-1.10007558426481,-1.08557536786175,-1.7205580409742,0.846109677269508
"66163",1.11418467612407,-0.60631702345962,0.478362492862566,-0.281572701746098,-0.101292537364448,-0.0229774789367691,0.568920772260485,-1.25267572883767,-0.242686690269299,-0.285224801437811,0.487755901625749,-0.247359845353639,0.168461002161079,-0.297437507600411,-0.000452565380668374,-0.37969817696411,-0.462459847253813,-0.302105525165358,-0.683973248080574,-0.557377779203455,-0.107298617230607,-0.117043540469893,-0.517057657344063,-0.0426139207164472,0.015949344110467,0.201605476445701,0.348203733055316,0.00511660884159354,-0.237346352953016,-0.801941054474582,0.226315922778213,0.534866218083938,0.594735484847673,-0.524603825347246,-0.493116729095956,-0.480682739048508,0.122509358900466
"66164",1.04061105032112,0.208543672047894,-1.56607642531982,0.195424003434063,0.569514255200527,0.60841234378869,-0.24481495049272,-0.109070020121519,0.461188882162321,0.341848635588954,-1.49602748840381,1.54912990393819,0.590667715392266,0.610996033519037,-1.13666355127286,0.0530290859654799,-0.808844849582486,1.36727862941517,0.826629994795576,-0.951994482311767,-0.840768061270854,-0.257463151699879,-0.150615303863708,-0.0874052396977457,-0.337764476119863,0.432600282908255,-0.76644642135564,0.161999937783592,-0.314908573799445,0.656622182153183,-0.0117471466474218,-0.810597742229321,-1.46211849824099,1.18463305177878,0.609079795877637,-1.05838141651934,-0.22270653293267
"66165",-0.74872477988382,-1.10600537094855,0.388758771326357,0.489227939144072,1.00836708892818,-0.63844856938453,1.19830267283427,-1.34885448961858,0.346459024453096,-0.461295884467549,0.412732790535809,-0.0211578280757484,-0.0211313751779909,-0.481054218351696,-1.4316714043756,-0.0572387531989379,-0.0552118124783555,1.17097200690972,-0.493987126192684,-0.391307893239445,0.201713476515798,-0.248832929311166,0.31544322276745,0.102901118953416,0.271264993934774,0.420847180554097,-0.540473469948241,-0.246225449314701,-0.544334851648657,0.410622008642775,0.608207592141242,-0.754481687917283,0.160209944541242,0.350960826766982,0.373794709208603,0.594631451519207,0.552158876082319
"66166",-0.506290932599742,-0.136693815943796,0.300242646416197,-1.06134501013402,-0.142460303354042,0.996428555994723,0.399804183842872,0.140642845497505,0.846420799074557,0.897033246690626,-0.780220066088901,0.87441920446358,0.120763774732106,-1.30167420744076,0.80274005316313,0.91526750635417,-1.04793364856682,0.516012170178633,-1.43322856399153,-0.175974088363621,0.475543690037601,-0.170799284047557,-0.546807256164792,1.01976411474398,-1.04082599995175,0.479130611766345,-0.528790265929921,0.957956068043684,-0.0115333029054723,1.20396167049343,0.45535151182522,-1.68957887679247,-0.464571473790371,0.565163222187494,0.101057846469219,-0.110707680552688,1.36375469333107
"66167",-2.72555668466253,1.36374550345168,-1.17154200391298,1.48752744462743,0.235161897001855,-0.484217032197841,-0.710628132559171,-0.967550619038241,0.105912860332117,-0.467235927904033,-0.0695018873237052,-1.33845542319601,-1.64544057282501,-0.996910241091674,0.00679716055477464,0.00861690980713173,-0.072578459204779,-0.384246315704506,0.452955122988539,0.856172729882125,0.221211611790562,0.58631059091733,-2.01917781790315,-1.22122255732707,0.487440289640405,0.408799079972564,0.461366111862436,-1.3960953017137,0.120258099131598,-0.494502453999284,-1.43091300401603,-0.127533040662566,-0.0853218792989436,-0.440174058446407,-0.978276037432468,-0.0771109613521999,-1.08936063085652
"66168",0.145516760055515,0.358479790141647,2.09587974428906,0.0850927805999671,1.27071281489729,-1.82176946362717,0.209621646970382,-0.715637180105407,1.67163249913017,0.0804721694419116,-0.934848671953079,-0.611341254916351,-0.301816061377998,-0.226408902146999,-0.883753758405242,0.426768909763048,-1.1475127528823,0.809379628022916,0.345916309477813,0.15973937026383,-0.0933863963269016,-0.464458868960169,0.431580893105384,0.727059790262434,0.79009517050132,-0.325130449228589,-0.238221305677373,-0.116338566106682,-0.666032586165559,0.0621642149885358,0.000427409137458704,0.94677040928986,-0.27552835714196,0.107325660142382,-0.130977865445635,-0.269801904971911,-0.544510514306296
"66169",-2.32287918296985,-1.32364051757784,1.5705015435574,0.388001120599986,-1.14816358265541,0.732652377466185,-0.860097918681862,-0.618363552985865,0.00848699325699694,1.91143381968016,0.687161722240917,0.0922353269846437,-0.321245263858397,0.127002255456499,-1.08758068673484,0.304095664895712,-0.37442830896069,-1.17773654909877,-0.610043096359938,0.0473891887223647,0.888380467047603,-1.01664260761301,0.54310813799433,-0.124038866735982,-0.0319296175789472,0.297766919004386,-0.633211260742064,0.892150096622099,1.47237896069374,0.87619370872431,-0.7484636148208,-1.16130548718287,0.458404384075791,0.813307405261235,-0.716731226765473,-0.619463967025551,0.794969272912916
"66170",0.01759977677448,0.38459482074482,-0.410817204113695,1.25579784147824,0.881042800813387,-0.310953146151333,0.137886167523456,0.134765629598926,0.493608313167122,0.340430024681546,0.0278957844053406,1.07889179513641,-1.29245302653709,1.62571123222103,-0.687921359393264,0.478302575210499,1.66117803365504,0.296511868323091,-0.460722962314476,-0.819114584421841,-0.173663406517947,1.02489614286038,0.00696468313137769,-1.01404823049271,-1.2330802781077,0.741796194670809,0.189299883710309,0.457066329073722,-0.112588586149981,0.305480186546063,-0.00750174659588767,-1.14837966729233,-0.352963404315364,0.756809613099188,-0.986745798276325,-1.05786929568371,-1.41266615502353
"66171",-1.50448532755496,-1.51990189173407,-0.13111797581862,-0.56618228334563,-2.15184058934323,-0.618218825672303,-1.12544645066242,0.879163238502939,0.381004787602407,-2.34728882147848,0.0236180402245514,1.29773208497339,-0.977829230494382,-0.496737446093444,0.270294656379272,-1.83845215635838,-0.332562749406269,1.88954859037327,-1.09904401636966,1.35285319078534,-0.604371458033642,-0.20515642664703,1.20816107823552,0.99642304347443,0.18682615657448,-0.279676609625971,-1.16402232177747,-0.268070992511701,0.387855299859927,1.24792068715274,1.50306190020025,-0.107995739912913,1.41108326930508,-0.827355263233791,0.0567695879250657,0.31694022247192,-1.07934143123605
"66172",1.11728366133379,0.859972355614127,0.886870848908231,0.150539315374415,-0.35140200859244,-0.340502937444976,-0.325191101025085,0.0696511138550817,0.86265908919391,0.460759523604755,-0.303303530623718,1.48547919195217,-1.01397241419562,-0.55565861748306,0.240974176037684,0.0472230275644702,0.170800356531721,-0.365544397468898,-0.864440402980638,0.453022604066388,-0.00655522463493644,1.16601586240299,-0.922108744340618,-0.748676625215609,-1.26277943808425,-0.69045102177486,-0.18656421007826,-1.38330761838419,-0.946826918683195,-1.36494511923923,-0.270046690751066,-0.639446961715268,-0.106657968321027,0.789286259080119,-0.444841607658462,-0.183931251299224,0.388433297208847
"66173",-2.24931559427875,-0.614518493374404,1.57335227242459,0.683629901879471,1.38991665369229,1.05532564132065,-0.60367616349275,0.0622668818523427,0.0659490309142373,0.0115765503200468,-0.382305428222926,0.552680830734874,-0.257745589897521,-0.41815056121685,0.618370262828599,1.27502478568118,-0.532813826815074,1.21275266396968,-1.48761053236148,-0.309437026961728,0.488539997334094,0.25645763746698,-0.7244817037098,-0.107144581901835,-0.308908712575602,-0.307308408121975,-0.362858246821387,0.759386499908393,-0.124899350646525,1.40170571886716,0.0835139611303889,-1.60651689809328,-0.851796515719099,0.888936528330167,-0.738710834051472,-0.53735466583826,1.27849737916539
