"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38","Comp 39","Comp 40"
"272841",-1.96291804252324,-1.19344644170374,0.980067541101705,0.440995291188987,0.0657131972064195,-0.184836885340519,-0.561975742537335,-1.53437410259262,1.14119097547473,0.319802217676695,-0.655662280788858,1.47173290521844,-1.71607072870262,-0.0977960773964248,-0.177909581796365,-0.0266258072152319,-1.31701724280872,0.116241669624125,0.208190556329033,0.0918948846004206,0.213302492401947,-0.323829352042731,-0.414763199740068,0.000999282807963069,0.622216447739412,-0.198262385705737,-0.509469867938675,-1.22641214392571,1.13846840741519,0.0244798746995511,0.1212007043917,0.0837237145542712,0.691030008926904,0.342166487360083,-0.166816042340639,0.0197672590324964,-0.118845275263887,-0.835974031963148,-0.143275908200604,0.0325444078723482
"272842",-1.81228479331803,-1.18486915705628,0.449802157899311,-1.16734661748025,-1.6457152092183,-1.22918718627789,0.747870257089733,-0.250524843558021,1.62733563316686,-0.974369332290701,-1.39583472544055,1.86938879039277,-0.478158650813189,0.951357181367143,-2.16742211102824,-0.195522530206845,-0.234193629164413,1.78592454903024,0.921109190624194,-2.98875615690456,-1.50978494640972,1.01292063492859,0.367919164076663,-1.22596807020081,0.338159408614287,2.94345046735591,-0.963853840306482,-0.822247484424923,3.47370213413182,0.171183006218878,0.615627668750351,1.02278268908506,-0.198750121522132,-1.59213850151199,0.545960681329451,-0.11811203541561,0.194239153066951,-2.34317870290607,0.25290268681716,0.219798697494218
"272843",-1.03405986705338,0.846183409665746,0.794897904254641,-2.18027851776749,-0.134026686994947,1.68975247124942,0.949091845876478,-0.705631161866214,-0.279225000976009,0.757622986755222,0.488582941870745,-0.0432778674072604,-0.141033824380002,-0.447637440091984,0.124650323522652,0.253206382081104,1.62884552784748,0.0619135550223179,0.686899776201447,0.29191330522034,0.420871448978317,-0.189097222806441,-0.43153719723368,-0.587915076616811,-1.10257141333924,1.00657050706898,-0.00756072975191157,-0.0612400763707389,0.246188568828696,0.0265590499155273,-0.687830079930211,0.333564198183472,-0.514702095748176,0.176637712904712,0.330949786556526,-0.206805465421029,-0.861389956142458,0.578414849473552,0.375695572455693,-0.00461090962232007
"272844",-0.187626640601591,-0.904978127677541,1.07451689430335,-0.456981131836769,0.14187819547486,-0.57725743110239,0.218827330527615,-0.179062078396869,0.716390304481479,-0.0162788959424527,-0.278199514617792,0.658391334951502,-0.419597399223752,0.105458742989692,0.791317260887493,-1.403636379605,-0.740796527722779,-0.00737066142407255,-0.613403093480285,0.511541764301084,-0.524924412212985,0.638511952432832,0.837234935752668,0.207757787247589,0.123083681271385,-0.253079727979666,0.507849404834353,0.0293707136837103,-0.478044668631355,0.149911416481514,1.38725435572176,-0.248088936027253,0.338921283613399,0.570550499103784,0.630757278444236,-0.269099146242524,0.717771870946988,0.485748029092645,-0.0783633411271681,-0.0720048458980148
"272845",1.19633912771155,-1.66841946068833,-1.02551539357826,-1.28960463937552,2.03432387754032,-1.00139179492481,-0.459935608347252,0.520818131101313,1.52234036880689,-0.586836904210119,1.04900315283586,0.260274305037082,-0.196814184595276,1.10159595480797,-0.0639149810764544,1.03776004473559,0.614397939535862,0.814263316052002,0.411058009543566,-0.83387221878856,0.114886730806726,-0.364955537099172,-0.486090470766329,-0.195836361573145,-1.7169705031186,0.161574837357699,0.782797202886024,0.716693045411217,0.29787809168985,1.06044396492686,0.315388765272388,-0.437911808632336,-0.848740826917189,0.0442878766816959,-0.306032965846149,-0.858402170053417,0.869799396315136,-1.03706550655506,0.34317265308582,-0.0311780186940566
"272846",-0.362929021667688,-0.143370251049493,-0.635550818195496,-0.228560784923168,0.302065209261331,0.761456379120472,-0.345092418642774,0.102395911466407,0.121890701832088,-1.08776613067342,-1.53134130364923,0.80580671576631,1.05542149476137,0.268325840270437,1.2583502021021,-0.426755425079864,0.775606238325723,0.867380474547625,-0.589796745965893,0.782702896198787,0.0778176304612688,0.364764685253498,-0.306005980713856,1.16318254717589,1.36735354617038,0.516948532443752,-0.0421165671197738,1.63943283694147,1.26750870803374,-0.195873051362102,-0.539859459685223,0.291137888606085,0.54840795595207,0.216110480650578,0.0146883922960765,-0.043144265842193,-0.425045759285191,-0.8340385696208,-0.0171567825747212,0.0561254096700725
"272848",0.417812237296819,1.87855646939727,1.37537840244371,-0.488743560898064,0.515096074880104,0.0385065107023146,1.57714524443361,-0.246368812400247,-0.24435092479554,1.14910928051009,1.4627411411623,0.0649474345593664,1.10304690907585,-0.369880877664737,-0.192738531856379,-0.285054897578442,0.32993566032726,-0.563693378762768,-1.4582705050932,-0.425290544647739,1.01628879835583,0.53231694690291,-0.314626058607368,0.374519435816446,1.34558467956016,1.15113240012838,-0.767155948451317,-0.818915897773586,0.498560738965851,1.73949880344693,-0.936160614647776,0.263481788818994,1.80266113416821,0.280501528901511,0.690219351994569,0.728405793153081,0.588794491120532,-0.111193298353525,0.161585081849563,-0.0304088810908884
"272849",1.44610893428485,1.07875735213177,1.18458380391593,-1.01071728464802,-0.0534518815063541,-0.610598252813082,1.23679618375778,0.613557823410625,0.965012035386326,-2.94992946497394,-1.76888123027714,1.20583656922464,1.16254851836772,2.35869506514253,-1.97068790482837,-0.451732762011128,-0.261046318052555,2.00440134520161,0.914202184060173,-2.53258083950071,-1.50521892091918,1.49539801144405,0.778802870144519,-1.04804099922253,0.194329851065613,2.67089364432649,-0.93501210859695,-0.213690425639691,1.59029778474902,-0.600097532826518,-0.00795138315865474,0.124114178277375,-1.3639635168282,-1.00587688192582,1.86654506261714,-0.0876424280405103,0.355387476173304,-1.27713104911659,0.344512684652013,0.108679805062386
"272854",1.42497162346041,-0.520551688422569,-0.342297787928331,-0.371755403870398,-0.0300327245679388,-0.0353908933208206,-0.872891996472609,-0.890920701878117,-1.13208819054562,-1.24615970161303,0.187184072809828,-0.409358072560237,-0.764211050117434,0.830066577045979,-0.974605869132438,-0.734958796140386,-0.34740789288199,-1.52720085038461,0.969147367375975,0.363899989257488,-0.721119039851307,-1.58613946804221,-0.79443817572772,0.503504449365277,-0.331317049102398,0.202883671784562,0.50423320122414,-0.0986383211262034,0.638442867438766,-1.6968103431982,-0.952916796057024,-0.714948270149643,0.361888892317311,0.588605702640722,0.123204277935945,-0.193129603457966,-0.478915438648564,0.240224069519285,-0.205902918589996,-0.0764113439652803
"272855",-1.5117996863469,-0.91168808241951,0.897780891548807,1.34791312788632,-0.374142977105667,0.0567239390922712,-0.306922286331468,-1.61534511939508,0.779690756694077,0.300289329294362,0.554659660017386,0.930209344080507,-2.13610353834635,-0.107761346445091,-0.646190815775461,1.13710566084529,-0.297896209760947,0.00072683682083453,0.363057323899844,-0.753310093058347,-0.327467599764018,-0.621309709192437,0.125448222169413,0.489436052545277,-0.0142342245132717,-0.326528593500411,0.143351308479339,-0.887383303715467,1.44539122833804,-0.109663146182634,-0.187211208371585,0.838071508859847,0.328918932924189,-0.203609113998106,-0.115533097615913,0.443818591883534,-0.573542638462806,-0.206347266245226,-0.0187457858247999,0.0568559502728175
