"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37"
"144024",2.41288828317555,-0.708556013909916,0.706190900197091,0.786365827620683,-0.0219772887520393,2.74520539346222,-3.84227910261231,-1.28965653450782,0.146056103960292,-1.4787743477368,0.431378273905727,-0.882497737549604,1.13447037685996,-0.328168613764115,0.47944867873858,1.11733506419008,1.93045363913589,-0.118687892997175,-2.06987353854348,0.461858541338451,1.21857067019859,-0.171061415596093,-0.139298793346866,-0.602177830214484,-0.38595096702179,-0.647257040862009,-1.22953965360946,-0.643310708508807,1.23946103227928,0.275566833742718,-0.535559773144354,-1.55318480522312,-0.381605951548296,-1.33111529403509,-1.07150228941464,0.530503672458376,-1.19025612283494
"144025",0.912655396224664,-0.575687044230916,-0.297497194513221,1.50941984701831,-0.00291728558437031,0.233477076418738,-1.04997790527871,-0.301257854000281,-2.55566887205853,-0.708223807783995,0.542787292986154,1.25019234466037,0.180603908698473,0.625466766961462,-0.0944110181606277,-0.630580122635925,0.654458092067625,0.0462815796625765,-0.571544532582905,-0.119870401393526,2.1084734262616,1.17318211860431,0.626900810429927,-1.17414266056326,0.349282243600577,0.56512639000682,2.08402630483073,2.48519854301968,0.95231810580791,0.258684271070935,0.0651616408550462,-0.717644482166564,-0.0436926097159381,0.951887448225584,-0.352349228842634,0.141597604493478,-0.533493232432125
"144026",-1.7493519691801,-0.581903605283413,0.588517739360056,-0.20314106795116,-0.743724098388536,-0.302194880259396,-0.611582313479809,-1.0629573633085,-0.885512841915077,0.808649922135923,-0.453324524310015,0.729075822302213,0.513425831727535,1.30818218141567,0.635850292365408,0.31965245689961,0.997962095640419,1.78443362145826,0.119691474550819,-0.778671939306193,0.112730947571808,0.250292292194467,1.3670218112645,-0.768255522083762,1.26813398897608,-0.226726540131479,0.382606966815865,-0.800097964254734,1.11031374826252,-0.267545558340494,0.170432117291695,0.995906058199288,0.208329843709028,-0.744752611597677,-0.261040906538558,0.305623137612105,0.922489995745986
"144027",0.949156875785613,0.600478417817876,0.592570330280778,-0.766907509193722,-0.324154849821259,-1.01662778698975,0.403465606561298,0.808275373071337,0.78197038058268,-1.33567107384561,-0.81705474771314,-0.0764784580810117,0.126552159128258,-0.0116005892041263,-0.288725335065614,-0.596027503188609,-0.00885528629948862,-0.00618752093457059,0.463580741434633,-1.25613373493234,-0.373973318910442,-0.0222825180840604,-0.976193612710673,-0.7673445055899,-0.816618385463053,0.971521240138742,0.168999312675973,-0.184006291562354,-0.0406105554705401,0.169775205088567,1.32122540447992,-1.16791263081225,0.566449990676917,-1.62560902862089,0.372980964405361,0.227633084971863,0.757239879600526
"144028",1.42260404421896,0.532466273117639,0.751360287016816,0.401729582635027,-0.0620435429287784,-0.332591433486833,-1.79553234868141,0.313664638859724,0.13844624991509,0.418116163148742,-0.483645221640113,-0.531864594235272,-0.379848412099194,-0.347846347793426,0.916682958462168,1.15428225264708,-0.320836359049171,-1.67617984371666,0.321958866908517,0.090106014208451,1.17109870305419,0.164931848360914,-1.32549618009602,-0.137668813813241,-0.416472706384404,1.02770908110499,1.32319840483112,0.491077677736965,1.28634516919999,0.605862160008037,-0.422186809109338,-0.0506482173497698,0.284911070248605,0.598961741542165,0.953520941837107,0.473669485979669,0.511630889194623
"144029",0.461781790497615,-1.29916953623409,-0.328774133684032,-0.638062579735161,0.964348255155686,0.746726889001604,-0.359871013325945,-0.0416053388248766,-0.0183904986565609,-0.558875480513724,0.37066426096029,-1.02120047039516,1.4984129589938,1.14766694826563,-0.282881520269101,0.471450845598495,-1.13510313904786,0.0432531904980498,-0.206578662561258,-0.11033198587431,-0.684516286172581,0.510285617035362,1.05176342449889,1.99820455084508,1.378718020268,0.138266594320249,0.121055588335028,-1.39815746657573,0.445429559512835,0.972312975032404,2.01180395029075,-0.193395503396287,-0.0804228971794267,1.13747262101214,1.46782743483247,1.87896500972936,0.332794971248975
"144030",-2.52535590388439,-0.873501821058665,-1.05682789743742,-0.768915351304136,-0.554169313578247,0.833852798600942,0.697441529236788,0.497552720530189,-0.69210595744945,0.426218060897116,-0.0332384858487672,0.596781519637676,-1.36322309826399,0.212866876867753,-0.76616730301268,-0.870270443338923,-0.438157403661941,0.400612685248823,-0.357243715658527,-0.988276207152727,0.311631827614,-0.836898724029972,-0.603686005056221,-0.548743548756929,0.253417437025355,0.145164014310266,0.135691226815883,-0.685884618076126,0.110952966850485,-0.1265032061884,-0.251861034464661,-0.421068349632029,-0.253945042308169,0.179087452094825,-0.0281672594235028,0.876102160537679,-0.247518005065813
"144031",1.49592415214421,0.720495066497862,-0.619609660556782,0.807726510882043,-2.74546668856883,0.353352393909327,0.632372538673136,1.33122925135882,-0.129344868307661,-0.0227761737222045,0.511917782169393,-0.100689806343117,-0.0801493982138877,0.348914860593846,1.29439432689248,-0.285609382438805,-0.128147218742575,0.200922996194046,0.707913647409927,-0.90413047258464,-1.00585182609811,-0.0890550370681117,0.237994877999069,1.0100616964947,0.0438407579489427,-0.425120210314816,-0.942720104061509,0.0916677684856336,0.35315948666281,-0.302138328116849,-0.300153049258492,-0.454305618963585,-0.529529294105453,0.424495462555615,1.12013279743944,-1.32269925818268,-1.61164090822037
"144032",-0.183694104994145,-0.0291187284739794,1.23514970434757,-0.250104989763643,-1.02828325129914,0.811428555518006,-0.101452154965132,1.08321697816909,-0.896057967581384,-0.0831420678428823,-0.172820715430705,0.319409486666302,-0.118957775208602,0.248208265579693,0.69032587511385,-0.288713179395069,-0.250225584623779,-0.218795687833828,-1.38753649745227,-0.980186912904712,0.791872045382595,1.0530867478349,1.23291207996357,-0.980104424798609,0.764096776039759,0.142311471062126,0.642902972503944,0.643297487824188,1.4794018757684,0.228606025052904,0.0301103793588744,1.18109797078551,0.633163954268432,0.160284346349906,0.237787266994627,0.140739547150372,0.27240684456753
"144033",1.59731422981425,0.62777480422106,-0.550562486517638,-0.241342278198098,-0.459035587152665,0.187942740586727,0.98673000137944,-1.83104868364602,1.36374313774205,0.361313675812361,-0.0171825172987075,-0.0251361151730863,-0.270818632776696,0.716169404596843,0.257345775673463,0.469593100829887,-0.133285102585907,-0.0286745344759941,0.13682646530226,0.3895710042852,-0.00698444800181741,0.0107149471614985,0.489518765767948,-1.18500295770909,0.62151952440762,-0.97860173375064,0.367401436559001,0.765066953306117,0.245879346134223,0.223406007044836,-0.228511817759078,0.368929895456599,-0.356048174717251,-0.03843394822195,0.287388316052053,0.273588283536821,-0.105478917509518
