"","x"
"1",-0.087877833
"2",0.304952301
"3",-0.201232873
"4",-0.017309271
"5",-0.077691876
"6",0.187368311
"7",-0.048400961
"8",0.13100139
"9",0.151195205
"10",-0.021170698
"11",-0.016225539
"12",0.29416696
"13",-0.026250325
"14",-0.025909387
"15",0.202698029
"16",0.072227873
"17",-0.012896858
"18",-0.239691817
"19",-0.014400803
"20",-0.09271159
"21",0.009692706
"22",0.10628394
"23",0.117616214
"24",0.040344394
"25",0.011673964
"26",-0.104891502
"27",-0.077707552
"28",0.102205075
"29",-0.163260304
"30",0.103686012
"31",-0.143625878
"32",-0.209426604
"33",0.023091353
"34",0.013487853
"35",0.11491505
"36",0.023782886
"37",0.042438186
"38",0.127819814
"39",0.02019874
"40",0.466478027
"41",-0.634033464
"42",0.09962634
"43",-0.008832179
"44",-0.530736946
"45",0.040212311
"46",-0.361319088
"47",-0.023300134
"48",0.129097499
"49",-0.090348684
"50",-0.401181542
"51",0.029157795
"52",0.01985804
"53",-0.022389375
"54",-0.05072292
"55",-0.009994351
"56",-0.179370664
"57",-0.036363445
"58",-0.194869064
"59",-0.119542025
"60",-0.13545426
"61",0.007135428
"62",-0.021146857
"63",-0.046981536
"64",-0.114282869
"65",-0.447775089
"66",-0.006039106
"67",0.203018106
"68",-0.180698477
"69",0.09190885
"70",-0.173433386
"71",0.005318798
"72",0.20225922
"73",0.000873483
"74",-0.115088485
"75",-0.136870288
"76",0.030656017
"77",-0.021298252
"78",-0.016187869
"79",0.161609687
"80",0.003993667
"81",-0.018197619
"82",0.004733123
"83",0.042851008
"84",-0.027433001
"85",-0.05660864
"86",-0.203339003
"87",-0.04392203
"88",-0.02014681
"89",-0.109314285
"90",0.003036178
"91",0.202397264
"92",-0.03961476
"93",-0.073617958
"94",-0.14318683
"95",-0.129813992
"96",-0.080645584
"97",0.130317129
"98",-0.173675262
"99",-0.007154547
"100",0.044929541
"101",-0.074874364
"102",0.04903356
"103",-0.171581291
"104",-0.088597738
"105",0.010617889
"106",-0.090357624
"107",-0.0104483
"108",-0.108361684
"109",0.069409527
