"","x"
"1",-0.022249207
"2",-0.101672515
"3",-0.066958412
"4",-0.066409871
"5",0.215431348
"6",-0.098723575
"7",-0.1113175
"8",-0.115325853
"9",-0.125346526
"10",0.012404338
"11",0.09374024
"12",-0.202790186
"13",-0.095840439
"14",0.080016867
"15",0.421389356
"16",-0.141176805
"17",-0.040962562
"18",-0.110907361
"19",0.02726759
"20",0.128604785
"21",-0.135907516
"22",-0.065940305
"23",-0.06281434
"24",0.176693216
"25",0.288150802
"26",-0.050387427
"27",-0.015219196
"28",-0.02045463
"29",-0.010274991
"30",-0.021520719
"31",-0.069799706
"32",-0.111483082
"33",-0.271293089
"34",-0.268099233
"35",-0.094398722
"36",-0.168721482
"37",-0.099909708
"38",-0.140207991
"39",-0.036048159
"40",-0.019315228
"41",-0.003907665
"42",0.121527687
"43",0.198843733
"44",-0.045787498
"45",-0.172436639
"46",0.101903096
"47",-0.059134468
"48",-0.029551968
"49",-0.140299007
"50",0.249734417
"51",0.050853148
"52",-0.296091243
"53",0.089614049
"54",-0.016561612
"55",0.164348856
"56",-0.214783355
"57",0.28016533
"58",-0.320785746
"59",0.029313937
"60",-0.026164397
"61",-0.067817792
"62",-0.060780033
"63",-0.322208628
"64",-0.079721018
"65",-0.151358887
"66",-0.195655986
"67",-0.056134209
"68",-0.023166641
"69",0.065936581
"70",-0.183489308
"71",-0.094332203
"72",0.3679346
"73",0.080045
"74",-0.018172011
"75",-0.04782848
"76",0.0653788
"77",-0.001923427
"78",0.036878124
"79",0.340439454
"80",0.090587989
"81",0.107339636
"82",-0.017090782
"83",-0.10536842
"84",-0.065439269
"85",-0.21062313
"86",-0.273147627
"87",0.10032858
"88",0.047755257
"89",-0.036468968
"90",-0.083472118
"91",0.005246297
"92",-0.309633538
"93",-0.075966581
"94",0.396922365
"95",0.079804793
"96",-0.104969665
"97",0.075382605
"98",0.170058385
"99",-0.106171176
"100",0.097337857
"101",0.053393737
"102",-0.035469636
"103",-0.30277352
"104",-0.004677757
"105",0.009132877
"106",-0.312647268
"107",-0.044939086
"108",0.138442174
"109",0.010887876
"110",0.200904742
"111",-0.024296984
"112",-0.036084518
"113",-0.083050832
"114",0.076750294
"115",-0.075807258
"116",0.143879071
"117",0.10220708
"118",-0.108923837
"119",-0.059298441
"120",-0.116898522
"121",0.058202043
"122",-0.148454234
"123",0.069296614
"124",-0.208884164
"125",-0.064372644
"126",0.136350289
"127",-0.07603763
"128",-0.003079876
"129",0.002302185
"130",0.004308954
"131",-0.025357827
"132",0.019260898
"133",0.069447413
"134",-0.011022672
"135",-0.098517462
"136",-0.145883545
"137",0.082505122
"138",0.000181571
"139",0.199399248
"140",0.414150015
