"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26"
"307103",1.18425974491072,1.55693619407285,0.854401814645105,0.13525649319885,-0.16821590289371,0.149058000169382,0.29541611936075,-0.543583956670811,0.0877498621567832,0.255039958057047,-1.26934687658032,1.39160198924664,-1.65448898031403,0.216882076227819,0.0147098229388879,-0.226606264839637,0.435394325633102,0.267767614734769,0.0449955768749382,-0.898578400921695,-0.302915015365897,-0.0179139088330965,-0.808689883313965,-0.237544310934377,-0.936657422149649,0.779757989192626
"307104",2.97715357943473,1.20732089230808,1.64852155078567,0.155515236072038,-0.922396179188266,-2.09954289236953,-0.689974450837864,-1.13677503884031,-1.20528619689566,-0.0825552236936767,-0.512186142249809,1.78886945358153,-1.25090836484602,-0.262151691841378,-0.550160511767561,-0.48687872720528,-0.167650067232027,0.321045676961967,0.435318812336898,-0.38595035752267,0.0796718761090229,-0.237900307658098,-1.13389766000134,-0.126946528197519,-1.01798087113209,0.348484266641011
"307105",0.0207685749648213,0.154974016461733,-0.588145144932903,-0.491575600477195,0.960875310185644,2.11313661257815,0.197670000524738,0.661456842904151,1.45219215302119,-0.694254626983283,0.479627328778816,-0.0291380987477478,-1.94333911792446,-1.00358927882043,0.355020002813845,-0.273844551316093,1.70531988878673,0.774972201609495,0.727816108090686,0.343594695903099,0.119512562634813,0.827237676392063,0.672420137550423,-0.78317500514347,-0.735198925924944,-0.649488824156609
"307106",-0.625468115614891,-0.110340015862914,-0.457575460852387,2.4766278644802,-0.226307902074308,-1.71290852864322,0.913068561000186,-2.65240213534769,1.70585671157011,-0.346323414579391,0.996327732805095,-0.213842753429141,0.971458171025128,-0.590949968542545,0.389106476721366,0.49550165687684,0.0643087752931806,-1.23047917577967,-0.123354633776141,-0.515775895187461,-0.073428503988136,0.576340539444864,-0.681151909177071,0.814091534132722,-1.01651512496172,-0.864420298620675
"307107",3.8953896853177,-9.83379766010658,-0.151414844182359,-0.863092267176791,2.16462667011812,1.27364454914356,1.27492009745012,-0.937057947389466,2.50091552409116,1.6389753193879,-0.668770878669418,3.39752961585204,1.33348575436065,-1.80122076107873,0.909572578177024,-5.28402006262645,-4.0067166469209,-0.711371622199697,-2.98505340657384,-1.39897668768368,1.65054421800012,-0.893634303150825,1.49436577943742,-0.948591195325204,-1.07103434141913,0.0595042332985157
"307108",1.49570373029777,1.37966243219861,0.232830693526615,-0.602396569022875,-0.241002394051912,0.989862747673628,-0.617151282467534,-0.392396731827407,0.203448662295242,0.648064851729896,-0.260419773269254,0.353786860737427,-0.62208400104167,-1.04685045085435,0.803584691436797,-0.430894859708592,0.944658939535398,-1.20431595432016,-0.149980420958629,-0.35128465482188,0.0395929715258359,-0.579620979368931,0.316683416604516,-0.0632447839794498,-0.954645053464124,1.2964441052054
"307109",-0.794752277929711,0.652723320520557,-0.432226092783247,0.9430110334822,1.29044500884169,-1.35085488079192,0.267914269328499,-0.0572163794049136,0.406746566595817,0.553050623302467,-0.966226138526262,0.89139095695746,-1.6636496727746,-0.0758769013903522,0.492949906364739,1.66542248566315,-0.769295176057829,0.20442534316719,0.0951648416582404,0.202999266795682,-0.154900605729997,-0.0156507551441156,-0.249384429649983,0.822991130158949,0.203066410292759,0.289733415392947
"307110",2.02394264506058,0.37012524245724,-0.932527830733393,0.0664918052299274,1.3661337325647,-0.529714980712701,-1.02343312463244,-0.135599980103919,0.616559800389942,1.57410525134424,-1.28482004356393,-0.479522644329941,1.22156004561845,0.591068173870993,-1.95876429008732,0.987908574709672,-0.0873501683595964,0.549443123525876,0.390078389085691,-0.223002491346585,0.131342722615545,-0.535313207273692,0.326653515866125,0.240524247803316,-0.239399392582359,-0.887515965316485
"307111",-1.00555513537564,-0.588989046405076,-0.43100474491326,0.081352813397911,1.36519399898889,1.29259844662439,-1.04560316617357,0.389257988703453,0.878097866298196,1.01490701413622,-1.49861552959989,-0.590823257360413,1.67799154131071,0.151783433592047,-1.27983881654977,0.26095828853127,0.995050540622336,-0.0407266913447992,-0.242661956706931,-0.347002162073681,-0.241260168337669,0.542755442980423,-0.719490459368617,-0.423536720677166,-0.0720548936291267,-0.996499876068055
"307112",-1.85246463654178,-1.00110364733451,0.0347051196565076,0.816756496155534,-0.581085972926954,0.417431436434239,0.522052436709839,0.798854372327154,-1.98755072313324,0.199239132931108,0.182968223143973,-0.215231040111884,-0.00777057066542198,-0.928896897361024,-2.11586051523706,0.956811888169079,-0.0301264806960631,1.56920394261541,0.0888422827642387,-0.116350613570626,0.633692658856286,0.0791210857634551,-0.773370463921028,-0.000420412595911454,-0.926342933155933,0.71042735309862
"307113",-1.12814374824447,-0.0675547643845332,-0.681757928255765,-0.171043693683744,-0.828837586441736,1.77903950613402,0.572995643058671,1.296527083848,1.18542875786517,0.00899543294531711,-0.702559823267408,-0.566367740241183,-1.14701678506755,-0.0979489279151293,-0.57406960057795,-0.512939829286102,-0.949665423570358,1.36723528714131,0.384066050351096,0.849775178323598,0.191204425157679,0.32888376284236,0.301202798166517,0.103145205080034,0.189692879187742,-1.34644843570368
"307114",-1.78091983423651,-0.00135611619398579,1.06273629695625,2.31574246704648,2.04792619990302,2.43259616237684,1.91114921118676,-1.22424537864002,0.709789602380762,-0.955735057058199,-1.12687506013463,-0.395618740827163,0.383093774422898,0.639016698742097,1.93567916980414,0.76880696482763,2.28802676123288,-0.890420884315633,-0.0717313349762929,0.322504132722109,-0.0713874391001268,0.745549618113337,-1.94206474210498,0.69954396468902,0.0183086604311884,-0.471735232051064
"307115",1.82209569092579,2.07110714467245,0.176157525106155,-0.499914310332591,-0.5707394638103,-0.240936113263947,-0.739289832474835,-0.828740649420672,-0.794004542190064,0.374557839247943,-0.0207766680778074,0.622758391196089,-1.09249380584512,-0.272243690566265,-0.194727851399626,-0.48276494872111,1.05454097896588,-0.631712673673141,-0.192981410631091,-0.312415304733739,0.358870583351431,0.276540168593376,-0.190409008974628,-0.829789811905925,-1.32777138501997,0.0325011106438753
"307116",-2.63898896503289,0.0070047116296315,0.439324317719408,-2.41567995769799,2.46114984360276,0.0795289096255586,-0.986766066484305,-1.5603445523304,0.610531883990605,0.170662053060981,0.608851609900086,-0.813462245337268,-0.113289309365165,-0.366804294250697,-0.280217081784015,-1.87431263568502,-2.07952911014835,1.65917656045149,1.45610695690754,-1.41781932218903,0.452410429887188,1.2890686469717,-0.508414980053839,-1.08106915111691,1.31599535173663,0.674887753762404
"307117",1.3815296347719,0.104577127360434,0.753296339020003,-0.451044078086945,-0.464120660680975,1.31790274394381,-1.27487024530587,-0.894801044482307,1.32099759400651,-1.94631874746396,0.441321328731903,1.04854596179508,-0.620224946070546,1.1733307090066,-0.843014526340685,0.442262688122037,0.713736195229429,0.294590977997618,-1.37268019244605,-0.119267417666549,0.353302606977841,-0.642876579592782,-0.110969036371314,0.0299839548185891,0.477522735038838,0.139579821056541
"307118",0.580576650403018,0.0415921385442645,0.0966975976325587,-0.92213935844211,-0.81612427961899,1.46069931446626,-1.42097734619253,-1.10407897021189,1.28276145399797,-2.11074238800386,0.0277441308736072,1.01719721742276,-0.498626029441085,1.65796184208123,0.0203137309357542,1.17808716277715,1.24109702495808,0.365292801718332,-1.44644541289947,-0.246014909514613,0.11666581533238,-0.626738434115331,-0.180445864773326,0.0371764303400106,0.362276310374315,-0.164978065888367
"307119",-0.606996676225271,0.785866980834427,-0.248289932816156,1.1126844268976,1.68065555643023,-1.04642384829165,-0.614629404743714,-0.442244275878339,0.0816039407218386,0.898240448836561,-0.336074311855187,0.339293873070176,-1.14143139890876,-0.53663475686428,0.914346472354416,1.67226553262298,0.0838084121682027,-0.564138102865224,-0.867639935788018,0.0128171540167247,0.00927096314632802,0.186659627794211,1.1138817947291,0.641940725108314,0.177306922767795,-0.354012377211241
