"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23"
"80908",0.987778282589598,-0.221193139399752,-1.79307153580599,2.26294491312331,0.157715309693751,0.666069987773704,0.597685607514068,1.72681366463099,-1.58999254735021,-0.340900201673995,0.748467863802912,-0.0988932665329986,0.05600397351784,0.237581618135271,-1.41441764967499,-0.355887924135448,0.658258530047687,-1.36741544772589,0.224346024534219,-0.842158827265167,0.436039467350296,-0.0373691578433376,0.0768654037922216
"80909",-2.77511934104745,0.493513229881361,-1.40923310029705,-0.729187005632893,0.549413555591105,-0.0504865842599067,0.630423743511721,-1.6336829155169,0.2595823538624,-0.873372945780848,-0.186278234641044,0.195064234566657,0.0525378888003019,-0.700638352514947,-0.429238284534092,0.222266015442522,-1.6948258483504,-1.92326080310662,0.241011240296799,0.790540307777702,0.0802173319561438,0.510363476133731,-1.16578906865301
"80910",-0.258435529326203,1.19622049057195,1.36789413857584,-0.996542309711403,0.0771841668124225,0.666568881888362,-0.703212214103115,-0.360651949632573,0.218616175868726,-0.0412180098890745,0.0855789712155242,-0.0974106640454891,-0.454745112356065,-0.981035671795396,-0.141898052735499,0.773840666770299,-0.118443242335707,-1.0069033786823,1.41793685711891,-0.700578913579927,0.311949038469167,0.944514425213834,-0.35898824046476
"80911",-1.67072860923509,-0.562245419379316,-1.15118302134426,-0.484341930770696,0.207587933750155,-0.326188375667013,2.65534312266531,0.421693760902564,0.0532444768437693,-0.482026939028707,-1.22193117488527,0.755890770929935,0.126499852055632,-0.528291232355471,0.848374127311766,0.983884462401957,-1.28109531828545,-0.615519807892516,0.0581348597477809,-0.255760666422314,-1.97154148217776,0.432414501133145,0.568000542772752
"80912",0.0827927479628072,-0.559786365416168,0.49148284178264,-0.101559381823225,0.303202161464058,0.206046066661436,-0.532636783207711,1.26166183893065,0.612601216326689,-1.06261802940425,-1.57539812228606,-0.391953882675161,-0.185892794339885,-0.466620869982223,0.681420759995326,-0.136051441896143,-0.474634694131913,-0.69264541209585,0.895441834144452,-1.35863717203025,-1.14288040032345,0.511119818087422,-0.263292527797497
"80913",-0.0218574715047899,-0.195269697078416,0.870502178640946,-2.06812502820177,-1.06708844389121,-0.609134380066946,1.56534107074572,1.37115650685059,-1.19674073233706,-1.94524125521611,-1.45144943331688,-1.63560192645711,-1.46492786139942,0.276989722015643,-1.49746963275719,-1.35584791948034,0.494771174965008,0.577630634220911,0.861341931567332,-0.342311695298948,-1.61458353294797,0.095814345238935,0.715145960902911
"80914",1.63493637513918,-2.4638320271743,-0.442532268845266,-0.241699891223534,0.83068778154783,0.752609769221257,-0.712672879345298,1.46028993450293,0.8500648437761,-1.57522212165362,0.964848849787199,0.0482406800622241,-1.56036234406948,-0.383973321153584,-1.65726981426916,1.73826631474212,-1.20527239287522,-0.128902284184952,-0.0686357123476051,0.949553539224315,-0.378506348248677,-0.202651036860985,0.697896390861743
"80915",-0.209584974814425,0.119034307585514,-0.0438513701987277,-1.76222384329818,-0.787044964786153,-1.60686959703454,-0.11031479146747,-0.244112240783899,0.097043657104034,-0.368590508823716,-0.365846384544932,0.0322156026382993,-0.746714715694277,-1.32453564959358,-0.796330657833225,-0.74863646237581,0.172888982432905,-0.575569685094565,0.531438624642421,0.73989979507777,1.78306711793406,-0.167002820981427,-0.256212448784266
"80916",1.39013883139876,-3.20149979009705,0.127087723199688,0.261669935636544,0.960431599132837,-0.739456877443667,-0.244860986891635,-0.457302701071149,-0.67598689551113,1.22865800940263,0.342390305083711,0.146666823156407,0.211548800144701,-0.393281081406066,0.315536209272277,0.114807919359663,-0.312829664145196,-0.0955174733998966,0.0515602282904091,0.0988130370946195,-0.199863509913555,-0.0753626259718711,-0.484868291165449
"80917",0.579076526061999,0.545431836257735,1.45228523731792,-1.34413201131212,-0.606522686793005,1.09161135537989,0.839046255361908,-0.859438856042001,0.297185929225096,0.674556593765143,0.757783558264488,-1.79778195138167,-1.78559801706665,1.8594920582666,0.223400916904781,-0.34475580652011,1.7128664619125,-1.60586753240061,-0.397257766647903,1.53724885673191,-2.16349404276508,0.256445129540978,0.484947463701156
"80918",-0.43140594166151,1.84706542600719,0.483501071179454,-1.03024343372965,1.66181458307193,-0.755424216352699,-2.78286582564144,0.258699337480306,0.00158946588994116,-0.00491312023875075,0.111371574492918,0.386224462982232,-1.00778811372912,-1.38867595528903,-2.29448477571523,-0.636055217853199,0.144223345161263,0.180422186457203,0.897211978010849,-1.37288547303939,-0.228004202955813,0.0725614818235972,-0.428347873004664
"80919",1.840558785153,-3.33882800416946,0.123586182825776,0.132469731549269,0.905506089397528,-0.906911940491596,-0.194297763717055,-0.276046124260603,-0.678765529390577,1.42650353751757,0.223785824077504,-0.0643009695718909,0.148739085299029,-0.385937889498896,0.286704537396976,0.454678347543643,-0.0194778511654463,0.269364902208458,-0.0996460213805823,0.299190824414781,-0.0131467715385721,0.287640101303978,-0.34714629677948
"80920",-0.742950513289701,-1.57229379074257,0.47830847822251,-1.22027348268648,-0.303008873173832,0.324343373424024,-0.271859284008009,-0.572020119172735,-1.8025410495136,2.08724214449975,1.17087216622678,1.61144446941278,0.255699442423484,-1.8653115803077,-0.335883125008902,-0.372107608886918,0.0479891324645345,-0.699814532547846,-0.0154603529689044,-0.201637449795816,-0.674143609263587,-1.7924771915649,-0.558716482763169
"80921",2.76414140420173,3.25555879754148,1.94666472784444,1.34065609358158,1.21165261717559,1.96185213711607,-0.0786519957426259,2.009996263062,-0.408703215678839,0.691058343818387,1.05234844963388,1.01622569506216,0.67744322606034,-0.840553203797463,-0.338032994586543,-2.5151474851787,-1.08219434434875,1.37337037560582,0.435479458501601,1.91526152300354,-2.86784342099803,0.600252343224945,0.14879315987994
"80922",1.1275967626053,3.08151477476802,-1.89485936633875,-1.30029730291666,1.28861125225174,-2.05742211371432,-1.59596581389202,1.02188510195934,-1.15208993224874,-0.600701210405261,0.463304856890881,-1.30207334181816,-0.402596866365148,0.622274481975311,0.492751219498791,0.0619081707212447,-0.330762131396843,0.878565248359582,-1.27317421716863,-0.317045839637198,-0.187287523478666,-0.399177955938688,-0.52578524893999
"80923",-0.938105228638181,-0.133929453713269,-1.69963634573143,-0.983738918413752,-1.78576031915726,-2.35684218317605,0.09754922217645,-0.184561073049954,1.34962097871302,0.345836185406702,1.135192844853,0.924174767385618,0.312573055174069,-0.647695326695691,1.33072804572557,-1.0943489155583,-1.50470885672618,-0.944463021537255,0.309308693726653,0.139334991225746,-0.0559796989305986,-0.345811275981609,0.999287851845311
"80924",1.04376080469065,-0.931149664643235,0.375470748044,-0.205420938960302,-0.553413040564722,-0.941071508398326,0.530359976759144,0.154223358677414,0.609433338130333,-0.629391901329394,-0.337548741586743,-0.786236344940631,-0.851986532977785,-1.09746936270096,0.924613776064442,-0.608848883542617,-0.161750250141457,-0.0561268432196032,-0.0747876065855386,-0.00743049674237337,0.908623749236949,0.287594291318974,1.07094663013631
"80925",-1.37630208172083,0.324586449599031,1.39862409665371,-0.191766009732872,0.886704260062561,0.216635817825921,-1.32115088529078,0.122832366125885,0.203511851767229,0.0552615779661833,-0.732326448169704,0.820237963296859,-0.0706775045851427,-0.831680931740626,0.104749877688032,-0.053124245744586,0.227892453956708,-0.813419307282212,0.869629406013392,-0.715234742117749,0.802422502744619,0.719068240129204,0.150794456435372
"80926",-1.42415781627231,-1.83596308029646,-2.53872131535513,-0.0543504808333707,-0.155910475193374,-0.254620552269803,1.24727937603038,0.377470709860804,1.14981521899028,-1.56848706955255,-0.746353875066758,0.520645191709654,0.479722158928785,-0.510159960392991,1.73309786951368,1.67217149587509,0.452709804549374,-2.29591716627353,0.57874044599848,0.177270324356238,-1.72907951531046,0.494359742239185,0.167364006868665
"80927",0.534460216377627,-0.484490372240035,1.78318446374793,-1.25058402311145,-1.61586547573251,0.452859440232161,0.225449528083319,1.11279951101507,0.161353916996939,-1.66838658892711,-0.187009551613559,-1.3864547659286,0.264738990517125,0.85248559351431,-1.85944700992735,1.37618128961633,-0.568202433164425,0.593398498599689,-0.0846455972176428,-0.249524479950884,-0.812673326777392,0.473931559522548,-0.337408664153983
"80928",-4.67981727972051,-1.4042575707568,0.886636984088661,0.607810542204798,-0.745772913443147,-0.686088308730506,0.117333366772289,0.541377870651421,0.423602673927976,-0.640950051199777,-0.702277064102531,0.908806261550596,-0.926734504825032,-1.08204712629649,1.01120404177879,0.0094088626255836,0.558939760880147,0.94764369777167,-2.28465463349192,-1.44489154666755,-0.262398578013317,0.984512285673646,1.59014234931458
"80929",-1.84667474649715,-2.62574081959088,0.963286484058241,0.137225786112048,0.986027125717134,0.100912301337204,0.855425739775619,0.646857761496077,-0.37727006014698,0.0752246855056639,0.351640381534739,-0.314574502241577,-1.04407147347623,-0.754767980766886,-0.946304927856287,-0.559766209920401,-0.38044130946383,-0.627321872175051,0.662976426571648,-1.36982112911589,-1.20291447452175,-1.88105139872056,0.825275975195012
"80930",-3.81893373114337,-0.164558983729263,-0.381638536230213,-0.728881657983655,0.148408190725615,-3.30782403382667,1.10099877358269,0.856891193633083,-0.630594358477718,-0.903051407015092,0.284434400952722,0.916404057615877,-0.331786728713056,0.153087551848219,-1.99291065054389,-0.392717695294688,0.0616984509901743,-0.394864098407493,-0.80781074711532,-0.614860797559524,-0.23616670921308,0.267705077650718,0.76088984546811
"80931",1.12878587617202,-2.6498551883561,1.03946698522028,0.0280717034161609,0.698899774336035,-1.34334703961429,0.591217245193498,-0.258444678136006,-0.923546437828563,1.95302620661862,0.228198107358113,0.78504712298101,-0.235485078137851,-0.857893867606249,-0.448412303840204,0.343734238192653,-0.788922516772786,-0.104270849698141,-0.566100870717269,-0.209887149726244,-0.617615245172271,0.332893085948246,-0.0227765295016833
"80932",-0.0795918769004262,0.356936137930651,-0.735006356147969,1.47067104745432,-0.76160871834963,-0.178534698861521,-0.948152095753536,-0.619501452789279,1.02184504423648,0.116698543782294,0.422179790039187,-0.246335840385361,0.610794076880637,0.25829419311071,-0.577035596298122,-0.636185997375818,-0.527893066581017,-1.02969961226191,0.758942404318256,0.5806911543401,0.150298324630594,0.177978318065705,-0.247040548124885
"80933",-0.918228607596313,-2.09216989423856,0.86574145664813,0.343650459432754,0.534188482815569,-0.977262739114624,0.169636432056966,-0.0786064671160733,-0.399083963730036,1.81972084530385,0.690292153823296,1.58594000297431,0.469569740834543,-0.0996446950836364,-0.00712465958102029,0.37369988169143,0.204424234037299,0.699207233431148,0.0887500645311207,-0.567809889638752,-1.18560605154175,-1.28261756753427,-0.264220908278481
