"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22"
"90737",-0.10202570587736,0.879834539010769,0.31920518295993,-0.440717666597299,-0.489944478888918,0.370101488338108,-1.21332511134758,3.38047567597229,-1.6639414373343,0.702395047519597,0.187667668883618,1.01139986721554,0.274965224357014,2.26229715514074,-0.390672163060428,0.902479699247925,-0.160185045624843,-0.263623167956414,1.30309885740219,0.788540592118981,0.278900865254945,-0.245570696740761
"90738",1.53636431563881,0.935887067520795,-1.86737555297099,0.170270140704836,-0.800526252338872,0.877180257340144,-1.86044399211937,-1.50449473743458,0.185589077117902,-1.72336059780353,-0.788463393520688,0.145754378505481,1.73733068201534,-0.311265600784959,-1.4840511793968,0.0643869952190008,-0.946370325266967,-0.210610931133237,0.237818949115751,0.20911528549543,0.599417782851084,-1.45218610377605
"90739",0.694622407980489,0.127326706544723,-1.04844762310137,0.556164775384809,-1.22730354348173,-1.51094309460579,-0.124440672115008,-0.399579061114353,0.210391111922859,-0.513876215435132,-1.31510273885825,0.58539034858338,0.433643600375618,0.457511201645012,0.0743628598693202,0.373550122439667,0.824360709052349,-0.109040424373173,1.3929825175479,-3.27072862864414,-0.638925608790593,0.12268884693265
"90741",1.49582369030699,-0.142937172606117,-0.338368235974965,2.12907764480904,-1.1850790900989,-0.969065814586437,-0.494314433291661,0.448806247037617,-0.0760423728491123,-0.378477422161571,-0.0748468427296287,0.28231952206937,0.878976593588112,-0.328117363975046,-0.17113602183827,-1.08113462575475,-0.1557867622588,0.327945632723184,0.22117271744261,0.146084765351712,-0.0455246626703829,2.07157424792436
"90742",1.01541856949282,-0.488719468236684,0.0877746536369896,-0.0025875740140113,0.723607246624918,0.893015087780376,1.50959778091869,-0.441455302455424,-0.329459689727842,0.388194092419924,-0.412146855548792,-0.767378592540035,-0.0274210814354952,0.153086626145707,-0.348406608648526,1.39647841611513,0.586607161721189,1.7991900702437,-0.201705858626387,-0.0676431581544115,-0.383584732416083,-1.15904555894576
"90743",2.12702452909654,0.0105888812297814,1.35923319984692,1.08784297266955,1.49441411155035,-0.948557749694713,0.158514837981768,0.490897317423403,0.162534733222873,1.04833593967922,1.8446256920959,0.41298516510066,-2.03046743468831,-1.29151150232339,-2.25361708709237,-0.0899970128404476,0.869419023860813,0.188527768468338,-0.281471563614289,-0.566383640592528,-0.0446682152314812,-0.483543318337056
"90744",0.155055516162894,0.986168101689556,-0.824503369394745,-0.946722735352286,0.492103317297695,-1.72039331872816,-0.128885763879516,0.885296513602934,0.993774214992449,-0.60511347218045,-0.306815147750801,-0.159910990391129,2.07922056312607,0.78754324425217,-0.736286131066601,-0.728695422032139,0.417440398901963,0.954162387923525,0.514701104870753,0.682995500667695,0.13684430835622,0.231428504664288
"90745",1.66976852955145,-1.20100096064804,0.0286234198438502,0.642459268351412,-2.334175835445,-0.56587567454111,0.206449748529784,-0.299257173492685,0.656406882839566,-0.538771443758161,0.540380336042418,-0.20788145797358,-0.261466507725179,-0.578580978174433,-0.238383736537017,1.61023348718349,0.551969518729353,-1.08694287375732,1.20292173104893,0.0588645953177513,-0.752812260149711,0.506722169424059
"90746",2.78485737573323,2.23353638772642,2.30615696870024,-1.62301911585793,-2.15179456261342,0.219247714977977,1.50128644869476,-0.997760181860421,0.225521747599161,-0.24247826273575,0.255094351666973,0.595556840415792,-2.5347409683847,1.80857502238139,0.72434566721384,-0.615713999267768,-0.397506787101386,1.95929316070425,0.210879522284955,0.383808819143426,0.306672369841304,1.38086896328286
"90747",1.64256442446909,-1.74118637050418,0.0453318931985141,0.835652714368953,0.271632710110436,1.00445312015959,0.865307976638026,0.183623653560808,0.174747221334386,-0.62124186773836,-0.155387354666646,-0.0793623798550327,0.486196182786045,-0.244519152404571,-0.715676134226992,-0.755723538880198,-0.243614322076602,0.33487919338775,0.848369416280905,-0.180852973561007,-0.293526149135362,-0.425662550565412
