"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26"
"299910",0.665227338516229,-0.670533610329182,0.519680053761829,-0.12106693608438,1.13906041158641,-1.12586177027163,-1.45303402896103,-0.59014598846679,-0.0969441241869672,0.12075790478074,-1.01052928238607,-0.736507863191802,-0.566336506654597,-0.716348416976205,-1.96497157128778,-0.650943488530235,-0.704547117080557,0.557560848074051,-0.313449968482247,-0.937366874587248,-0.143902303641834,-1.26101244247659,0.312186883926336,0.327801514271048,0.0458973140849374,-0.711829571886969
"299911",0.835677394652477,-0.114375589694655,-0.600567583060876,-0.539995678404187,1.40158693124605,0.0138527677320517,0.742715272885339,0.307010244528578,-0.497266028113001,-0.00214297422383643,-0.963713830658006,0.0523637841893947,-1.03293908474361,-0.999212470668331,-0.825783489332355,0.316774431163254,-0.356058679189366,-0.434874699498659,-0.143153061546397,-0.659100201968406,1.31484932478825,0.16890812052852,0.351219847925564,-0.281247104434107,0.989851733783636,-0.0946968852955364
"299912",-5.62156151367797,0.800824774530483,-0.102111256457161,0.905958206435199,0.363216716099044,0.878821549518859,-0.778515362502674,-0.759043770005711,0.824269226540768,0.226010880011988,-0.698947052200209,1.08043183600773,1.24053198924228,-0.628140303974367,0.450668769941185,-0.828884577520503,-0.500385922123025,-0.121355409174853,1.60833947843172,0.109923858279075,1.29545976835696,0.177892271640783,-0.38653838247648,-0.0418262112838962,-0.420468969673057,0.147600184711751
"299913",-0.339658517879857,0.534654253020013,-0.930378222254287,0.0444251851617406,0.541951369156626,-0.223521620901163,1.30854364421855,-1.19398049025062,0.233194610360496,-0.286086847273765,-0.726757459740621,0.020497633352953,0.57118359305933,-0.266005889313788,1.50525212831855,1.07420045904499,-1.73769871617983,-0.335179159719936,-0.811380344734104,1.70913591452615,0.00266733631175697,-0.00718108033532328,-2.03975641786529,-0.470330529695471,-0.0929867956321859,-0.810935740918045
"299914",-0.247351279966758,0.287046395511001,0.668953363172537,0.819500548786503,1.6644321338326,0.409567907453122,1.36626679403633,0.484384546117587,-0.0854138451452359,0.0297136080900473,-0.70469278261516,0.351065291346133,0.449247626069276,0.0319100250910503,0.967915446603621,0.155010991229375,-1.84787585837974,0.40105713362011,-0.0938553671499298,1.13961543889264,-0.495494294444999,-0.390891160016945,-1.4895148705898,1.58934726049812,-0.0200304245127764,0.59237775263538
"299915",-0.0780143865028824,0.337937440139295,-1.92595767499421,-0.115991312580337,-0.262339492861443,-1.157873224674,1.3260586129694,-0.369234884580538,0.795392755446106,-0.470081395059576,0.586139391393135,1.4013854499427,0.930854036597112,0.917459368226471,1.39498521584982,0.330353911438802,-2.04610383569584,3.10614369991725,0.369197601343299,2.12214400084511,-0.296808555545512,1.17077461484399,-1.16363280016397,0.0240995699158865,-0.201894132582807,-0.860511700315377
"299916",0.443985760815159,-1.12146458801805,-0.250206652671492,1.33118056938662,-0.832744592055526,1.41256221480559,-1.83823826422353,0.532062228737204,-2.08847677168383,1.69989417329947,0.128383148700647,-0.839898731644086,0.240313463008938,-0.626052492423032,0.71345493266044,0.53942608269579,-0.386666292657181,0.514603158540952,-0.971553360630035,-0.210776031613947,1.65810959019573,0.210446926832497,-1.48084888847172,-0.854717254475702,0.249783147255744,-0.578928234547913
"299917",-0.615864272353385,0.227159553518879,1.4399372652577,-0.135505322409918,0.43674966323793,0.410587630091651,0.188785675727861,-0.527802826781572,-1.07483360477561,0.291976752181837,-1.78843856696677,-0.772826061873321,0.441052484039791,-1.66032084757985,-0.0359404600994991,-0.421868764890832,-0.431118981380436,-0.307390756719059,0.591915266589048,0.589018339287307,0.28009553297342,0.717074419618572,-0.67056840325736,-0.36686908202523,-0.419261028486778,0.824299657137285
"299918",-0.0763000537482971,0.707256259243013,-1.3648912476075,-0.415342499362618,-0.435600137207496,0.188151220140224,-0.953873779688423,0.955329735781976,-0.399220237834423,-0.728469378486696,-1.38320316407444,-1.01550344886881,-0.325836117775884,-0.257987168107527,-0.377491977000827,0.904403846982376,1.13640994274343,0.764715272861442,0.741005008089384,-0.0530644806742967,-0.632882874803585,-0.274412204043563,-0.679908190675499,-0.101280995321287,-0.173204026146655,-0.269523118126369
"299919",-0.0884300217382894,-2.68095992306969,0.645846074287328,0.570241097204336,0.955334438036463,1.60826913505863,1.04296320624997,-0.921343267203692,0.678424275898311,0.198585462276011,-0.896401040893073,-0.834328843726099,2.82312058907812,-1.23064710760536,0.640592217879512,1.7612462897841,-0.399947712048094,-0.993205066209099,-0.0638962067343996,-0.133046081439749,0.0331405148652288,1.01247889906081,1.45259415443181,1.19602417720352,1.74633200427606,0.167649302645884
"299920",-0.352556967628954,0.939103271063016,-0.785462975037039,0.0116093574871545,0.840809878683467,-0.528864105619721,0.372787880948072,1.24540726321507,-0.181591875199547,-0.629571485863798,-1.3834929708668,-0.756123244368512,-0.273475741595124,-0.945364848470463,-0.304364010126309,-0.714385458501174,-0.252448861192873,-0.0155473155751774,0.451468621682029,-0.940679608882037,0.6565838179776,0.925716414238289,0.855084160516196,-0.364304190722378,0.845268117907107,0.125796188014947
"299921",0.109082492056083,-1.07400676006413,-0.395926932236172,1.08067098143375,-1.57187992162786,0.632581506686093,-1.28464255904858,0.353582881318676,-0.529328446866652,0.623737092246373,0.049035849403169,0.534317705894553,0.961425216737857,-0.0208078557676349,-0.90508886647159,-0.619139379120435,-0.989116922673021,-0.8526448311276,0.0312546350515476,0.291550785481186,1.15107407705442,1.43436395087824,-0.119231258673798,-0.221871796822559,0.731178871712541,0.0357559750269265
"299922",-3.24436650467209,-0.340521048370242,-0.135243530660047,-0.110325981283317,0.794538230019327,1.03177050707618,-0.59245433836561,-1.40438947535311,-0.405345548705985,0.479847527671396,-1.02114886889332,0.599557049185287,1.82439686373318,-0.579332084553224,0.240480187348757,-0.593192551552015,-0.466402371421651,-0.373960070438969,0.091347690655846,0.219301289003053,0.436302924587151,-0.111083906795044,-0.423870458458684,-0.238366664371297,0.214557195702656,-0.314799182699611
"299923",2.59869670732029,1.75725358306786,-1.81579699037439,1.99280223186941,-1.56492562339694,2.81510213997896,-2.12584226304292,0.856581089905796,-3.66889614310855,1.05323499924814,-1.34326695735012,-2.08472997576058,0.678863125084366,1.50662887200215,0.640739187094221,-2.10527996682644,-0.220967558343531,2.078560603474,0.42809584244657,0.292346009407619,1.88960669553195,-1.48090827355771,-1.93277420557026,3.7673003819376,1.03198067426232,-1.21314673912899
