"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26"
"275736",-0.965059847299723,-0.423801621767322,0.480772132412684,-0.309245634720045,0.172865259690037,0.113153959749476,1.12447459334439,2.76393810642201,-0.210860090959498,0.0968408235136345,0.390963332210546,-0.454571516655916,-1.7414485839278,1.91822785499731,0.524275055420193,0.939524324060971,-0.765638516471769,-0.85850759318952,-0.93269988424158,0.418062577729512,0.608639626903857,-0.224624952739608,-0.952102831018526,0.174072424789881,0.505832704337821,0.409215698609344
"275737",2.05661851911634,-0.309359489062551,0.0806070846527554,-0.18251082033772,-0.28933317167165,0.666630306008264,-0.640492181048285,-0.60875197031948,0.445951347215192,-0.03635223107897,-1.03212423982199,-0.447091782003936,0.989672633725568,0.916437135643031,0.492596893481559,2.01520494161038,-1.41832970682953,0.327789735162521,-0.0262254691156344,-0.572330840951734,0.367753091109041,0.244458892502085,0.401084899981522,-0.138111025394804,-1.23837647441756,-0.345878853713493
"275738",-0.482524679643907,0.531164453042339,0.384826909132919,-1.32292378931733,-0.310890102078358,1.12077039882091,0.449023063010995,-0.0713225048313885,-0.747581944079828,-0.26500054808867,-0.0554167037041804,-0.816943015449292,0.69435040417036,-0.39772098963786,-0.121501116453554,-0.285536587148904,-0.00427992512756717,-0.396900724967628,-0.453339199931269,-0.366838980677564,1.7674627202228,-2.01256309913489,1.97454496325681,-1.38678327823916,1.12888378559036,0.49481957685847
"275739",0.436985930047919,0.277321984959352,-0.060110029124098,0.737978239600771,-0.68871219365282,-1.04696847683389,-1.27572650255196,0.698876834886896,-0.499634546706697,0.322051814691238,-0.659211909435152,-1.02288423274703,0.456065690647739,-0.198427005489651,0.0396438802779947,-0.135878022161375,1.34528091766062,-0.960685159409792,0.0979733312155771,-0.28681340554356,-0.130407344549746,-0.00732768978147852,0.575332707903956,0.239441365743383,-0.275993192139093,-0.848154761526296
"275740",0.0778548679351681,-0.809022078497431,-2.26808735677012,-0.881635391534504,-0.768224679401048,0.851592404190007,0.258680835762561,0.65688230348501,1.5249627668863,0.783747158335412,-0.15340426393715,1.40473280054212,-0.486605840406844,1.30802887291517,-1.08463568129868,-1.18842164356441,0.20798044145674,0.604418755365791,0.173458214005553,0.113184285343317,-0.0420922276287749,0.760597577878739,0.597398929584457,-1.49557946739251,0.223012023453028,0.07250701209343
"275741",-1.45422394393025,0.178985684122292,-0.367709585193616,-0.590135395968864,1.42301935348577,-1.6583678145346,-0.246409471223368,-0.111629961791871,1.15232145159576,-0.335327052769025,0.991288439583238,-0.410850606133388,0.965938193832398,0.156864401984766,0.795402734878952,-0.119579857117958,0.232613461237976,-0.870607864441523,0.207643834796205,0.209121863956892,-0.787333706416266,0.128331351062419,0.642706389655853,-0.0660634374955482,-0.916476920101302,0.942976480398801
"275742",0.567723535127358,1.3065326304858,-0.377583919471247,0.0537642544804788,0.370739366435031,-0.0150694207968286,-1.42596786372519,0.919172944227826,2.04825937786957,0.18741951941898,0.757436352130653,0.20497366011187,-0.0802053785939534,-0.736777955628492,-1.45067397484391,0.587502274634191,-0.0970192855763498,1.3087969734347,0.178941371577424,-0.0656022695846731,0.803641975457307,0.2632757431244,-0.437356220094743,-0.0692135162930973,0.789352355233442,0.693092766859267
"275743",0.488970945117151,-0.774981561942244,-0.105763576521105,-0.502850182440563,-0.313171143848403,1.58531724975579,-0.385574530151188,0.196659552731652,-0.0147479949884039,-0.194583666349237,-1.46713862011063,-0.607047817211957,-0.606344236449953,-0.63699411511969,1.11015291417588,-0.0343508041113632,-0.380219797052734,-0.1722618782954,-0.883360867789856,0.146755160920576,-0.293916319207437,-0.0530070104677177,-1.07791276328958,-0.82397659809591,-1.55286487055806,-1.23386877661381
"275744",0.768708202152402,0.974533248559738,0.724839113348594,-0.390856948703874,0.0727200522306599,-1.37218079388326,3.42202849650708,-0.178443091218602,0.471111636353716,-1.71770790869624,-2.9088521481566,1.84351437187854,0.453321812429278,-0.313659962065832,-1.01971808644229,0.674977425613583,0.464035203584868,-0.791403161159218,-0.19796745695996,-0.0114500552173548,-0.332921994126345,0.0753811396254726,-0.528509163750116,-0.250108324709577,0.681822916070042,-0.545782653552803
"275745",0.356839540493061,0.548158213667817,0.295560737295463,-0.358584609244396,-0.704076162672732,-0.358703987680572,-1.3688019725193,-0.255681145954742,-0.237904271991607,-0.561938568849526,-0.823472303695481,0.436083855443097,0.202917209445521,0.675501956099018,-1.10758175302066,1.27163229193792,-1.06144630422848,-0.845577877802958,0.550723637663258,0.416885186801671,0.283434806027655,-0.0632648404008701,-0.171285248398399,-0.242730673319955,-0.28767857961563,-0.287055575914596
