"","x"
"1",-0.195761761
"2",-0.104409417
"3",-0.025126299
"4",-0.062401315
"5",-0.000938675
"6",0.005394676
"7",0.027442077
"8",-0.025032303
"9",-0.118770143
"10",-0.020768544
"11",-0.015812477
"12",0.011969665
"13",0.087395051
"14",0.090017656
"15",-0.03417035
"16",0.076902607
"17",0.064189294
"18",-0.083783766
"19",-0.058318099
"20",-0.255050441
"21",0.046281555
"22",-0.273640236
"23",0.145945648
"24",-0.174494883
"25",-0.06970658
"26",-0.007863602
"27",0.068862179
"28",0.179974535
"29",-0.356048605
"30",-0.125653347
"31",0.007129052
"32",-0.068145653
"33",0.121160487
"34",0.228202441
"35",0.071841458
"36",0.173761705
"37",0.059579113
"38",0.034752825
"39",0.087160805
"40",0.2255734
"41",-0.142292341
"42",0.016808131
"43",-0.073102793
"44",0.006945947
"45",0.067292431
"46",0.034512499
"47",-0.086922249
"48",0.034775475
"49",0.011820772
"50",0.049058536
"51",0.032041767
"52",-0.035875282
"53",0.011504153
"54",-0.036717138
"55",-0.020717105
"56",-0.026364168
"57",-0.001454016
"58",-0.093491277
"59",0.061947563
"60",-0.077951929
"61",-0.02857711
"62",-0.086956164
"63",0.048466543
"64",0.071727374
"65",0.312712053
"66",0.045410493
"67",-0.154508909
"68",0.106359819
"69",0.081714371
"70",0.053254941
"71",0.241621593
"72",-0.11130043
"73",0.098744372
"74",0.038252214
"75",0.073136309
"76",0.099142173
"77",0.234438875
"78",-0.224869451
"79",-0.011717042
"80",0.096306065
"81",0.242866257
"82",0.160603026
"83",-0.036178967
"84",0.043932179
"85",0.026406148
"86",0.209189037
"87",0.005568603
"88",0.10845373
"89",-0.227486333
"90",0.147849062
"91",-0.009568474
"92",-0.496717116
"93",0.024124244
"94",0.158363202
"95",0.020043352
"96",0.051694611
"97",0.040552476
"98",0.068604449
"99",-0.175737104
"100",0.059689263
"101",0.014340261
"102",-0.079941949
"103",-0.019841572
"104",0.230276802
"105",0.097721794
"106",0.290639261
"107",0.064515928
"108",0.115220884
"109",0.149247745
"110",0.003489831
"111",0.252787808
"112",0.134727696
"113",0.251690486
"114",0.091772059
"115",0.183379629
"116",0.018208245
"117",0.010075429
"118",-0.045387468
"119",0.077772239
"120",-0.171717068
"121",-0.2051604
"122",-0.003690144
"123",-0.002376279
"124",0.114470104
"125",-0.218425831
"126",-0.038533529
"127",0.003282884
"128",-0.021134457
"129",0.044894436
"130",0.147972801
"131",0.040024021
"132",0.030813554
"133",-0.022949716
"134",0.096616128
"135",0.004907349
"136",0.474711517
"137",-0.180917701
"138",0.086826542
"139",0.027283648
"140",0.015928009
"141",0.136616329
"142",-0.067239722
"143",-0.02121993
"144",0.232720235
"145",-0.00715687
"146",0.03124986
"147",-0.13679429
"148",-0.499711117
"149",-0.195298692
"150",-0.035138568
"151",0.366030792
"152",-0.084776839
"153",-0.017574152
"154",-0.034721812
"155",-0.134083649
"156",-0.111162981
"157",-0.097076377
"158",-0.158007464
"159",0.29596577
"160",0.040338496
"161",-0.015053233
"162",-0.042360267
"163",-0.082243463
"164",-0.033362767
"165",0.026010135
"166",-0.003554663
"167",-0.045920631
"168",-0.086403271
"169",0.091193536
"170",0.064666012
"171",0.015986422
"172",-0.142348251
"173",0.261171916
"174",0.058282831
"175",0.010288099
"176",0.090555647
"177",0.1058471
"178",0.076008538
"179",-0.100142917
"180",-0.057941577
"181",-0.063655874
"182",0.045655826
"183",-0.083011529
"184",-0.09650608
"185",0.156131247
"186",0.013184646
"187",0.051185587
"188",-0.012759051
"189",-0.055372438
"190",-0.070383093
"191",-0.025055906
"192",-0.068195006
"193",-0.189699551
"194",-0.016318282
"195",-0.304409405
"196",0.001076976
"197",0.147105554
"198",-0.00980427
"199",0.102499107
"200",-0.11293306
"201",0.15268288
"202",-0.057778022
"203",0.063445547
"204",-0.210484049
"205",0.05855141
"206",0.098344663
"207",0.325696448
"208",0.244489053
"209",-0.039138457
"210",0.075409272
"211",0.176132777
"212",-0.07265099
"213",0.017436961
"214",-0.071949026
"215",0.025600532
"216",-0.022897622
"217",0.001066247
"218",-0.227486333
"219",-0.048027834
"220",0.022747019
"221",-0.273052952
"222",0.065351823
"223",-0.007469794
"224",0.018435577
"225",-0.077448925
"226",-0.053817591
"227",-0.176486155
"228",0.0193517
"229",-0.109042188
"230",-0.034452995
"231",-0.026095113
"232",0.055824498
"233",0.183836797
"234",0.01818488
"235",-0.086229285
"236",0.0659735
"237",0.064010123
"238",-0.096281668
"239",-0.112150451
"240",0.128937701
"241",0.024116257
"242",-0.5110028
"243",-0.003649315
"244",-0.007133862
"245",-0.116716882
"246",0.077128986
"247",-0.009535691
"248",-0.067601225
"249",0.069855789
"250",0.030786613
"251",-0.058255574
"252",-0.078112504
"253",0.012829283
"254",0.177889922
"255",-0.047496101
"256",0.068431834
"257",-0.049121341
"258",0.114623049
"259",0.027086356
"260",0.068571666
"261",0.021424154
"262",0.097411731
"263",0.004576901
"264",0.079178193
"265",-0.287796935
"266",0.026149014
"267",0.130473951
"268",0.029318193
"269",-0.028130016
"270",-0.125883779
"271",-0.022591254
"272",-0.187382123
"273",-0.021032533
"274",-0.22284778
"275",-0.013372204
"276",0.330206016
"277",0.010910013
"278",0.043866852
"279",0.110928396
"280",0.126247862
"281",-0.042531809
"282",0.195083001
"283",0.243003705
"284",0.027168492
"285",-0.124689182
"286",0.131455043
"287",-0.003276846
"288",0.003282824
"289",0.088013986
"290",-0.138180515
"291",-0.073152801
"292",-0.045736691
"293",-0.116435429
"294",0.030838469
"295",-0.099581441
"296",-0.182991645
"297",-0.059715351
"298",0.151888469
"299",0.052304366
"300",-0.013910016
"301",0.015500525
"302",0.129706243
"303",0.088214496
"304",-0.033944866
"305",-0.021228394
"306",-0.054665825
"307",-0.207243404
"308",-0.205050489
"309",0.106615284
"310",0.206992129
"311",0.052782515
"312",-0.003383776
"313",-0.351717076
"314",-0.027020117
"315",0.10542188
"316",-0.100355229
"317",0.109301904
"318",0.247887114
"319",0.037029842
"320",-0.072409829
"321",-0.056889555
"322",-0.10198029
"323",-0.202288827
"324",-0.026128968
"325",-0.124268135
"326",0.279473403
"327",0.017616609
"328",-0.352486393
"329",-0.005680165
"330",0.009277085
"331",0.030680159
"332",0.052109459
"333",0.149761775
"334",-0.162964424
"335",-0.045273921
"336",0.029598692
"337",0.052928308
"338",0.020782927
"339",-0.017491659
"340",-0.014018139
"341",-0.100987038
"342",-0.064992985
"343",0.128282884
"344",-0.255684933
"345",0.266440848
"346",-0.184213778
"347",0.180540303
"348",0.09554694
"349",-0.241938552
"350",-0.107880732
"351",0.144322851
"352",-0.052272698
"353",-0.011351189
"354",0.015941122
"355",-0.060605964
"356",0.065560082
"357",-0.112268051
"358",-0.114744565
"359",-0.223132273
"360",-0.242671808
"361",0.019713858
"362",0.15568004
"363",-0.027726313
"364",0.128844479
"365",0.277008513
"366",0.165893653
"367",-0.033531269
"368",-0.018333813
"369",-0.097984096
"370",-0.17715486
"371",-0.002136132
"372",0.02905474
"373",-0.274782082
"374",0.16817365
"375",0.098520973
"376",-0.100593111
"377",0.044441679
"378",-0.014534196
"379",-0.134473225
"380",-0.082341155
"381",0.249957064
"382",0.146139959
"383",0.035965184
"384",0.096552113
"385",0.107282856
"386",0.144173244
"387",-0.021134457
"388",-0.618668338
"389",0.093525866
"390",-0.242984435
"391",0.012544373
"392",-0.077707133
"393",0.056904534
"394",-0.035203001
"395",0.110627511
"396",0.117046693
"397",0.244152525
"398",-0.139045498
"399",0.166165689
"400",0.106731036
"401",0.105910996
"402",0.064834455
"403",0.11776326
"404",-0.014384231
"405",0.065782884
"406",-0.005726179
"407",0.080205897
"408",-0.285118362
"409",-0.083825192
"410",0.120890597
"411",-0.119366368
"412",-0.194309732
"413",0.04488776
"414",0.039282897
"415",0.01047335
"416",-0.118764362
"417",0.183397392
"418",-0.039934358
"419",0.101384738
"420",0.022452215
"421",0.041111091
"422",-0.172392806
"423",0.051379898
"424",-0.128910801
"425",0.09337292
"426",0.143282989
"427",-0.028473398
