"","x"
"1",0.081521237
"2",0.023642266
"3",-0.080511009
"4",-0.01011554
"5",0.155753339
"6",-0.020396149
"7",0.17478391
"8",0.172182763
"9",-0.120828604
"10",0.080501998
"11",0.02099284
"12",0.046071256
"13",0.215439523
"14",0.198673571
"15",0.535199249
"16",0.029605472
"17",-0.00740472
"18",-0.023657
"19",0.057031119
"20",0.282486999
"21",0.088107312
"22",-0.145509398
"23",-0.09034971
"24",0.069555962
"25",0.11166128
"26",0.165389383
"27",-0.039218223
"28",-0.101183688
"29",0.154978478
"30",0.029691184
"31",-0.009223497
"32",0.235418523
"33",0.418545926
"34",-0.096018707
"35",0.124773944
"36",-0.07921139
"37",-0.038407004
"38",-0.0541139
"39",-0.005323565
"40",-0.057268774
"41",1.101159299
"42",-0.12826339
"43",0.161049569
"44",-0.051925933
"45",-0.04213897
"46",-0.069140231
"47",0.204454387
"48",0.003325665
"49",-0.174060738
"50",0.168825233
"51",0.154281581
"52",-0.041883623
"53",-0.166886246
"54",-0.050973332
"55",0.011439169
"56",-0.124650335
"57",-0.193741774
"58",0.125325287
"59",0.209485615
"60",0.157400811
"61",0.400716508
"62",-0.112375831
"63",0.051414335
"64",0.280498946
"65",0.093860114
"66",0.156820143
"67",-0.036478436
"68",0.13322481
"69",-0.066677963
"70",-0.116222596
"71",0.055649841
"72",-0.103045976
"73",-0.036167419
"74",0.118085468
"75",-0.059694564
"76",-0.137842989
"77",-0.059124267
"78",0.224774325
"79",0.403127396
"80",0.027329767
"81",0.197141374
"82",-0.10544399
"83",-0.116480446
"84",0.298967803
"85",0.111031258
"86",-0.077666199
"87",-0.157043016
"88",-0.089233434
"89",-0.017040884
"90",0.041639412
"91",-0.14212743
"92",-0.017011201
"93",-0.076073324
"94",-0.150649345
"95",-0.15700922
"96",-0.069324171
"97",0.022137487
"98",-0.068698084
"99",-0.096332943
"100",0.090527022
"101",0.081278766
"102",-0.115970349
"103",0.10191449
"104",0.003104294
"105",-0.067779815
"106",-0.294917678
"107",0.108690703
"108",0.727889264
"109",0.367830718
"110",-0.031816995
"111",-0.10646305
"112",-0.033631479
"113",0.115843022
"114",0.057111943
"115",-0.029089248
"116",-0.011214292
"117",0.063282454
"118",-0.023625886
"119",0.079949224
"120",-0.395766592
"121",-0.011006152
"122",0.006881678
"123",-0.009841478
"124",0.114974821
"125",0.012325609
"126",-0.212262189
"127",-0.144091284
"128",0.016916716
"129",0.129338467
"130",-0.066118276
"131",-0.105444049
"132",-0.073577559
"133",0.248722756
"134",0.030709827
"135",-0.145052051
"136",-0.00797311
"137",-0.239186442
"138",-0.009041106
"139",0.212737882
"140",-0.04484955
"141",-0.084404981
"142",-0.127776539
"143",0.008452738
"144",0.212113226
"145",-0.013777291
"146",-0.006168639
"147",-0.145752585
"148",0.005458916
"149",-0.323822355
"150",-0.08544389
"151",-0.192209577
"152",-0.002781784
"153",-0.003806269
"154",-0.061526572
"155",-0.048119104
"156",0.017140353
"157",0.048593605
"158",0.037841761
"159",0.16489681
"160",-0.111974632
"161",-0.007225787
"162",0.197529638
"163",-0.068440115
"164",-0.042586839
"165",-0.132303214
"166",-0.00405029
"167",0.005667174
"168",-0.004733598
"169",0.004143083
"170",0.137989724
"171",-0.036251223
"172",0.247577513
"173",-0.04214946
"174",0.11669823
"175",0.120821679
"176",-0.042258775
"177",0.087022746
"178",0.035935367
"179",-0.036499297
"180",0.533244694
"181",-0.134015417
"182",0.230248297
"183",0.145023191
"184",0.043479288
"185",-0.15195564
"186",-0.26147238
"187",0.098832453
"188",0.044907773
"189",0.175678933
"190",0.317043269
"191",-0.129574871
"192",0.47202071
"193",0.514497364
"194",0.010762656
"195",-0.01065973
"196",-0.242073333
"197",0.027833307
"198",-0.055744445
"199",0.15308019
"200",0.005667174
"201",0.0711002
"202",-0.115314996
"203",0.171766723
"204",0.16728338
"205",-0.166705227
"206",-0.004754221
"207",0.05820998
"208",0.03450104
"209",-0.102476155
"210",-0.088601863
"211",0.031353319
