"","x"
"1",0.652782259
"2",-0.083361807
"3",-0.188998165
"4",0.051269231
"5",-0.117787662
"6",0.029603181
"7",-0.043458762
"8",0.204687056
"9",0.158571777
"10",0.140830693
"11",0.471353707
"12",0.008244572
"13",0.039136228
"14",-0.027693811
"15",0.23939055
"16",0.08508235
"17",0.065004525
"18",0.248579321
"19",-0.253496769
"20",0.152241764
"21",0.119271812
"22",0.497405944
"23",-0.229401531
"24",0.101404486
"25",0.0443328
"26",0.134467063
"27",-0.087972942
"28",-0.162110629
"29",-0.117563548
"30",0.031150994
"31",-0.100228372
"32",-0.077040138
"33",-0.184003415
"34",0.010614452
"35",-0.007722321
"36",-0.016623678
"37",0.278698859
"38",0.063763914
"39",0.117564855
"40",0.027713833
"41",-0.109181228
"42",0.108911333
"43",-0.089872065
"44",-0.048267188
"45",-0.206941488
"46",-0.002541366
"47",0.025262532
"48",-0.194408896
"49",0.111617265
"50",-0.208934727
"51",-0.066572967
"52",0.028708873
"53",0.049053726
"54",-0.059366407
"55",0.101177869
"56",0.142516432
"57",0.01113647
"58",-0.083688202
"59",-0.126662078
"60",-0.146490755
"61",0.045983133
"62",-0.20023072
"63",0.323863444
"64",0.279295382
"65",-0.09460515
"66",0.81669527
"67",0.273337898
"68",0.031393108
"69",0.291616974
"70",0.141523895
"71",-0.034364882
"72",0.994297323
"73",-0.034140768
"74",0.072222052
"75",0.070291338
"76",0.099345741
"77",0.017926512
"78",0.102276025
"79",-0.199590566
"80",-0.155902448
"81",-0.190619531
"82",-0.086057248
"83",0.265004573
"84",-0.013043466
"85",-0.030551019
"86",0.01545876
"87",0.055169759
"88",0.219084558
"89",0.09715086
"90",0.285922227
"91",-0.200907054
"92",0.302782354
"93",-0.011763158
"94",-0.089402022
"95",-0.157417657
"96",-0.221072259
"97",0.634449062
"98",0.015331445
"99",0.068562684
"100",0.202614841
"101",0.0808776
"102",0.120282349
"103",0.132991967
"104",0.540895519
"105",-0.074157539
"106",0.033621964
"107",-0.130974116
"108",-0.086681547
"109",0.155282316
"110",-0.106507959
"111",0.003178296
"112",0.109251676
"113",0.030750213
"114",0.067948041
"115",-0.069955173
"116",0.218670902
"117",0.041760502
"118",-0.026748362
"119",-0.052566471
"120",-0.140292111
"121",-0.046106639
"122",-0.249005141
"123",0.450220284
"124",-0.072692456
"125",0.56208056
"126",-0.150843802
"127",-0.033512535
"128",0.091796455
"129",0.407298384
"130",0.287226734
"131",0.124842462
"132",0.10666388
"133",-0.010904613
"134",-0.323834601
"135",0.319634137
"136",0.014610228
"137",0.420646367
"138",-0.169204655
"139",0.251210389
"140",-0.019817772
"141",0.025601683
"142",-0.106551113
"143",0.309449015
"144",0.102224169
"145",0.62745255
"146",0.01108223
"147",-0.129302445
"148",0.725135264
"149",0.108320532
"150",0.315004525
"151",-0.126915994
"152",0.119153199
"153",0.009449062
"154",0.07660049
"155",0.085329232
"156",0.108728228
"157",0.192540822
"158",0.247933922
"159",0.066502986
"160",0.009945092
"161",-0.023884359
"162",-0.118002
"163",0.025762615
"164",0.133370576
"165",0.194894967
"166",-0.004702153
"167",0.532508192
"168",0.312170205
"169",0.016766605
"170",0.031557856
"171",-0.177059355
"172",0.331418691
"173",0.193302212
"174",-0.043447318
"175",0.106262741
"176",0.009051738
"177",-0.005247774
"178",0.023582277
"179",0.11574429
"180",0.227397618
"181",0.122782287
"182",0.083252129
"183",-0.001995864
"184",0.062906918
"185",-0.339679244
"186",0.184551177
"187",-0.018042507
"188",-0.019559088
"189",-0.130156818
"190",-0.092254224
"191",0.022865829
"192",0.037679491
"193",-0.101353231
"194",0.316371856
"195",-0.045251789
"196",-0.153190794
"197",-0.206054869
"198",0.309179244
"199",-0.098289075
"200",0.444210944
"201",-0.055031958
"202",0.047512588
"203",0.119209704
"204",-0.032080951
"205",-0.045526447
"206",0.11816257
"207",-0.00742692
"208",-0.018776002
"209",-0.068062129
"210",0.162024794
"211",0.084775028
"212",-0.114967051
"213",0.102374253
"214",-0.075346294
"215",0.010692773
"216",0.302602944
"217",-0.04571444
"218",0.181051907
"219",0.482317266
"220",0.078808842
"221",-0.149269047
"222",-0.083958926
"223",-0.055713358
"224",-0.085401597
"225",-0.118962588
"226",0.157303152
"227",-0.035043421
"228",0.440082846
"229",0.037137208
"230",-0.066897216
"231",-0.207433524
"232",-0.120676699
"233",0.152491269
"234",0.274745521
"235",0.132090506
"236",-0.095140519
"237",0.260213551
"238",0.356735883
"239",-0.006532612
"240",-0.007108393
"241",-0.098859849
"242",-0.019488754
"243",-0.150651755
"244",0.081247625
"245",-0.156987133
"246",0.25253695
"247",0.354153452
"248",0.067622957
"249",0.038833794
"250",0.204593596
"251",0.199566183
"252",0.399082837
"253",0.174233374
"254",-0.205998185
"255",1.144563494
"256",-0.094314518
"257",0.028842983
"258",0.169088063
"259",-0.192022088
"260",-0.015766206
"261",-0.103765311
"262",0.417598781
"263",0.374032316
"264",0.040320811
"265",0.155265865
"266",-0.076238337
"267",-0.165770235
"268",0.156884966
"269",0.244334516
"270",0.025097308
"271",-0.027708593
"272",0.372050581
"273",0.243542848
"274",0.031548438
"275",0.02760416
"276",0.362782416
"277",0.031518516
"278",0.02557796
"279",-0.020815435
"280",0.406942305
"281",0.162517128
"282",0.180810509
"283",-0.004893723
"284",0.125266132
"285",-0.092541638
"286",-0.082197251
"287",0.096388636
"288",-0.020938578
"289",-0.145896855
"290",0.354977426
"291",-0.009333911
"292",0.436532316
