"","x"
"1",0.013702243
"2",-0.027857572
"3",-0.113764018
"4",-0.08431545
"5",0.111701458
"6",-0.249788494
"7",-0.040468842
"8",0.025447577
"9",0.013177841
"10",-0.148112566
"11",-0.013736159
"12",-0.151338369
"13",0.021125525
"14",-0.024983556
"15",0.222574561
"16",-0.020190865
"17",-0.104506642
"18",-0.041517765
"19",-0.064108343
"20",0.033301919
"21",-0.012658746
"22",-0.016454727
"23",0.003594487
"24",-0.073481233
"25",0.022636622
"26",-0.060440988
"27",-0.141064436
"28",-0.028616459
"29",-0.125140995
"30",-0.074623377
"31",-0.093711228
"32",0.076178401
"33",0.035959571
"34",0.089732855
"35",-0.087778181
"36",-0.002557785
"37",-0.133345932
"38",-0.047357232
"39",-0.069569857
"40",-0.00637737
"41",-0.070800752
"42",-0.013166935
"43",-0.352991254
"44",0.071368425
"45",-0.023732812
"46",-0.006293327
"47",0.075883835
"48",0.108975499
"49",0.12412855
"50",0.307635992
"51",0.034535974
"52",-0.005960256
"53",-0.165667147
"54",-0.104020328
"55",-0.044700534
"56",-0.090642781
"57",-0.010324985
"58",-0.001338393
"59",0.130033463
"60",0.068990558
"61",-0.102213473
"62",0.028019994
"63",-0.161731333
"64",0.063212722
"65",0.014811009
"66",0.011787265
"67",-0.090519876
"68",-0.009278924
"69",-0.039582402
"70",-0.12810126
"71",-0.003616006
"72",0.210503786
"73",-0.070699007
"74",0.121634691
"75",-0.134777278
"76",0.117892473
"77",-0.073916525
"78",-0.025874764
"79",-0.132924826
"80",-0.056388885
"81",0.184433907
"82",0.086241334
"83",0.145213454
"84",0.162641852
"85",-0.017288
"86",-0.0711644
"87",-0.169406802
"88",0.016817182
"89",0.121007174
"90",0.043944686
"91",0.241178601
"92",-0.065455944
"93",0.132965892
"94",0.033031433
"95",0.113777965
"96",0.852591842
"97",0.002844184
"98",0.018356412
"99",0.095782011
"100",0.233860105
"101",0.170883983
"102",-0.057709963
"103",-0.080968768
"104",0.150711864
"105",0.3196294
"106",-0.030538351
"107",0.05360791
"108",-0.145541281
"109",0.034790605
"110",0.013804525
"111",-0.042079121
