"","x"
"1",0.03891886
"2",-0.121248476
"3",0.101768859
"4",-0.028759353
"5",0.349430926
"6",-0.008923166
"7",-0.14372801
"8",-0.145386987
"9",0.003826983
"10",-0.040616982
"11",0.026537903
"12",-0.17047476
"13",-0.102738313
"14",-0.050306909
"15",0.040233858
"16",-0.157906644
"17",0.027644046
"18",-0.051547937
"19",-0.080294006
"20",-0.113670461
"21",0.275043614
"22",-0.03123986
"23",0.02844692
"24",0.110096581
"25",-0.031848542
"26",-0.054683857
"27",0.031918891
"28",0.236596711
"29",0.246662505
"30",-0.0071088
"31",-0.133951418
"32",0.135022648
"33",0.080864079
"34",-0.094103627
"35",-0.032630079
"36",-0.068679802
"37",0.028793104
"38",-0.056573264
"39",0.813396461
"40",0.165639765
"41",-0.003196947
"42",-0.015167587
"43",0.110865362
"44",0.000768669
"45",-0.023111217
"46",-0.032253854
"47",-0.012477748
"48",-0.044509761
"49",-0.063602381
"50",0.032853611
"51",0.133754976
"52",0.058467634
"53",-0.497177117
"54",-0.018949263
"55",0.036974199
"56",-0.230495982
"57",0.178739794
"58",-0.004626744
"59",-0.071994893
"60",0.131170638
"61",0.116996296
"62",-0.061772399
"63",-0.007235043
"64",-0.067694359
"65",-0.025925987
"66",-0.008325212
"67",0.009269841
"68",0.036881812
"69",-0.029569142
"70",0.04304827
"71",0.098949917
"72",0.054273255
"73",-0.005428545
"74",-0.056762211
"75",-0.073513024
"76",0.208377846
"77",0.055130489
"78",-0.053504281
"79",0.000197776
"80",-0.02005171
"81",-0.015267246
"82",-0.034803145
"83",0.038626321
"84",0.090263136
"85",-0.002226941
"86",0.173204549
"87",0.080323227
"88",0.050402649
"89",0.026679642
"90",-0.07075464
"91",-0.009835117
"92",0.129085191
"93",-0.039649956
"94",0.013475664
"95",0.075251706
"96",0.027532943
"97",0.062551387
"98",0.004724987
"99",-0.043335192
"100",-0.079053573
"101",-0.0740683
"102",-0.038921468
"103",-0.019703858
"104",-0.120479696
"105",0.123370178
"106",0.170450218
"107",0.0255915
"108",-0.112012915
"109",-0.075366907
"110",0.125273473
"111",-0.122392111
"112",-0.04023134
"113",0.166112907
"114",0.080501802
"115",-0.034410469
"116",-0.0922231
"117",0.056978114
"118",-0.099635713
"119",-0.157676213
"120",0.111613519
"121",-0.095401757
"122",-0.081081204
"123",0.022597916
"124",0.122211583
"125",-0.088333957
"126",0.088345177
"127",-0.088533454
"128",0.10603822
"129",-0.155886345
"130",-0.038772218
"131",-0.015653603
"132",0.131954558
"133",-0.133631341
"134",0.046875484
"135",0.154669769
"136",-0.01730489
"137",-0.227897875
"138",0.058331139
"139",-0.040245287
"140",0.04828871
"141",-0.035827629
"142",0.036153801
"143",0.059086807
"144",-0.044314854
"145",-0.063773029
"146",-0.045643918
"147",-0.098187976
"148",-0.125906579
"149",-0.011311643
"150",0.180761941
"151",0.016148932
"152",0.35945452
"153",0.095452793
"154",0.081312664
"155",0.125589497
"156",0.037388213
"157",-0.060026102
"158",-0.032688133
"159",-0.026026242
"160",0.012162931
"161",0.137898453
"162",-0.029880755
"163",-0.01779782
"164",0.101547368
"165",0.069483645
"166",0.019686825
"167",0.059180625
"168",0.201917417
"169",0.149871238
"170",-0.034573309
"171",0.007199056
"172",0.050692923
