"","x"
"1",-0.506651227
"2",-0.037896697
"3",-0.393518571
"4",-0.038845663
"5",0.108197685
"6",0.138397034
"7",-0.239275639
"8",0.045590277
"9",-0.075554375
"10",0.010317321
"11",0.08082002
"12",-0.517011349
"13",0.15684789
"14",0.215064223
"15",0.129131968
"16",-0.286930506
"17",0.105015512
"18",-0.135041539
"19",0.229985412
"20",-0.512010281
"21",-0.497772519
"22",0.295490678
"23",-0.173534278
"24",-0.1958167
"25",0.115101095
"26",0.041439112
"27",0.055496033
"28",0.103732403
"29",0.012202735
"30",-0.222798411
"31",0.212396558
"32",0.085927661
"33",-0.347755317
"34",0.026529487
"35",0.032977696
"36",0.079039152
"37",-0.070267384
"38",0.153871711
"39",0.058419223
"40",0.106775995
"41",0.217723782
"42",0.066917177
"43",-0.26532412
"44",0.242802914
"45",-0.432133202
"46",0.148376997
"47",0.261303361
"48",0.117075797
"49",0.152896102
"50",0.045988079
"51",-0.260878269
"52",0.214506562
"53",0.002568062
"54",-0.256548409
"55",-0.415031139
"56",-0.075409178
"57",-0.095555965
"58",0.13411742
"59",0.147559221
"60",0.297934945
"61",0.11787885
"62",-0.094148044
"63",0.208210166
"64",0.092121776
"65",0.116335328
"66",0.219800408
"67",-0.259565298
"68",-0.245603327
"69",-0.057230954
"70",-0.525915806
"71",0.078313168
"72",-0.036628906
"73",0.040443058
"74",0.134987648
"75",0.139946158
"76",0.214575704
"77",0.125512238
"78",0.095285173
"79",-0.303894882
"80",0.004898842
"81",0.183872755
"82",0.153224643
"83",-0.23315907
"84",0.334609802
"85",0.060552533
"86",-0.228558724
"87",0.304336126
"88",0.047737296
"89",-0.187357668
"90",0.158676918
"91",-0.040504818
"92",-0.349103038
"93",0.049093779
"94",-0.347912852
"95",-0.582097714
"96",0.188824828
"97",0.086585219
"98",0.221375401
"99",0.132468696
"100",0.144795235
"101",0.197476561
"102",0.171428736
"103",-0.479262535
"104",0.006509359
"105",-0.377968971
"106",0.143979366
"107",0.078132506
"108",0.160021241
"109",-0.059651796
"110",0.10918444
"111",-0.087740366
"112",-0.000712757
"113",0.170647676
"114",0.097550626
"115",0.150145348
"116",0.102081593
"117",0.160329993
"118",0.007953103
"119",-0.592548375
"120",0.130755122
"121",0.090656813
"122",0.129322167
"123",-0.300883655
"124",-0.008928959
"125",0.154329594
"126",-0.150044267
"127",0.114720698
"128",-0.080774252
"129",-0.24371231
"130",0.069811578
"131",0.133157249
"132",-0.168718283
"133",-0.078543429
"134",0.148042257
"135",-0.212917094
"136",0.065237399
"137",-0.066217904
"138",0.026196297
"139",0.273901518
"140",-0.233416562
"141",0.175462778
"142",0.055831249
"143",0.152993854
"144",-0.130825822
"145",-0.130904858
"146",0.262511785
"147",-0.172949855
"148",0.199788506
"149",0.04703873
"150",0.118442233
"151",0.094646748
"152",0.077841456
"153",0.013945218
"154",0.103523012
"155",0.161381896
"156",0.170844491
"157",0.049502845
"158",0.04707026
"159",-0.108981077
"160",0.483766134
"161",-0.265984599
"162",-0.510992829
"163",-0.144200687
"164",0.009909029
"165",-0.153589491
"166",-0.076338594
"167",0.211894567
"168",0.173778708
"169",0.246550377
"170",-0.09064794
"171",0.273029383
"172",0.08483326
"173",-0.077252929
"174",0.109234031
"175",-0.123387878
"176",0.109877522
"177",-0.035518055
"178",0.031466062
"179",0.143667396
"180",-0.302365009
"181",0.13869613
"182",0.134600575
"183",0.049417551
"184",0.059386249
"185",0.137578662
"186",0.095784958
"187",0.097737427
"188",-0.234026377
"189",-0.271994655
"190",0.023312445
"191",0.203284438
"192",0.133572157
"193",-0.393332188
"194",-0.084022169
"195",0.154387291
"196",-0.166426007
"197",-0.270764653
"198",-0.516081039
"199",-0.005273704
"200",0.177870806
"201",-0.135688011
"202",-0.357345943
"203",-0.400992815
"204",0.331821139
"205",0.066823121
"206",0.369154866
"207",-0.196809117
"208",0.092265065
"209",0.065635558
"210",0.168258245
"211",0.083664592
"212",0.140910204
"213",0.089665885
"214",-0.165850346
"215",-0.295119826
"216",-0.344881718
"217",0.130924519
"218",0.193837817
"219",0.026331182
"220",-0.298667554
"221",0.237017568
"222",0.175588305
"223",0.076653655
"224",0.012226816
"225",0.015596624
"226",-0.45921189
"227",0.292931374
"228",0.230495747
"229",-0.030025606
"230",0.15259343
"231",-0.093397741
"232",0.120755787
"233",0.125810261
"234",0.455889161
"235",0.050755735
"236",-0.195305113
"237",-0.620257561
"238",-0.379260246
"239",-0.039465074
"240",7.6e-05
"241",-0.270555441
"242",0.165183957
"243",0.011970396
"244",0.079058404
"245",0.068212266
"246",0.017485376
"247",0.064072545
"248",0.044772382
"249",0.124827559
"250",0.109034713
"251",0.105299886
"252",0.113168652
"253",0.060571666
"254",0.020406659
"255",0.101291235
"256",-0.329527144
"257",0.097131665
"258",0.181475933
"259",0.038587983
"260",-0.017956738
"261",-0.030871992
"262",0.152226861
"263",-0.207772557
"264",0.066238995
"265",0.002693708
"266",-0.481690352
"267",0.353153642
"268",0.345572765
"269",-0.006553535
"270",0.064070101
"271",0.165360387
"272",0.05135643
"273",-0.110320632
"274",-0.128196184
"275",0.148943837
"276",-0.249191348
"277",-0.124341135
"278",-0.098899309
"279",0.145774301
"280",0.015802379
"281",0.041178043
"282",0.113087531
"283",-0.182673459
"284",-0.078086738
"285",0.082678254
"286",0.105472858
"287",0.059661205
"288",0.021900113
"289",-0.178786342
"290",0.185995396
"291",-0.361358051
"292",0.112827654
"293",0.152118261
"294",-0.112937336
"295",-0.122844462
"296",0.042041715
"297",0.152581747
"298",0.142265494
"299",-0.040256505
"300",0.216078456
"301",0.135966833
"302",-0.425445621
"303",0.495955046
"304",-0.278677051
"305",0.148862656
"306",0.090405162
"307",-0.080686991
"308",0.053417261
"309",-0.502112929
"310",-0.005216901
"311",0.128924663
"312",-0.154869501
"313",-0.030533616
"314",0.120096262
"315",-0.162577276
"316",0.054474349
"317",-0.242817645
"318",-0.084968512
"319",0.030604239
"320",0.011710163
"321",0.327585633
"322",-0.070600454
"323",-0.072643046
"324",0.033101674
"325",-0.587749605
"326",0.025707539
"327",0.053113397
"328",0.233129199
"329",-0.107210521
"330",0.061319406
"331",0.280700024
"332",0.029469009
"333",0.057619985
"334",-0.231015627
"335",0.183755691
"336",-0.313005034
"337",0.171580728
"338",-0.124682014
"339",0.201043423
"340",0.222872312
"341",-0.083422963
"342",0.049461599
"343",-0.396370177
"344",-0.118929331
"345",-0.083431427
"346",0.099735256
"347",-0.205044572
"348",0.020140763
"349",-0.494588439
"350",-0.256146018
"351",0.024766918
"352",0.098792608
"353",0.126252766
"354",-0.096097951
"355",0.06856453
"356",-0.389391009
"357",-0.023046379
"358",0.124585565
"359",0.159527953
"360",-0.169329707
"361",0.175097402
"362",0.127106483
"363",0.101166959
"364",-0.017845575
"365",0.075005229
"366",0.075323577
"367",-0.128280048
"368",-0.041749899
"369",0.08711284
"370",0.033255036
"371",0.049339529
"372",0.311300333
"373",0.224831517
"374",-0.110737745
"375",0.255882795
"376",0.127603705
"377",-0.370826785
"378",0.084737475
"379",0.133896287
"380",0.012853141
"381",0.026678141
"382",-0.110707585
"383",0.102680083
"384",-0.155820374
"385",0.148555572
"386",-0.298049097
"387",0.161659058
"388",0.203899796
"389",-0.100117211
"390",0.078442629
"391",0.208844002
"392",0.124560113
"393",-0.133475427
"394",0.249815281
"395",0.284545477
"396",-0.269894068
"397",0.284377749
"398",0.324454601
"399",-0.130730693
"400",-0.463950936
"401",-0.244561081
"402",0.128688152
"403",-0.299377446
"404",0.049999888
"405",0.224447425
"406",0.169098909
"407",-0.1362083
"408",-0.160847311
"409",-0.041032438
"410",-0.111224
"411",0.139587696
"412",0.198964293
"413",-0.374615972
"414",0.008274491
"415",-0.432146017
"416",0.163449939
"417",0.085691686
"418",0.122424002
"419",0.114615615
"420",0.146505053
"421",-0.09758151
"422",0.130837079
"423",0.088045891
"424",-0.323117729
"425",-0.013045069
"426",0.071310226
"427",0.018976871
"428",0.174150769
"429",-0.576504763
"430",-0.151182529
"431",-0.095738348
"432",-0.188312169
"433",-0.024341997
"434",0.02461243
"435",0.107889298
"436",0.233588401
"437",-0.08418816
"438",-0.082416412
"439",0.019511286
"440",-0.247606989
"441",-0.11854082
"442",-0.151332613
"443",0.103245798
"444",0.164127294
"445",-0.172025856
"446",0.162966672
"447",-0.1283102
"448",-0.079983052
"449",0.155049745
"450",-0.042256113
"451",-0.064042028
"452",-0.407456812
"453",-0.158810612
"454",0.031190697
"455",-0.593460735
"456",0.027976218
"457",0.056593899
"458",0.090283278
"459",0.075645808
"460",0.126651171
"461",0.018361334
"462",0.097502056
"463",-0.089740869
"464",-0.030517753
"465",0.027691249
"466",0.005898718
"467",-0.17416
"468",0.171113912
"469",0.058091704
